ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
112-3,0.99,0.605,0.49,0.99,0.605,0.006,0.50
113-1,0.99,0.607,0.48,0.99,0.607,0.006,0.49
113-2,0.82,0.654,0.83,0.82,0.653,0.005,0.81
113-3,0.64,0.663,0.44,0.65,0.662,0.005,0.42
114-1,1.00,0.579,0.96,1.00,0.579,0.009,0.97
115-1,1.00,0.572,0.36,1.00,0.571,0.008,0.36
116-1,0.68,0.674,0.01,0.68,0.674,0.013,0.02
116-2,0.31,0.850,0.01,0.31,0.849,0.012,0.01
117-1,1.00,0.600,0.11,1.00,0.599,0.006,0.11
117-2,0.25,0.831,1.00,0.25,0.831,0.013,1.00
119-1,0.96,0.601,0.68,0.96,0.601,0.007,0.68
120-1,1.00,0.580,0.97,1.00,0.580,0.009,0.97
120-2,1.00,0.613,0.55,1.00,0.612,0.005,0.55
120-3,0.99,0.632,0.45,0.99,0.632,0.004,0.45
121-1,0.58,0.682,0.19,0.58,0.682,0.013,0.26
121-2,0.10,0.937,0.27,0.10,0.937,0.010,0.29
121-3,0.66,0.631,0.01,0.66,0.631,0.011,0.01
122-1,0.76,0.608,0.69,0.76,0.608,0.009,0.69
124-1,1.00,0.625,0.28,1.00,0.625,0.004,0.29
124-2,1.00,0.634,0.19,1.00,0.634,0.003,0.19
124-3,1.00,0.619,0.27,1.00,0.619,0.005,0.27
125-1,1.00,0.578,0.96,1.00,0.578,0.009,0.96
125-2,0.95,0.610,0.21,0.95,0.610,0.007,0.21
125-3,0.95,0.618,0.24,0.95,0.617,0.008,0.26
126-1,0.21,0.872,0.21,0.21,0.872,0.012,0.21
127-1,0.94,0.604,0.38,0.94,0.603,0.006,0.39
127-2,0.93,0.594,0.42,0.93,0.594,0.007,0.41
127-3,0.25,0.825,0.01,0.25,0.825,0.012,0.01
128-1,0.63,0.669,0.06,0.63,0.669,0.005,0.05
129-1,0.97,0.603,0.55,0.97,0.603,0.005,0.55
129-2,0.26,0.781,0.13,0.26,0.782,0.012,0.15
129-3,0.97,0.603,0.55,0.97,0.603,0.005,0.55
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.81,0.603,0.02,0.81,0.603,0.009,0.02
131-2,0.82,0.595,0.02,0.82,0.595,0.009,0.03
131-3,0.98,0.602,0.06,0.98,0.602,0.008,0.06
132-1,0.99,0.604,0.55,0.99,0.603,0.006,0.56
132-2,0.99,0.604,0.54,0.99,0.604,0.006,0.54
65-1,0.98,0.640,0.43,0.98,0.640,0.002,0.42
65-2,0.96,0.641,0.42,0.96,0.641,0.002,0.41
65-3,0.98,0.641,0.44,0.98,0.641,0.003,0.44
68-1,0.99,0.660,0.96,0.99,0.659,0.004,0.97
68-2,0.99,0.656,0.98,0.99,0.656,0.004,0.98
69-1,0.37,0.729,0.02,0.37,0.729,0.011,0.02
69-2,1.00,0.576,0.51,1.00,0.576,0.008,0.51
70-1,1.00,0.612,0.25,1.00,0.612,0.005,0.25
70-2,1.00,0.637,0.14,1.00,0.637,0.003,0.14
70-3,1.00,0.633,0.10,1.00,0.634,0.003,0.10
72-1,0.88,0.602,0.01,0.88,0.602,0.008,0.01
72-2,0.74,0.725,0.01,0.74,0.725,0.011,0.01
73-1,1.00,0.624,0.98,1.00,0.623,0.007,0.98
73-2,1.00,0.624,0.98,1.00,0.623,0.007,0.98
73-3,0.99,0.792,1.00,0.99,0.792,0.011,1.00
74-1,0.55,0.664,0.01,0.55,0.665,0.009,0.01
74-2,0.97,0.605,0.15,0.97,0.605,0.007,0.14
75-1,0.37,0.728,0.02,0.37,0.728,0.011,0.02
75-2,1.00,0.579,0.70,1.00,0.579,0.008,0.69
79-1,0.86,0.610,0.13,0.86,0.609,0.006,0.12
79-2,0.62,0.646,0.04,0.62,0.646,0.007,0.04
79-3,0.92,0.578,0.13,0.92,0.578,0.007,0.13
80-1,0.64,0.643,0.01,0.64,0.643,0.007,0.01
80-2,0.99,0.587,0.45,0.99,0.585,0.008,0.36
81-1,0.74,0.629,0.01,0.74,0.630,0.010,0.02
81-2,0.74,0.629,0.01,0.74,0.630,0.010,0.02
82-1,0.91,0.624,0.62,0.91,0.624,0.007,0.61
83-1,0.98,0.601,0.37,0.98,0.601,0.006,0.36
83-2,0.98,0.590,0.28,0.98,0.589,0.006,0.28
84-1,0.79,0.666,0.04,0.79,0.667,0.003,0.04
85-1,0.92,0.584,0.22,0.92,0.583,0.007,0.22
85-2,0.94,0.591,0.38,0.94,0.591,0.007,0.37
86-1,0.73,0.673,0.30,0.73,0.673,0.010,0.30
86-2,0.73,0.673,0.30,0.73,0.673,0.010,0.30
86-3,0.39,0.776,0.30,0.39,0.777,0.013,0.30
87-1,0.91,0.611,0.45,0.91,0.611,0.008,0.45
87-2,0.91,0.616,0.19,0.91,0.616,0.007,0.19
87-3,0.73,0.629,0.11,0.73,0.629,0.007,0.21
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.16,0.861,0.01,0.15,0.861,0.013,0.01
91-2,0.16,0.882,1.00,0.15,0.882,0.012,1.00
91-3,0.16,0.860,0.44,0.15,0.860,0.013,0.44
93-1,0.07,0.942,1.00,0.07,0.942,0.010,1.00
93-2,0.07,0.940,1.00,0.07,0.940,0.010,1.00
94-1,1.00,0.569,0.88,1.00,0.569,0.009,0.82
95-1,0.99,0.659,0.98,0.99,0.659,0.004,0.98
95-2,0.99,0.658,0.98,0.99,0.658,0.004,0.98
96-1,0.36,0.736,1.00,0.36,0.736,0.009,1.00
96-2,0.36,0.734,1.00,0.36,0.735,0.009,1.00
96-3,0.36,0.734,1.00,0.36,0.735,0.009,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.65,0.667,0.49,0.65,0.667,0.005,0.49
99-1,0.96,0.615,0.17,0.96,0.615,0.007,0.17
