ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,15.395,0.96,0.98,15.362,0.587,0.94
BLAST-S14,0.99,15.498,0.97,0.99,15.485,0.585,0.97
Naive-S11,1.00,14.644,0.29,1.00,14.628,0.558,0.29
Naive-S14,1.00,14.644,0.28,1.00,14.628,0.558,0.30
101-1,0.89,15.391,0.49,0.89,15.357,0.629,0.49
101-2,0.87,14.674,0.56,0.87,14.624,0.617,0.58
101-3,0.89,20.501,1.00,0.89,20.536,0.893,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.05,9.772,0.25,0.05,9.699,1.566,0.35
103-2,0.06,10.153,0.26,0.06,9.703,1.797,0.30
103-3,0.53,11.797,0.33,0.54,11.797,0.662,0.33
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,15.383,0.99,1.00,15.291,0.568,0.99
105-2,0.98,32.433,1.00,0.98,32.419,2.988,1.00
105-3,0.98,40.372,1.00,0.98,40.348,3.301,1.00
106-1,0.40,12.627,0.46,0.40,12.456,0.790,0.58
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.28,13.364,0.54,0.28,13.097,0.952,0.64
107-1,1.00,56.115,1.00,1.00,56.113,3.888,1.00
107-2,1.00,14.404,0.07,1.00,14.369,0.573,0.07
107-3,0.07,10.165,0.09,0.07,10.156,1.779,0.09
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,16.678,1.00,0.97,16.693,0.644,1.00
110-2,0.94,14.855,0.95,0.94,14.836,0.576,0.93
110-3,0.99,20.097,1.00,0.99,20.097,0.595,1.00
111-1,0.94,16.222,1.00,0.94,16.238,0.625,1.00
111-2,0.99,18.907,1.00,0.99,18.908,0.575,1.00
111-3,0.09,15.787,1.00,0.09,15.808,1.756,0.99
112-1,0.99,15.040,0.78,0.99,15.015,0.562,0.81
112-2,0.99,15.028,0.79,0.99,15.009,0.563,0.81
112-3,0.99,14.659,0.72,0.99,14.631,0.569,0.74
113-1,0.99,14.668,0.76,0.99,14.643,0.570,0.74
113-2,0.82,20.666,1.00,0.82,20.667,0.569,1.00
113-3,0.64,16.589,1.00,0.65,16.614,0.816,1.00
114-1,1.00,19.110,1.00,1.00,19.114,0.810,1.00
115-1,1.00,14.336,0.71,1.00,14.302,0.585,0.69
116-1,0.68,13.138,0.64,0.68,13.075,0.666,0.68
116-2,0.31,11.963,0.66,0.31,11.900,0.827,0.48
117-1,1.00,14.284,0.15,1.00,14.220,0.577,0.16
117-2,0.25,34.083,1.00,0.25,34.129,4.528,1.00
119-1,0.96,14.727,0.90,0.96,14.707,0.579,0.90
120-1,1.00,20.256,1.00,1.00,20.260,0.873,1.00
120-2,1.00,14.561,0.65,1.00,14.544,0.555,0.65
120-3,0.99,14.581,0.56,0.99,14.559,0.543,0.56
121-1,0.58,13.352,0.60,0.58,13.200,0.590,0.69
121-2,0.10,12.502,1.00,0.10,12.452,1.532,0.99
121-3,0.66,12.788,0.57,0.66,12.720,0.635,0.37
122-1,0.76,13.663,1.00,0.76,13.651,0.631,1.00
124-1,1.00,15.149,0.49,1.00,15.119,0.580,0.51
124-2,1.00,14.951,0.34,1.00,14.942,0.566,0.34
124-3,1.00,15.084,0.48,1.00,15.063,0.581,0.49
125-1,1.00,19.068,1.00,1.00,19.072,0.808,1.00
125-2,0.95,15.368,0.93,0.95,15.346,0.602,0.93
125-3,0.95,15.321,0.97,0.95,15.281,0.590,0.97
126-1,0.21,16.642,0.40,0.21,16.569,1.285,0.40
127-1,0.94,14.357,0.59,0.94,14.345,0.604,0.59
127-2,0.93,14.123,0.64,0.93,14.107,0.606,0.64
127-3,0.25,18.524,0.70,0.25,18.489,1.386,0.71
128-1,0.63,44.897,1.00,0.63,44.918,5.038,1.00
129-1,0.97,14.196,0.66,0.97,14.172,0.577,0.66
129-2,0.26,16.069,0.64,0.26,16.015,1.208,0.64
129-3,0.97,14.190,0.66,0.97,14.166,0.577,0.66
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.81,14.405,0.98,0.81,14.392,0.661,0.95
131-2,0.82,13.959,0.85,0.82,13.931,0.610,0.86
131-3,0.98,14.368,0.30,0.98,14.317,0.581,0.36
132-1,0.99,14.912,0.79,0.99,14.899,0.559,0.80
132-2,0.99,14.448,0.73,0.99,14.426,0.565,0.74
65-1,0.98,14.664,0.68,0.98,14.653,0.563,0.67
65-2,0.96,14.545,0.66,0.96,14.533,0.568,0.66
65-3,0.98,14.666,0.71,0.98,14.654,0.565,0.70
68-1,0.99,32.937,1.00,0.99,32.945,2.003,1.00
68-2,0.99,33.546,1.00,0.99,33.569,2.056,1.00
69-1,0.37,10.875,1.00,0.37,10.870,0.567,0.99
69-2,1.00,14.296,1.00,1.00,14.280,0.569,0.99
70-1,1.00,14.711,0.54,1.00,14.680,0.566,0.52
70-2,1.00,15.167,0.21,1.00,15.090,0.558,0.25
70-3,1.00,14.867,0.18,1.00,14.844,0.556,0.18
72-1,0.88,15.160,0.60,0.88,15.083,0.570,0.58
72-2,0.74,14.780,0.02,0.74,14.728,0.634,0.02
73-1,1.00,26.428,1.00,1.00,26.517,3.304,1.00
73-2,1.00,23.669,1.00,1.00,23.744,2.660,1.00
73-3,0.99,257.251,1.00,0.99,257.145,12.105,1.00
74-1,0.55,14.062,0.42,0.55,13.990,0.668,0.47
74-2,0.97,14.672,0.64,0.97,14.646,0.591,0.71
75-1,0.37,10.875,1.00,0.37,10.871,0.567,0.99
75-2,1.00,14.296,1.00,1.00,14.281,0.569,0.99
79-1,0.86,14.910,1.00,0.86,14.861,0.615,0.91
79-2,0.62,12.646,0.34,0.62,12.630,0.619,0.34
79-3,0.92,13.615,0.87,0.92,13.587,0.575,0.86
80-1,0.64,14.293,0.71,0.64,14.281,0.650,0.72
80-2,0.99,14.577,0.72,0.99,14.555,0.584,0.79
81-1,0.74,13.842,0.73,0.74,13.807,0.616,0.72
81-2,0.74,13.842,0.73,0.74,13.807,0.616,0.72
82-1,0.91,15.309,0.97,0.91,15.293,0.631,0.96
83-1,0.98,18.833,1.00,0.98,18.840,0.790,1.00
83-2,0.98,16.995,1.00,0.98,17.002,0.693,1.00
84-1,0.79,13.814,0.18,0.79,13.801,0.592,0.19
85-1,0.92,14.491,0.78,0.92,14.481,0.624,0.78
85-2,0.94,14.441,0.78,0.94,14.415,0.608,0.79
86-1,0.73,13.536,1.00,0.73,13.501,0.589,0.97
86-2,0.73,13.536,1.00,0.73,13.501,0.589,0.97
86-3,0.39,12.854,0.87,0.39,12.734,0.781,0.86
87-1,0.91,15.003,0.57,0.91,14.984,0.596,0.57
87-2,0.91,15.023,0.36,0.91,15.006,0.601,0.36
87-3,0.73,14.215,0.83,0.73,14.153,0.614,0.83
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.16,17.927,1.00,0.15,17.921,1.627,1.00
91-2,0.16,81.008,1.00,0.15,81.058,7.214,1.00
91-3,0.16,17.927,1.00,0.15,17.921,1.627,1.00
93-1,0.07,91.284,1.00,0.07,91.046,17.132,1.00
93-2,0.07,165.996,1.00,0.07,165.824,26.874,1.00
94-1,1.00,17.468,1.00,1.00,17.469,0.621,1.00
95-1,0.99,33.843,1.00,0.99,33.854,2.049,1.00
95-2,0.99,37.430,1.00,0.99,37.450,2.289,1.00
96-1,0.36,317.370,1.00,0.36,317.328,7.240,1.00
96-2,0.36,267.567,1.00,0.36,267.582,6.747,1.00
96-3,0.36,288.826,1.00,0.36,288.835,6.633,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.65,15.086,0.53,0.65,15.064,0.683,0.53
99-1,0.96,15.073,0.40,0.96,15.022,0.608,0.40
