ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,19.020,0.91,0.99,19.012,0.569,0.91
BLAST-S14,0.99,19.061,0.93,0.99,19.033,0.564,0.92
Naive-S11,1.00,17.957,0.22,1.00,17.947,0.530,0.23
Naive-S14,1.00,17.959,0.25,1.00,17.952,0.533,0.25
101-1,0.86,18.958,0.45,0.86,18.934,0.562,0.45
101-2,0.84,18.042,0.54,0.84,18.026,0.568,0.52
101-3,0.86,21.486,1.00,0.86,21.498,0.624,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.09,10.671,0.27,0.09,10.642,1.209,0.31
103-2,0.10,10.266,0.34,0.10,10.174,1.090,0.51
103-3,0.47,18.510,0.33,0.47,18.396,0.777,0.27
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,19.160,0.99,1.00,19.090,0.549,0.99
105-2,0.97,33.653,1.00,0.97,33.702,2.242,1.00
105-3,0.98,46.021,1.00,0.98,46.043,2.690,1.00
106-1,0.43,17.017,0.28,0.43,16.983,0.776,0.27
106-2,0.00,26.108,1.00,0.00,26.108,0.000,1.00
106-3,0.27,16.338,0.29,0.27,16.287,0.953,0.33
107-1,1.00,60.490,1.00,1.00,60.511,3.036,1.00
107-2,1.00,18.166,0.07,1.00,18.154,0.556,0.07
107-3,0.12,10.807,0.11,0.12,10.699,0.901,0.12
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,18.932,1.00,0.98,18.930,0.547,1.00
110-2,0.96,18.395,0.86,0.96,18.386,0.563,0.87
110-3,0.99,21.969,1.00,0.99,21.969,0.520,1.00
111-1,0.96,18.960,1.00,0.96,18.959,0.552,1.00
111-2,0.98,21.285,1.00,0.98,21.286,0.524,1.00
111-3,0.11,17.990,1.00,0.11,17.966,1.325,0.96
112-1,0.99,18.151,0.74,0.99,18.135,0.540,0.74
112-2,0.99,18.135,0.74,0.99,18.117,0.541,0.75
112-3,0.99,18.028,0.69,0.99,18.002,0.547,0.70
113-1,0.99,17.992,0.70,0.99,17.974,0.546,0.70
113-2,0.77,23.536,1.00,0.77,23.539,0.589,1.00
113-3,0.67,18.848,1.00,0.67,18.847,0.607,1.00
114-1,1.00,19.646,1.00,1.00,19.649,0.580,1.00
115-1,1.00,17.968,0.65,1.00,17.938,0.534,0.68
116-1,0.75,17.904,0.42,0.75,17.879,0.631,0.41
116-2,0.39,17.673,0.33,0.39,17.669,0.927,0.30
117-1,1.00,17.563,0.14,1.00,17.543,0.529,0.14
117-2,0.29,32.298,1.00,0.29,32.314,2.046,1.00
119-1,0.96,18.489,0.87,0.96,18.485,0.554,0.87
120-1,1.00,20.281,1.00,1.00,20.287,0.613,1.00
120-2,1.00,18.122,0.64,1.00,18.108,0.538,0.64
