ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
85-1,0.96,0.320,0.24,0.96,0.320,0.009,0.27
85-2,0.97,0.319,0.48,0.97,0.320,0.009,0.46
86-1,0.97,0.247,0.65,0.97,0.249,0.008,0.55
86-2,0.97,0.247,0.65,0.97,0.249,0.008,0.55
86-3,0.73,0.211,0.30,0.73,0.211,0.009,0.30
87-1,0.85,0.270,0.22,0.85,0.271,0.009,0.26
87-2,0.85,0.270,0.18,0.85,0.271,0.009,0.17
87-3,0.71,0.272,0.11,0.71,0.272,0.010,0.13
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.10,0.045,0.03,0.10,0.045,0.005,0.03
91-2,0.10,0.046,1.00,0.10,0.046,0.005,1.00
91-3,0.10,0.016,0.45,0.10,0.016,0.002,0.45
93-1,0.11,0.092,1.00,0.11,0.091,0.009,1.00
93-2,0.12,0.063,1.00,0.12,0.063,0.006,1.00
94-1,0.99,0.305,0.20,0.99,0.306,0.010,0.37
95-1,0.99,0.209,0.98,0.99,0.212,0.008,0.91
95-2,0.99,0.198,0.99,0.99,0.201,0.008,0.97
96-1,0.34,0.050,1.00,0.34,0.050,0.002,1.00
96-2,0.34,0.055,1.00,0.34,0.055,0.002,1.00
96-3,0.34,0.055,1.00,0.34,0.055,0.002,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.49,0.114,0.49,0.49,0.114,0.006,0.49
99-1,0.95,0.243,0.13,0.95,0.244,0.008,0.14
