ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.655,0.43,0.98,0.654,0.006,0.44
BLAST-S14,0.99,0.658,0.48,0.99,0.657,0.005,0.47
Naive-S11,1.00,0.633,0.15,1.00,0.633,0.002,0.15
Naive-S14,1.00,0.632,0.18,1.00,0.632,0.002,0.18
101-1,0.89,0.651,0.36,0.89,0.651,0.007,0.36
101-2,0.87,0.612,0.21,0.87,0.611,0.007,0.21
101-3,0.89,0.633,0.51,0.89,0.633,0.006,0.54
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.05,0.520,0.22,0.05,0.513,0.033,0.19
103-2,0.06,0.429,0.15,0.06,0.427,0.043,0.16
103-3,0.53,0.554,0.17,0.54,0.554,0.013,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.602,0.95,1.00,0.602,0.007,0.95
105-2,0.98,0.606,0.98,0.98,0.605,0.007,0.98
105-3,0.98,0.603,1.00,0.98,0.604,0.008,1.00
106-1,0.40,0.549,0.03,0.40,0.549,0.015,0.08
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.28,0.544,0.13,0.28,0.544,0.019,0.12
107-1,1.00,0.630,0.78,1.00,0.629,0.007,0.78
107-2,1.00,0.607,0.03,1.00,0.605,0.008,0.03
107-3,0.07,0.493,0.04,0.07,0.482,0.043,0.05
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,0.652,0.39,0.97,0.653,0.005,0.38
110-2,0.94,0.610,0.51,0.94,0.610,0.006,0.52
110-3,0.99,0.648,0.85,0.99,0.648,0.005,0.91
111-1,0.94,0.651,0.40,0.94,0.651,0.005,0.42
111-2,0.99,0.653,0.83,0.99,0.652,0.005,0.74
111-3,0.09,0.643,0.49,0.09,0.643,0.013,0.48
112-1,0.99,0.602,0.53,0.99,0.602,0.006,0.53
112-2,0.99,0.604,0.54,0.99,0.603,0.006,0.52
112-3,0.99,0.604,0.49,0.99,0.604,0.006,0.50
113-1,0.99,0.606,0.49,0.99,0.606,0.006,0.49
113-2,0.82,0.648,1.00,0.82,0.648,0.007,1.00
113-3,0.64,0.642,0.87,0.65,0.640,0.007,0.84
114-1,1.00,0.579,0.96,1.00,0.579,0.009,0.97
115-1,1.00,0.572,0.36,1.00,0.571,0.008,0.36
116-1,0.68,0.566,0.05,0.68,0.567,0.012,0.05
116-2,0.31,0.577,0.01,0.31,0.578,0.019,0.01
117-1,1.00,0.600,0.11,1.00,0.599,0.006,0.11
117-2,0.25,0.609,1.00,0.25,0.610,0.018,1.00
119-1,0.96,0.599,0.68,0.96,0.599,0.008,0.69
120-1,1.00,0.580,0.97,1.00,0.580,0.009,0.97
120-2,1.00,0.613,0.55,1.00,0.612,0.005,0.55
120-3,0.99,0.631,0.45,0.99,0.631,0.004,0.45
121-1,0.58,0.538,0.43,0.58,0.538,0.013,0.42
121-2,0.10,0.522,0.85,0.10,0.519,0.035,0.62
121-3,0.66,0.551,0.03,0.66,0.551,0.012,0.03
122-1,0.76,0.572,0.77,0.76,0.571,0.010,0.76
124-1,1.00,0.625,0.28,1.00,0.625,0.004,0.29
124-2,1.00,0.634,0.19,1.00,0.634,0.003,0.19
124-3,1.00,0.619,0.27,1.00,0.619,0.005,0.27
125-1,1.00,0.578,0.96,1.00,0.578,0.009,0.96
125-2,0.95,0.607,0.21,0.95,0.606,0.007,0.22
125-3,0.95,0.612,0.32,0.95,0.611,0.008,0.29
126-1,0.21,0.562,0.23,0.21,0.560,0.017,0.26
127-1,0.94,0.598,0.43,0.94,0.596,0.007,0.42
127-2,0.93,0.584,0.42,0.93,0.584,0.007,0.42
127-3,0.25,0.677,0.18,0.25,0.676,0.005,0.18
128-1,0.63,0.654,0.56,0.63,0.652,0.008,0.50
