ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,18.949,0.91,0.99,18.940,0.563,0.91
BLAST-S14,0.99,18.987,0.93,0.99,18.958,0.560,0.92
Naive-S11,1.00,17.957,0.22,1.00,17.947,0.530,0.23
Naive-S14,1.00,17.959,0.25,1.00,17.952,0.533,0.25
101-1,0.86,18.920,0.44,0.86,18.895,0.557,0.44
101-2,0.84,18.107,0.43,0.84,18.076,0.554,0.48
101-3,0.86,20.664,1.00,0.86,20.670,0.576,1.00
102-1,0.00,19.450,1.00,0.00,19.441,0.576,1.00
102-2,0.00,19.450,1.00,0.00,19.441,0.576,1.00
102-3,0.00,19.450,1.00,0.00,19.441,0.576,1.00
103-1,0.09,19.107,0.06,0.09,19.093,0.581,0.08
103-2,0.10,18.996,0.06,0.10,18.983,0.583,0.09
103-3,0.47,18.024,0.17,0.47,18.020,0.549,0.17
104-1,0.00,19.450,1.00,0.00,19.441,0.576,1.00
104-2,0.00,19.450,1.00,0.00,19.441,0.576,1.00
104-3,0.00,19.450,1.00,0.00,19.441,0.576,1.00
105-1,1.00,19.160,0.99,1.00,19.090,0.549,0.99
105-2,0.97,32.682,1.00,0.97,32.727,2.156,1.00
105-3,0.98,45.036,1.00,0.98,45.056,2.628,1.00
106-1,0.43,18.234,0.09,0.43,18.227,0.564,0.10
106-2,0.00,19.439,1.00,0.00,19.431,0.576,1.00
106-3,0.27,18.587,0.09,0.27,18.579,0.567,0.10
107-1,1.00,60.364,1.00,1.00,60.383,3.030,1.00
107-2,1.00,18.185,0.07,1.00,18.173,0.555,0.07
107-3,0.12,19.040,0.03,0.12,19.027,0.580,0.04
108-1,0.00,19.450,1.00,0.00,19.441,0.576,1.00
109-1,0.00,19.450,1.00,0.00,19.441,0.576,1.00
110-1,0.98,18.784,1.00,0.98,18.781,0.540,1.00
110-2,0.96,18.147,0.86,0.96,18.136,0.546,0.87
110-3,0.99,21.907,1.00,0.99,21.906,0.516,1.00
111-1,0.96,18.738,1.00,0.96,18.734,0.537,1.00
111-2,0.98,21.160,1.00,0.98,21.161,0.519,1.00
111-3,0.11,19.121,0.52,0.11,19.101,0.571,0.45
112-1,0.99,18.092,0.74,0.99,18.075,0.536,0.74
112-2,0.99,18.084,0.74,0.99,18.067,0.537,0.75
112-3,0.99,18.057,0.69,0.99,18.032,0.543,0.70
113-1,0.99,18.031,0.70,0.99,18.013,0.542,0.70
113-2,0.77,21.593,1.00,0.77,21.593,0.514,1.00
113-3,0.67,18.752,1.00,0.67,18.744,0.545,1.00
114-1,1.00,19.646,1.00,1.00,19.649,0.580,1.00
115-1,1.00,17.968,0.65,1.00,17.938,0.534,0.68
116-1,0.75,17.899,0.34,0.75,17.887,0.541,0.36
116-2,0.39,18.601,0.15,0.39,18.592,0.569,0.15
117-1,1.00,17.563,0.14,1.00,17.543,0.529,0.14
117-2,0.29,19.756,1.00,0.29,19.763,0.583,1.00
119-1,0.96,18.399,0.87,0.96,18.395,0.541,0.87
120-1,1.00,20.281,1.00,1.00,20.287,0.613,1.00
120-2,1.00,18.122,0.64,1.00,18.108,0.538,0.64
120-3,1.00,18.422,0.53,1.00,18.399,0.533,0.54
121-1,0.51,17.807,0.60,0.51,17.799,0.545,0.55
121-2,0.06,19.196,0.44,0.06,19.189,0.573,0.51
121-3,0.60,17.682,0.04,0.60,17.668,0.547,0.04
122-1,0.69,18.095,0.97,0.69,18.058,0.551,0.96
124-1,1.00,18.582,0.44,1.00,18.577,0.557,0.44
124-2,1.00,18.534,0.27,1.00,18.527,0.532,0.27
124-3,1.00,18.556,0.44,1.00,18.549,0.559,0.43
125-1,1.00,19.613,1.00,1.00,19.617,0.579,1.00
125-2,0.92,18.703,0.79,0.92,18.645,0.550,0.74
125-3,0.95,18.534,0.95,0.95,18.512,0.550,0.95
126-1,0.88,18.038,0.38,0.88,18.014,0.537,0.38
127-1,0.93,17.755,0.57,0.93,17.738,0.539,0.58
127-2,0.93,17.556,0.64,0.93,17.541,0.539,0.63
127-3,0.28,19.337,0.49,0.28,19.308,0.572,0.52
128-1,0.63,41.345,1.00,0.63,41.373,3.012,1.00
129-1,0.98,17.485,0.65,0.98,17.472,0.533,0.65
129-2,0.18,18.701,0.53,0.18,18.684,0.553,0.53
129-3,0.98,17.510,0.65,0.98,17.495,0.532,0.65
130-1,0.00,19.450,1.00,0.00,19.441,0.576,1.00
130-2,0.00,19.450,1.00,0.00,19.441,0.576,1.00
130-3,0.00,19.450,1.00,0.00,19.441,0.576,1.00
131-1,0.73,17.944,0.37,0.73,17.915,0.551,0.42
131-2,0.72,17.950,0.37,0.72,17.901,0.545,0.47
131-3,0.97,17.914,0.29,0.97,17.880,0.547,0.26
132-1,0.99,18.037,0.77,0.99,18.008,0.533,0.76
132-2,0.99,17.947,0.70,0.99,17.931,0.534,0.70
65-1,0.88,18.510,0.43,0.88,18.499,0.545,0.43
65-2,0.83,18.521,0.43,0.83,18.505,0.545,0.42
65-3,0.88,18.472,0.43,0.88,18.453,0.543,0.44
68-1,0.99,31.774,1.00,0.99,31.777,1.255,1.00
68-2,0.99,33.670,1.00,0.99,33.679,1.350,1.00
69-1,0.28,18.730,0.67,0.28,18.711,0.575,0.65
69-2,1.00,17.835,0.97,1.00,17.808,0.549,0.98
70-1,1.00,18.260,0.49,1.00,18.247,0.554,0.49
70-2,0.99,17.993,0.19,0.99,17.980,0.515,0.19
70-3,0.99,18.218,0.16,0.99,18.207,0.535,0.16
72-1,0.85,18.544,0.53,0.85,18.508,0.572,0.51
72-2,0.74,18.256,0.01,0.74,18.260,0.568,0.01
73-1,1.00,30.329,1.00,1.00,30.345,2.565,1.00
73-2,1.00,28.475,1.00,1.00,28.510,2.244,1.00
73-3,0.98,288.587,1.00,0.98,288.483,9.654,1.00
74-1,0.53,18.470,0.31,0.53,18.456,0.567,0.30
74-2,0.98,18.145,0.56,0.98,18.126,0.556,0.66
75-1,0.28,18.564,0.70,0.28,18.558,0.571,0.70
