ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.94,0.271,0.29,0.94,0.270,0.060,0.29
BLAST-S14,0.88,0.199,0.31,0.88,0.195,0.049,0.31
Naive-S11,1.00,0.323,0.28,1.00,0.335,0.049,0.34
Naive-S14,1.00,0.335,0.32,1.00,0.343,0.043,0.36
101-1,0.41,0.283,0.37,0.41,0.271,0.064,0.37
101-2,0.12,0.218,0.90,0.12,0.210,0.027,0.90
101-3,0.41,0.237,0.60,0.41,0.233,0.043,0.68
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.47,0.120,0.17,0.47,0.116,0.046,0.24
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.88,0.218,0.83,0.88,0.254,0.046,0.41
105-2,0.71,0.223,0.94,0.70,0.209,0.063,0.88
105-3,0.71,0.309,0.94,0.70,0.320,0.068,0.95
106-1,0.12,0.129,0.86,0.12,0.121,0.085,0.63
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.06,0.001,0.00,0.06,0.001,0.000,0.00
107-1,1.00,0.153,0.70,1.00,0.158,0.040,0.74
107-2,1.00,0.168,0.03,1.00,0.171,0.034,0.05
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.71,0.418,0.26,0.71,0.433,0.071,0.25
110-2,1.00,0.272,0.22,1.00,0.275,0.068,0.27
110-3,1.00,0.111,0.53,1.00,0.120,0.028,0.42
111-1,0.71,0.418,0.26,0.71,0.433,0.071,0.25
111-2,1.00,0.111,0.53,1.00,0.120,0.028,0.42
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.182,0.62,1.00,0.201,0.043,0.69
112-2,1.00,0.185,0.75,1.00,0.206,0.044,0.67
112-3,1.00,0.182,0.62,1.00,0.199,0.043,0.67
113-1,1.00,0.185,0.75,1.00,0.205,0.044,0.66
113-2,1.00,0.104,0.19,1.00,0.112,0.028,0.36
113-3,0.41,0.381,0.26,0.41,0.373,0.086,0.40
114-1,1.00,0.213,0.83,1.00,0.236,0.037,0.65
115-1,1.00,0.224,0.14,1.00,0.231,0.034,0.27
116-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
116-2,0.18,0.092,0.88,0.17,0.088,0.069,0.86
117-1,1.00,0.354,0.06,1.00,0.379,0.042,0.08
117-2,0.06,0.066,1.00,0.06,0.066,0.000,1.00
119-1,0.71,0.268,0.45,0.70,0.275,0.074,0.52
120-1,1.00,0.329,0.86,1.00,0.326,0.042,0.86
120-2,1.00,0.270,0.73,1.00,0.277,0.060,0.68
120-3,1.00,0.326,0.50,1.00,0.323,0.057,0.52
121-1,0.12,0.112,0.60,0.12,0.113,0.085,0.44
121-2,0.06,0.303,1.00,0.06,0.303,0.000,1.00
121-3,0.24,0.180,0.20,0.24,0.151,0.062,0.33
122-1,0.24,0.176,1.00,0.24,0.137,0.072,0.89
124-1,1.00,0.343,0.54,1.00,0.338,0.044,0.53
124-2,1.00,0.334,0.54,1.00,0.329,0.048,0.53
124-3,1.00,0.311,0.33,1.00,0.314,0.050,0.37
