ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
70-2,0.94,0.592,0.23,0.94,0.586,0.029,0.25
70-3,0.94,0.626,0.19,0.94,0.624,0.021,0.19
72-1,1.00,0.686,0.01,1.00,0.692,0.034,0.01
72-2,1.00,0.701,0.01,1.00,0.707,0.039,0.01
73-1,1.00,0.677,0.61,1.00,0.680,0.010,0.66
73-2,1.00,0.674,0.61,1.00,0.677,0.012,0.65
73-3,0.88,0.670,0.93,0.88,0.669,0.012,0.79
74-1,0.53,0.725,0.01,0.53,0.735,0.042,0.01
74-2,1.00,0.642,0.22,1.00,0.636,0.032,0.18
75-1,1.00,0.655,0.44,1.00,0.654,0.010,0.38
75-2,1.00,0.650,0.38,1.00,0.651,0.012,0.42
79-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
79-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
80-1,0.59,0.710,0.01,0.59,0.720,0.035,0.01
80-2,1.00,0.639,0.22,1.00,0.635,0.033,0.19
81-1,0.94,0.640,0.50,0.94,0.644,0.067,0.50
81-2,0.94,0.640,0.50,0.94,0.644,0.067,0.50
82-1,0.29,0.854,0.52,0.29,0.854,0.070,0.54
83-1,0.76,0.641,0.13,0.77,0.641,0.022,0.31
83-2,0.76,0.626,0.13,0.77,0.628,0.028,0.24
84-1,0.29,0.757,0.01,0.29,0.768,0.065,0.01
85-1,0.53,0.710,0.01,0.53,0.720,0.039,0.05
85-2,0.53,0.710,0.01,0.53,0.720,0.039,0.05
86-1,1.00,0.632,0.57,1.00,0.627,0.029,0.60
86-2,1.00,0.632,0.57,1.00,0.627,0.029,0.60
86-3,1.00,0.629,0.34,1.00,0.632,0.023,0.40
87-1,0.53,0.750,0.20,0.53,0.757,0.047,0.25
87-2,0.53,0.750,0.13,0.53,0.757,0.047,0.15
87-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.71,0.707,0.09,0.71,0.714,0.030,0.10
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,1.00,0.648,0.06,1.00,0.652,0.048,0.07
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.588,0.51,1.00,0.583,0.046,0.51
99-1,0.88,0.665,0.20,0.88,0.663,0.014,0.20
