ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.94,5.458,0.52,0.94,5.414,0.796,0.63
BLAST-S14,0.88,5.438,0.52,0.88,5.454,0.798,0.62
Naive-S11,1.00,5.030,0.28,1.00,4.952,0.793,0.36
Naive-S14,1.00,4.798,0.32,1.00,4.799,0.732,0.34
101-1,0.41,5.394,0.49,0.41,5.352,0.778,0.51
101-2,0.12,5.335,0.90,0.12,5.342,0.766,0.91
101-3,0.41,5.486,1.00,0.41,5.624,0.749,0.78
102-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
102-2,0.00,5.471,1.00,0.00,5.477,0.805,1.00
102-3,0.00,5.471,1.00,0.00,5.477,0.805,1.00
103-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
103-2,0.00,5.471,1.00,0.00,5.477,0.805,1.00
103-3,0.47,5.293,0.33,0.47,5.295,0.761,0.41
104-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
104-2,0.00,5.471,1.00,0.00,5.477,0.805,1.00
104-3,0.00,5.471,1.00,0.00,5.477,0.805,1.00
105-1,0.88,5.383,0.93,0.88,5.388,0.786,0.93
105-2,0.71,6.223,1.00,0.70,6.548,1.345,1.00
105-3,0.71,7.868,1.00,0.70,8.120,1.980,1.00
106-1,0.12,5.408,0.86,0.12,5.415,0.800,0.91
106-2,0.00,5.471,1.00,0.00,5.477,0.805,1.00
106-3,0.06,5.471,1.00,0.06,5.477,0.805,1.00
107-1,1.00,6.350,1.00,1.00,6.743,1.538,0.99
107-2,1.00,5.365,0.26,1.00,5.371,0.763,0.36
107-3,0.00,5.471,1.00,0.00,5.477,0.805,1.00
108-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
109-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
110-1,0.71,5.235,1.00,0.71,5.234,0.722,0.97
110-2,1.00,5.349,0.98,1.00,5.328,0.803,0.87
110-3,1.00,12.654,1.00,1.00,12.696,0.986,1.00
111-1,0.71,5.235,1.00,0.71,5.234,0.722,0.97
111-2,1.00,12.654,1.00,1.00,12.696,0.986,1.00
111-3,0.00,5.471,1.00,0.00,5.477,0.805,1.00
112-1,1.00,5.931,1.00,1.00,6.021,0.740,0.99
112-2,1.00,5.931,1.00,1.00,6.021,0.740,0.99
112-3,1.00,5.988,1.00,1.00,6.077,0.739,0.99
113-1,1.00,5.988,1.00,1.00,6.076,0.739,0.99
113-2,1.00,12.679,1.00,1.00,12.721,0.981,1.00
113-3,0.41,5.272,0.95,0.41,5.262,0.718,0.96
114-1,1.00,5.619,1.00,1.00,5.712,0.686,0.97
115-1,1.00,5.527,0.99,1.00,5.637,0.679,0.96
116-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
116-2,0.18,5.402,0.88,0.17,5.411,0.799,0.91
117-1,1.00,5.331,0.16,1.00,5.195,0.767,0.21
117-2,0.06,5.539,1.00,0.06,5.658,0.764,1.00
119-1,0.71,5.351,0.88,0.70,5.347,0.801,0.88
120-1,1.00,5.619,1.00,1.00,5.660,0.692,0.97
120-2,1.00,5.234,0.79,1.00,5.199,0.751,0.78
120-3,1.00,5.152,0.67,1.00,5.123,0.689,0.66
121-1,0.12,5.412,0.60,0.12,5.420,0.797,0.74
121-2,0.06,5.457,1.00,0.06,5.464,0.809,1.00
121-3,0.24,5.492,0.20,0.24,5.591,0.730,0.51
122-1,0.24,5.494,1.00,0.24,5.614,0.760,0.97
124-1,1.00,4.640,0.54,1.00,4.651,0.736,0.54
124-2,1.00,4.675,0.54,1.00,4.686,0.747,0.54
124-3,1.00,4.893,0.33,1.00,4.898,0.799,0.36
125-1,1.00,5.619,1.00,1.00,5.710,0.685,0.96
125-2,0.59,5.471,1.00,0.59,5.414,0.768,0.77
125-3,0.94,5.387,0.40,0.94,5.351,0.799,0.58
126-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
127-1,0.29,5.257,0.73,0.29,5.263,0.808,0.73
127-2,0.29,5.255,0.89,0.29,5.260,0.808,0.88
127-3,0.00,5.471,1.00,0.00,5.477,0.805,1.00
128-1,0.29,5.471,1.00,0.29,5.467,0.804,0.86
129-1,0.82,5.264,0.69,0.82,5.237,0.800,0.68
129-2,0.00,5.471,1.00,0.00,5.477,0.805,1.00
129-3,0.82,5.264,0.69,0.82,5.237,0.800,0.68
130-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
130-2,0.00,5.471,1.00,0.00,5.477,0.805,1.00
130-3,0.00,5.471,1.00,0.00,5.477,0.805,1.00
131-1,0.18,5.529,1.00,0.18,5.650,0.750,1.00
131-2,0.41,5.517,1.00,0.41,5.636,0.718,1.00
131-3,1.00,5.471,1.00,1.00,5.434,0.777,0.62
132-1,1.00,5.878,0.99,1.00,5.945,0.732,0.96
132-2,1.00,5.934,0.99,1.00,6.000,0.730,0.96
65-1,0.29,5.421,0.29,0.29,5.388,0.804,0.32
65-2,0.29,5.430,0.34,0.29,5.400,0.804,0.30
65-3,0.29,5.430,0.36,0.29,5.393,0.801,0.31
68-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
68-2,0.00,5.471,1.00,0.00,5.477,0.805,1.00
69-1,1.00,5.512,1.00,1.00,5.627,0.650,0.95
69-2,1.00,5.664,0.92,1.00,5.775,0.772,0.89
70-1,0.00,5.471,1.00,0.00,5.477,0.805,1.00
70-2,0.94,5.003,0.31,0.94,4.904,0.827,0.34
70-3,0.94,5.109,0.56,0.94,5.099,0.856,0.48
72-1,1.00,5.471,1.00,1.00,5.381,0.760,0.57
72-2,1.00,5.207,0.02,1.00,5.189,0.733,0.05
73-1,1.00,6.208,1.00,1.00,6.383,0.912,1.00
73-2,1.00,6.208,1.00,1.00,6.383,0.912,1.00
