ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
80-1,0.59,0.272,0.03,0.59,0.266,0.054,0.04
80-2,1.00,0.431,0.10,1.00,0.436,0.044,0.12
81-1,0.94,0.459,0.50,0.94,0.458,0.066,0.50
81-2,0.94,0.459,0.50,0.94,0.458,0.066,0.50
82-1,0.29,0.297,0.52,0.29,0.289,0.105,0.54
83-1,0.76,0.391,0.98,0.77,0.408,0.046,0.60
83-2,0.76,0.406,0.98,0.77,0.419,0.048,0.64
84-1,0.29,0.245,0.11,0.29,0.237,0.063,0.12
85-1,0.53,0.309,0.48,0.53,0.318,0.071,0.65
85-2,0.53,0.309,0.48,0.53,0.318,0.071,0.65
86-1,1.00,0.532,1.00,1.00,0.530,0.059,0.97
86-2,1.00,0.532,1.00,1.00,0.530,0.059,0.97
86-3,1.00,0.493,0.70,1.00,0.503,0.065,0.55
87-1,0.53,0.295,0.27,0.53,0.287,0.052,0.27
87-2,0.53,0.297,0.16,0.53,0.292,0.055,0.16
87-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
88-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
89-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
89-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
89-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
91-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
91-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
91-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
93-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
93-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
94-1,0.71,0.220,0.10,0.71,0.230,0.049,0.11
95-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
95-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
96-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
96-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
96-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
97-1,1.00,0.426,0.06,1.00,0.427,0.068,0.10
97-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
97-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
98-1,1.00,0.498,0.51,1.00,0.499,0.061,0.51
99-1,0.88,0.448,0.30,0.88,0.460,0.055,0.33
