ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
86-3,0.92,0.492,0.30,0.92,0.492,0.025,0.30
87-1,0.86,0.484,0.28,0.86,0.487,0.019,0.30
87-2,0.86,0.468,0.16,0.86,0.468,0.018,0.14
87-3,0.66,0.445,0.26,0.66,0.446,0.024,0.26
88-1,0.94,0.504,0.02,0.94,0.505,0.026,0.03
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.25,0.101,0.03,0.25,0.101,0.018,0.03
91-2,0.25,0.101,1.00,0.25,0.101,0.018,1.00
91-3,0.25,0.023,0.48,0.25,0.023,0.007,0.49
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,0.98,0.502,0.31,0.98,0.505,0.022,0.47
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.94,0.122,1.00,0.94,0.122,0.012,1.00
96-2,0.82,0.140,1.00,0.82,0.140,0.016,1.00
96-3,0.81,0.120,1.00,0.81,0.119,0.012,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.09,0.041,0.49,0.09,0.042,0.009,0.48
99-1,0.96,0.536,0.09,0.96,0.538,0.025,0.09
