ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.38,0.120,0.03,0.38,0.120,0.012,0.03
91-2,0.38,0.120,1.00,0.38,0.120,0.012,1.00
91-3,0.38,0.037,0.48,0.38,0.040,0.010,0.48
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,1.00,0.484,0.90,1.00,0.485,0.017,0.69
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.92,0.094,1.00,0.92,0.094,0.010,1.00
96-2,0.84,0.120,1.00,0.84,0.120,0.012,1.00
96-3,0.90,0.106,1.00,0.90,0.106,0.010,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.01,0.016,0.48,0.01,0.016,0.008,0.46
99-1,0.97,0.454,0.09,0.97,0.456,0.019,0.08
