ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
93-2,0.00,10.518,1.00,0.00,10.519,0.454,1.00
94-1,1.00,9.592,1.00,1.00,9.598,0.450,0.96
95-1,0.00,10.518,1.00,0.00,10.519,0.454,1.00
95-2,0.00,10.518,1.00,0.00,10.519,0.454,1.00
96-1,0.92,21.821,1.00,0.92,21.832,0.754,1.00
96-2,0.84,15.011,1.00,0.84,15.021,0.535,1.00
96-3,0.90,17.197,1.00,0.90,17.210,0.657,1.00
97-1,0.00,10.518,1.00,0.00,10.519,0.454,1.00
97-2,0.00,10.518,1.00,0.00,10.519,0.454,1.00
97-3,0.00,10.518,1.00,0.00,10.519,0.454,1.00
98-1,0.01,10.492,0.49,0.01,10.494,0.452,0.53
99-1,0.97,8.555,0.13,0.97,8.534,0.428,0.13
