ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.90,0.323,0.31,0.90,0.341,0.046,0.32
BLAST-S14,0.95,0.402,0.35,0.95,0.401,0.054,0.35
Naive-S11,1.00,0.424,0.17,1.00,0.423,0.023,0.17
Naive-S14,1.00,0.428,0.18,1.00,0.427,0.024,0.18
101-1,0.86,0.526,0.01,0.86,0.524,0.048,0.04
101-2,0.19,0.203,0.07,0.19,0.200,0.066,0.17
101-3,0.86,0.537,0.03,0.86,0.543,0.049,0.04
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.60,0.419,0.04,0.60,0.417,0.049,0.05
103-2,0.83,0.491,0.04,0.83,0.492,0.044,0.04
103-3,0.62,0.448,0.17,0.62,0.445,0.063,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.98,0.509,0.92,0.98,0.529,0.043,0.76
105-2,0.95,0.562,0.98,0.95,0.563,0.047,0.97
105-3,0.98,0.559,1.00,0.98,0.563,0.048,0.99
106-1,0.52,0.431,0.07,0.52,0.427,0.066,0.07
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
106-3,0.40,0.369,0.07,0.40,0.366,0.073,0.07
107-1,1.00,0.490,0.72,1.00,0.500,0.041,0.76
107-2,1.00,0.573,0.03,1.00,0.571,0.051,0.03
107-3,0.98,0.568,0.02,0.98,0.571,0.048,0.02
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.93,0.440,0.45,0.93,0.442,0.045,0.44
110-2,0.81,0.317,0.46,0.81,0.316,0.039,0.48
110-3,0.98,0.286,1.00,0.98,0.288,0.054,0.87
111-1,0.93,0.440,0.45,0.93,0.442,0.045,0.44
111-2,0.98,0.286,1.00,0.98,0.288,0.054,0.87
111-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
112-1,1.00,0.361,0.36,1.00,0.367,0.042,0.43
112-2,1.00,0.350,0.32,1.00,0.361,0.042,0.42
112-3,1.00,0.348,0.36,1.00,0.352,0.043,0.42
113-1,1.00,0.339,0.32,1.00,0.347,0.043,0.40
113-2,0.98,0.273,1.00,0.98,0.276,0.053,0.83
113-3,0.86,0.390,0.40,0.86,0.391,0.050,0.39
114-1,1.00,0.647,0.89,1.00,0.655,0.041,0.85
115-1,1.00,0.594,0.28,1.00,0.602,0.043,0.20
116-1,0.71,0.459,0.40,0.71,0.457,0.055,0.48
116-2,0.31,0.211,0.72,0.31,0.208,0.059,0.72
117-1,1.00,0.514,0.07,1.00,0.527,0.041,0.07
117-2,0.02,0.002,1.00,0.02,0.003,0.002,0.56
119-1,1.00,0.614,0.65,1.00,0.616,0.039,0.67
120-1,1.00,0.634,0.90,1.00,0.651,0.037,0.91
120-2,1.00,0.498,0.76,1.00,0.503,0.049,0.75
120-3,0.98,0.346,0.64,0.98,0.365,0.041,0.60
121-1,0.76,0.557,0.60,0.76,0.555,0.058,0.60
121-2,0.02,0.047,0.61,0.02,0.046,0.044,0.39
121-3,0.83,0.573,0.01,0.83,0.571,0.054,0.01
122-1,0.55,0.420,0.69,0.55,0.418,0.069,0.71
124-1,1.00,0.442,0.15,1.00,0.454,0.038,0.14
124-2,1.00,0.459,0.12,1.00,0.458,0.046,0.13
124-3,1.00,0.442,0.15,1.00,0.448,0.040,0.16
125-1,0.93,0.659,0.89,0.93,0.661,0.044,0.87
125-2,0.90,0.599,0.31,0.90,0.598,0.049,0.31
125-3,0.95,0.459,0.33,0.95,0.469,0.055,0.34
126-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
127-1,0.76,0.414,0.28,0.76,0.431,0.055,0.27
