ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.90,0.435,0.30,0.90,0.452,0.039,0.30
BLAST-S14,0.95,0.479,0.35,0.95,0.484,0.043,0.34
Naive-S11,1.00,0.515,0.77,1.00,0.515,0.040,0.75
Naive-S14,1.00,0.515,0.76,1.00,0.515,0.040,0.73
101-1,0.86,0.677,0.01,0.86,0.677,0.035,0.11
101-2,0.19,0.718,0.23,0.19,0.716,0.079,0.25
101-3,0.86,0.683,0.02,0.86,0.691,0.034,0.11
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.60,0.656,0.12,0.60,0.662,0.034,0.12
103-2,0.83,0.598,0.03,0.83,0.609,0.029,0.03
103-3,0.62,0.706,0.17,0.62,0.705,0.048,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,0.610,0.91,0.98,0.621,0.037,0.85
105-2,0.95,0.682,0.98,0.95,0.682,0.035,0.98
105-3,0.98,0.669,0.99,0.98,0.673,0.035,0.99
106-1,0.52,0.718,0.07,0.52,0.716,0.046,0.07
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.40,0.789,0.07,0.40,0.788,0.041,0.07
107-1,1.00,0.571,0.72,1.00,0.578,0.035,0.73
107-2,1.00,0.659,0.03,1.00,0.661,0.035,0.03
107-3,0.98,0.677,0.02,0.98,0.685,0.034,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.93,0.542,0.46,0.93,0.543,0.036,0.46
110-2,0.81,0.513,0.48,0.81,0.521,0.029,0.53
110-3,0.98,0.497,1.00,0.98,0.503,0.038,0.83
111-1,0.93,0.542,0.46,0.93,0.543,0.036,0.46
111-2,0.98,0.497,1.00,0.98,0.503,0.038,0.83
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.514,0.69,1.00,0.529,0.035,0.59
112-2,1.00,0.510,0.71,1.00,0.525,0.034,0.59
112-3,1.00,0.496,0.69,1.00,0.513,0.034,0.57
113-1,1.00,0.493,0.71,1.00,0.509,0.034,0.57
113-2,0.98,0.483,1.00,0.98,0.490,0.037,0.81
113-3,0.86,0.506,0.53,0.86,0.512,0.037,0.57
114-1,1.00,0.700,0.92,1.00,0.706,0.034,0.88
115-1,1.00,0.702,0.24,1.00,0.703,0.034,0.25
116-1,0.71,0.625,0.69,0.71,0.625,0.044,0.62
116-2,0.31,0.601,0.72,0.31,0.600,0.086,0.73
117-1,1.00,0.613,0.05,1.00,0.623,0.030,0.06
117-2,0.02,0.421,1.00,0.02,0.421,0.000,1.00
119-1,1.00,0.684,0.65,1.00,0.685,0.030,0.67
120-1,1.00,0.709,0.93,1.00,0.717,0.028,0.93
120-2,1.00,0.604,0.78,1.00,0.607,0.042,0.77
120-3,0.98,0.463,0.54,0.98,0.479,0.037,0.58
121-1,0.76,0.738,0.60,0.76,0.737,0.039,0.60
121-2,0.02,1.000,0.61,0.02,1.000,0.000,0.61
121-3,0.83,0.726,0.01,0.83,0.725,0.037,0.01
122-1,0.55,0.727,0.69,0.55,0.725,0.054,0.70
124-1,1.00,0.509,0.19,1.00,0.525,0.030,0.20
124-2,1.00,0.577,0.12,1.00,0.577,0.027,0.13
124-3,1.00,0.509,0.19,1.00,0.523,0.031,0.21
125-1,0.93,0.735,0.89,0.93,0.739,0.033,0.88
125-2,0.90,0.681,0.31,0.90,0.689,0.037,0.30
125-3,0.95,0.533,0.33,0.95,0.537,0.045,0.34
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.76,0.630,0.28,0.76,0.642,0.040,0.27
127-2,0.90,0.590,0.59,0.90,0.602,0.035,0.64
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.55,0.416,0.01,0.55,0.415,0.066,0.01
129-1,0.98,0.568,0.54,0.98,0.570,0.034,0.54
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.98,0.568,0.54,0.98,0.570,0.034,0.54
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.55,0.656,0.50,0.55,0.653,0.050,0.68
131-2,0.52,0.657,1.00,0.52,0.654,0.052,1.00
131-3,0.64,0.617,0.03,0.64,0.620,0.054,0.16
132-1,1.00,0.575,0.62,1.00,0.580,0.031,0.60
132-2,1.00,0.556,0.59,1.00,0.564,0.031,0.58
65-1,1.00,0.512,0.17,1.00,0.525,0.024,0.15
65-2,1.00,0.500,0.15,1.00,0.511,0.028,0.14
65-3,1.00,0.496,0.16,1.00,0.511,0.026,0.14
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.700,0.25,1.00,0.706,0.031,0.24
69-2,1.00,0.703,0.20,1.00,0.714,0.027,0.22
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.515,0.30,1.00,0.519,0.032,0.34
70-3,1.00,0.424,0.34,1.00,0.434,0.031,0.37
72-1,0.71,0.768,0.01,0.71,0.767,0.044,0.01
72-2,0.71,0.758,0.01,0.71,0.756,0.049,0.01
73-1,1.00,0.597,0.67,1.00,0.602,0.036,0.70
73-2,1.00,0.594,0.67,1.00,0.600,0.036,0.70
73-3,0.95,0.496,0.94,0.95,0.495,0.034,0.92
74-1,0.74,0.726,0.06,0.74,0.725,0.041,0.07
74-2,0.95,0.671,0.02,0.95,0.677,0.036,0.09
75-1,1.00,0.704,0.70,1.00,0.709,0.032,0.55
75-2,1.00,0.713,0.57,1.00,0.722,0.030,0.37
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.76,0.709,0.08,0.76,0.709,0.041,0.15
80-2,0.95,0.669,0.25,0.95,0.675,0.037,0.25
81-1,0.95,0.600,0.50,0.95,0.599,0.043,0.50
81-2,0.95,0.600,0.50,0.95,0.599,0.043,0.50
82-1,0.50,0.591,0.50,0.50,0.592,0.050,0.51
83-1,1.00,0.666,0.08,1.00,0.669,0.032,0.10
83-2,1.00,0.715,0.08,1.00,0.717,0.034,0.08
84-1,1.00,0.582,0.10,1.00,0.596,0.024,0.15
85-1,0.57,0.612,0.14,0.57,0.617,0.047,0.13
85-2,0.57,0.612,0.14,0.57,0.617,0.047,0.13
86-1,0.36,0.547,0.30,0.36,0.544,0.053,0.31
86-2,0.36,0.547,0.30,0.36,0.544,0.053,0.31
86-3,0.12,0.344,0.32,0.12,0.338,0.062,0.41
87-1,0.67,0.698,0.17,0.67,0.701,0.046,0.18
87-2,0.67,0.698,0.09,0.67,0.701,0.046,0.10
87-3,0.64,0.692,0.19,0.64,0.691,0.043,0.20
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
