ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.90,4.841,0.62,0.90,4.685,0.652,0.67
BLAST-S14,0.95,4.618,0.57,0.95,4.517,0.676,0.57
Naive-S11,1.00,4.565,0.44,1.00,4.546,0.639,0.41
Naive-S14,1.00,4.378,0.32,1.00,4.375,0.585,0.33
101-1,0.86,4.479,0.37,0.86,4.299,0.602,0.36
101-2,0.19,4.440,0.07,0.19,4.443,0.635,0.16
101-3,0.86,3.697,0.71,0.86,3.634,0.543,0.45
102-1,0.00,4.907,1.00,0.00,4.906,0.651,1.00
102-2,0.00,4.907,1.00,0.00,4.906,0.651,1.00
102-3,0.00,4.907,1.00,0.00,4.906,0.651,1.00
103-1,0.60,4.056,0.32,0.60,4.053,0.643,0.32
103-2,0.83,3.918,0.32,0.83,3.895,0.611,0.34
103-3,0.62,3.833,0.17,0.62,3.850,0.651,0.17
104-1,0.00,4.907,1.00,0.00,4.906,0.651,1.00
104-2,0.00,4.907,1.00,0.00,4.906,0.651,1.00
104-3,0.00,4.907,1.00,0.00,4.906,0.651,1.00
105-1,0.98,3.837,0.92,0.98,3.843,0.547,0.92
105-2,0.95,3.841,0.99,0.95,3.796,0.568,0.99
105-3,0.98,3.856,1.00,0.98,3.903,0.599,1.00
106-1,0.52,3.843,0.07,0.52,3.863,0.669,0.07
106-2,0.00,4.907,1.00,0.00,4.906,0.651,1.00
106-3,0.40,4.021,0.07,0.40,4.029,0.681,0.07
107-1,1.00,6.060,1.00,1.00,6.113,1.219,0.97
107-2,1.00,3.329,0.03,1.00,3.249,0.555,0.04
107-3,0.98,3.239,0.03,0.98,3.211,0.557,0.03
108-1,0.00,4.907,1.00,0.00,4.906,0.651,1.00
109-1,0.00,4.907,1.00,0.00,4.906,0.651,1.00
110-1,0.93,3.977,0.95,0.93,3.936,0.571,0.93
110-2,0.81,4.443,0.91,0.81,4.441,0.601,0.90
110-3,0.98,8.237,1.00,0.98,8.253,0.888,1.00
111-1,0.93,3.977,0.95,0.93,3.936,0.571,0.93
111-2,0.98,8.237,1.00,0.98,8.253,0.888,1.00
111-3,0.00,4.907,1.00,0.00,4.906,0.651,1.00
112-1,1.00,4.091,0.63,1.00,4.020,0.534,0.67
112-2,1.00,4.160,0.66,1.00,4.089,0.543,0.69
112-3,1.00,4.180,0.63,1.00,4.112,0.540,0.66
113-1,1.00,4.255,0.66,1.00,4.186,0.546,0.69
113-2,0.98,8.274,1.00,0.98,8.290,0.889,1.00
113-3,0.86,4.130,0.95,0.86,4.084,0.567,0.93
114-1,1.00,3.069,0.89,1.00,3.070,0.522,0.90
115-1,1.00,3.320,0.28,1.00,3.305,0.557,0.38
