ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.529,0.31,1.00,0.543,0.052,0.35
BLAST-S14,1.00,0.536,0.45,1.00,0.549,0.048,0.43
Naive-S11,1.00,0.564,0.18,1.00,0.567,0.032,0.24
Naive-S14,1.00,0.564,0.20,1.00,0.569,0.033,0.26
101-1,0.93,0.563,0.36,0.93,0.566,0.034,0.33
101-2,0.21,0.222,0.10,0.22,0.217,0.066,0.13
101-3,0.93,0.607,0.13,0.93,0.618,0.036,0.26
102-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
102-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
102-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
103-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
103-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
103-3,0.57,0.568,0.33,0.57,0.565,0.084,0.33
104-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
104-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
104-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
105-1,1.00,0.705,0.92,1.00,0.704,0.035,0.91
105-2,1.00,0.640,1.00,1.00,0.655,0.039,1.00
105-3,1.00,0.698,1.00,1.00,0.696,0.036,1.00
106-1,0.57,0.400,0.07,0.57,0.400,0.065,0.16
106-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
106-3,0.50,0.412,0.07,0.50,0.412,0.066,0.16
107-1,1.00,0.477,0.69,1.00,0.489,0.045,0.72
107-2,1.00,0.616,0.03,1.00,0.622,0.046,0.04
107-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
108-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
109-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
110-1,1.00,0.561,0.65,1.00,0.574,0.050,0.61
110-2,0.93,0.590,0.74,0.93,0.601,0.042,0.68
110-3,1.00,0.552,0.48,1.00,0.565,0.039,0.36
111-1,1.00,0.561,0.65,1.00,0.574,0.050,0.61
111-2,1.00,0.552,0.48,1.00,0.565,0.039,0.36
111-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
112-1,1.00,0.672,0.45,1.00,0.682,0.040,0.53
112-2,1.00,0.671,0.46,1.00,0.679,0.040,0.53
112-3,1.00,0.678,0.45,1.00,0.687,0.039,0.53
113-1,1.00,0.677,0.46,1.00,0.684,0.039,0.53
113-2,0.50,0.388,0.27,0.50,0.399,0.058,0.25
113-3,1.00,0.561,0.65,1.00,0.574,0.050,0.61
114-1,1.00,0.645,0.93,1.00,0.656,0.045,0.93
115-1,1.00,0.710,0.13,1.00,0.721,0.037,0.17
116-1,0.71,0.547,0.01,0.72,0.544,0.057,0.19
116-2,0.61,0.594,0.01,0.61,0.590,0.076,0.26
117-1,1.00,0.691,0.14,1.00,0.694,0.045,0.14
117-2,0.25,0.185,1.00,0.25,0.181,0.044,1.00
119-1,1.00,0.758,0.83,1.00,0.757,0.051,0.83
120-1,1.00,0.687,0.94,1.00,0.689,0.042,0.95
120-2,1.00,0.529,0.60,1.00,0.542,0.040,0.65
120-3,1.00,0.518,0.46,1.00,0.525,0.033,0.51
121-1,0.64,0.512,0.60,0.64,0.507,0.069,0.60
121-2,0.21,0.200,1.00,0.21,0.195,0.081,1.00
121-3,0.75,0.599,0.02,0.75,0.596,0.056,0.04
122-1,0.96,0.624,0.70,0.96,0.623,0.049,0.70
124-1,1.00,0.582,0.37,1.00,0.587,0.033,0.39
124-2,1.00,0.547,0.38,1.00,0.558,0.035,0.34
124-3,1.00,0.468,0.37,1.00,0.483,0.038,0.31
125-1,0.96,0.662,0.92,0.96,0.664,0.045,0.92
125-2,1.00,0.628,0.29,1.00,0.635,0.041,0.30
125-3,1.00,0.589,0.39,1.00,0.601,0.051,0.39
126-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
127-1,1.00,0.760,0.64,1.00,0.764,0.042,0.65
127-2,1.00,0.782,0.84,1.00,0.791,0.047,0.82
127-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
128-1,0.86,0.456,0.01,0.86,0.454,0.038,0.01
129-1,1.00,0.754,0.71,1.00,0.765,0.036,0.68
129-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
129-3,1.00,0.754,0.71,1.00,0.765,0.036,0.68
130-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
130-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
130-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
131-1,0.82,0.617,0.13,0.82,0.618,0.052,0.22
131-2,0.86,0.560,0.14,0.86,0.565,0.057,0.30
131-3,0.93,0.645,0.06,0.93,0.643,0.039,0.07
132-1,1.00,0.674,0.73,1.00,0.689,0.040,0.65
132-2,1.00,0.677,0.73,1.00,0.693,0.039,0.65
65-1,0.96,0.601,0.07,0.96,0.601,0.042,0.07
65-2,0.96,0.552,0.03,0.96,0.562,0.040,0.03
65-3,0.96,0.567,0.04,0.96,0.571,0.041,0.04
68-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
68-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
69-1,1.00,0.737,0.25,1.00,0.740,0.034,0.31
69-2,1.00,0.718,0.80,1.00,0.726,0.055,0.67
70-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
70-2,1.00,0.680,0.30,1.00,0.678,0.038,0.30
70-3,1.00,0.614,0.20,1.00,0.614,0.033,0.21
72-1,1.00,0.680,0.10,1.00,0.712,0.042,0.12
72-2,1.00,0.664,0.01,1.00,0.695,0.047,0.11
73-1,1.00,0.662,0.83,1.00,0.683,0.049,0.78
73-2,1.00,0.654,0.83,1.00,0.682,0.047,0.75
73-3,1.00,0.492,1.00,1.00,0.489,0.047,1.00
74-1,0.50,0.507,0.10,0.50,0.509,0.062,0.11
74-2,1.00,0.495,0.21,1.00,0.505,0.049,0.16
75-1,1.00,0.732,0.25,1.00,0.733,0.034,0.28
75-2,1.00,0.718,0.80,1.00,0.722,0.058,0.73
79-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
79-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
79-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
80-1,0.71,0.628,0.15,0.71,0.625,0.055,0.20
80-2,1.00,0.684,0.21,1.00,0.689,0.041,0.22
81-1,1.00,0.615,0.50,1.00,0.614,0.056,0.50
81-2,1.00,0.615,0.50,1.00,0.614,0.056,0.50
82-1,1.00,0.673,0.56,1.00,0.677,0.041,0.55
83-1,1.00,0.506,0.12,1.00,0.507,0.048,0.16
83-2,1.00,0.578,0.07,1.00,0.587,0.047,0.09
84-1,0.89,0.312,0.03,0.89,0.336,0.050,0.05
85-1,1.00,0.707,0.36,1.00,0.719,0.038,0.46
85-2,1.00,0.707,0.36,1.00,0.719,0.038,0.46
86-1,1.00,0.572,0.89,1.00,0.580,0.045,0.77
86-2,1.00,0.572,0.89,1.00,0.580,0.045,0.77
86-3,0.96,0.575,0.55,0.96,0.576,0.054,0.55
87-1,0.96,0.560,0.39,0.96,0.578,0.047,0.35
87-2,0.96,0.557,0.20,0.96,0.586,0.040,0.19
87-3,0.68,0.617,0.25,0.68,0.623,0.053,0.29
88-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
89-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
89-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
89-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
91-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
91-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
91-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
93-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
93-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
94-1,1.00,0.669,0.11,1.00,0.676,0.039,0.32
95-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
95-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
96-1,0.00,0.005,0.00,0.00,0.005,0.001,0.00
96-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
96-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
97-1,1.00,0.649,0.03,1.00,0.647,0.044,0.04
97-2,0.00,0.005,0.00,0.00,0.005,0.001,0.00
97-3,0.00,0.005,0.00,0.00,0.005,0.001,0.00
98-1,1.00,0.594,0.50,1.00,0.596,0.046,0.50
99-1,1.00,0.757,0.44,1.00,0.759,0.054,0.42
