ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
84-1,0.81,0.585,0.11,0.81,0.585,0.020,0.11
85-1,0.94,0.499,0.53,0.94,0.498,0.031,0.46
85-2,0.94,0.499,0.53,0.94,0.498,0.031,0.46
86-1,0.60,0.751,0.30,0.60,0.751,0.045,0.30
86-2,0.60,0.751,0.30,0.60,0.751,0.045,0.30
86-3,0.21,0.850,0.30,0.21,0.850,0.044,0.40
87-1,0.92,0.522,0.46,0.92,0.522,0.031,0.45
87-2,0.92,0.556,0.19,0.92,0.552,0.022,0.19
87-3,0.58,0.629,0.11,0.58,0.632,0.038,0.23
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,1.00,0.482,0.65,1.00,0.484,0.031,0.66
95-1,1.00,0.640,0.81,1.00,0.639,0.015,0.79
95-2,1.00,0.644,0.91,1.00,0.640,0.017,0.85
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.505,0.51,1.00,0.503,0.032,0.51
99-1,0.94,0.545,0.14,0.94,0.544,0.028,0.15
