ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
91-1,0.28,4.840,1.00,0.28,4.839,0.131,0.95
91-2,0.28,6.050,1.00,0.28,6.059,0.232,1.00
91-3,0.28,4.840,1.00,0.28,4.839,0.131,1.00
93-1,0.00,4.840,1.00,0.00,4.839,0.131,1.00
93-2,0.00,4.840,1.00,0.00,4.839,0.131,1.00
94-1,0.98,6.533,1.00,0.98,6.536,0.171,1.00
95-1,0.00,4.840,1.00,0.00,4.839,0.131,1.00
95-2,0.00,4.840,1.00,0.00,4.839,0.131,1.00
96-1,0.99,43.973,1.00,0.99,43.967,0.569,1.00
96-2,1.00,49.809,1.00,1.00,49.813,0.652,1.00
96-3,1.00,55.888,1.00,1.00,55.890,0.738,1.00
97-1,1.00,4.529,0.79,1.00,4.517,0.123,0.75
97-2,0.00,4.840,1.00,0.00,4.839,0.131,1.00
97-3,0.00,4.840,1.00,0.00,4.839,0.131,1.00
98-1,1.00,4.569,0.53,1.00,4.567,0.125,0.53
99-1,0.96,4.559,0.49,0.96,4.548,0.123,0.50
