ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
86-1,0.79,0.353,0.30,0.79,0.353,0.017,0.30
86-2,0.79,0.353,0.30,0.79,0.353,0.017,0.30
86-3,0.59,0.322,0.30,0.59,0.322,0.019,0.30
87-1,0.94,0.395,0.27,0.94,0.396,0.015,0.27
87-2,0.94,0.389,0.08,0.94,0.389,0.015,0.12
87-3,0.79,0.376,0.17,0.79,0.377,0.016,0.20
88-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
89-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
89-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
89-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
91-1,0.45,0.232,0.03,0.45,0.231,0.015,0.03
91-2,0.45,0.235,1.00,0.45,0.235,0.015,1.00
91-3,0.45,0.127,0.52,0.45,0.126,0.013,0.52
93-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
93-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
94-1,0.99,0.407,0.76,0.99,0.407,0.016,0.83
95-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
95-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
96-1,0.99,0.194,1.00,1.00,0.194,0.008,1.00
96-2,1.00,0.187,1.00,1.00,0.187,0.008,1.00
96-3,1.00,0.184,1.00,1.00,0.183,0.007,1.00
97-1,1.00,0.393,0.08,1.00,0.393,0.016,0.09
97-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
97-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
98-1,1.00,0.334,0.50,1.00,0.336,0.013,0.50
99-1,0.99,0.390,0.14,0.99,0.391,0.015,0.15
