ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,4.634,0.94,0.99,4.632,0.201,0.93
BLAST-S14,0.99,4.630,0.94,0.99,4.625,0.198,0.94
Naive-S11,1.00,4.232,0.32,1.00,4.234,0.197,0.32
Naive-S14,1.00,4.302,0.48,1.00,4.303,0.199,0.49
101-1,0.96,4.689,0.49,0.96,4.686,0.203,0.49
101-2,0.17,4.606,0.10,0.17,4.606,0.199,0.10
101-3,0.96,4.332,0.68,0.96,4.331,0.191,0.70
102-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
102-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
102-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
103-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
103-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
103-3,0.66,4.315,0.33,0.66,4.319,0.196,0.33
104-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
104-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
104-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
105-1,1.00,4.603,0.95,1.00,4.599,0.193,0.95
105-2,1.00,11.263,1.00,1.00,11.258,1.565,1.00
105-3,1.00,17.600,1.00,1.00,17.572,1.752,1.00
106-1,0.40,4.646,0.22,0.40,4.626,0.196,0.38
106-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
106-3,0.31,4.654,0.22,0.31,4.643,0.197,0.29
107-1,1.00,17.345,1.00,1.00,17.323,1.203,1.00
107-2,1.00,4.484,0.07,1.00,4.487,0.201,0.07
107-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
108-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
109-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
110-1,1.00,4.452,0.33,1.00,4.443,0.233,0.30
110-2,0.95,4.701,1.00,0.95,4.698,0.192,0.99
110-3,1.00,10.636,1.00,1.00,10.632,0.273,1.00
111-1,0.92,4.712,0.33,0.92,4.653,0.220,0.56
111-2,0.99,9.186,1.00,0.99,9.185,0.290,1.00
111-3,0.13,4.734,0.66,0.13,4.730,0.201,0.73
112-1,0.99,4.705,0.97,1.00,4.699,0.196,0.97
112-2,0.99,4.702,0.97,1.00,4.697,0.196,0.97
112-3,0.99,4.661,0.87,1.00,4.660,0.195,0.88
113-1,0.99,4.662,0.88,1.00,4.659,0.194,0.88
113-2,0.90,10.193,1.00,0.90,10.189,0.253,1.00
113-3,0.14,4.729,0.66,0.14,4.723,0.201,0.78
114-1,1.00,6.282,1.00,1.00,6.286,0.280,1.00
115-1,1.00,4.462,0.64,1.00,4.457,0.198,0.63
116-1,0.59,4.550,0.60,0.59,4.537,0.200,0.63
116-2,0.37,4.537,0.18,0.37,4.538,0.202,0.22
117-1,1.00,4.553,0.18,1.00,4.539,0.195,0.18
117-2,0.12,4.776,1.00,0.12,4.780,0.201,1.00
119-1,0.98,4.575,0.96,0.98,4.571,0.197,0.96
120-1,1.00,6.632,1.00,1.00,6.636,0.310,1.00
120-2,1.00,4.401,0.79,1.00,4.401,0.185,0.79
120-3,0.99,4.149,0.74,0.99,4.144,0.195,0.74
121-1,0.72,4.766,0.72,0.72,4.719,0.196,0.67
121-2,0.03,4.742,0.72,0.03,4.743,0.206,0.72
121-3,0.77,4.466,0.10,0.77,4.464,0.196,0.10
122-1,0.67,4.570,0.97,0.67,4.569,0.192,0.97
124-1,1.00,4.541,0.54,1.00,4.539,0.197,0.53
124-2,1.00,4.444,0.50,1.00,4.447,0.198,0.50
124-3,1.00,4.525,0.51,1.00,4.522,0.198,0.51
125-1,0.99,6.282,1.00,0.99,6.286,0.280,1.00
125-2,0.99,4.728,0.95,0.99,4.699,0.199,0.88
125-3,1.00,4.655,0.88,1.00,4.639,0.200,0.86
126-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
127-1,0.99,4.521,0.73,0.99,4.517,0.194,0.75
127-2,0.98,4.415,0.85,0.98,4.410,0.187,0.85
127-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
128-1,0.52,5.078,1.00,0.52,5.090,0.226,1.00
129-1,0.99,4.207,0.68,0.99,4.210,0.190,0.68
129-2,0.83,4.242,0.68,0.83,4.243,0.193,0.68
129-3,0.99,4.204,0.68,0.99,4.206,0.190,0.68
130-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
130-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
130-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
131-1,0.87,4.515,0.73,0.88,4.503,0.197,0.69
131-2,0.90,4.518,0.81,0.90,4.519,0.198,0.78
131-3,0.99,4.551,0.31,0.99,4.548,0.194,0.33
132-1,0.99,4.702,0.99,1.00,4.706,0.196,0.99
132-2,0.99,4.683,0.91,1.00,4.667,0.192,0.91
65-1,0.95,4.586,0.39,0.95,4.584,0.187,0.39
65-2,0.95,4.611,0.23,0.95,4.609,0.186,0.23
65-3,0.95,4.612,0.25,0.95,4.614,0.187,0.25
68-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
68-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
69-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
69-2,1.00,4.423,1.00,1.00,4.423,0.196,0.96
70-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
70-2,1.00,4.164,0.32,1.00,4.164,0.188,0.32
70-3,1.00,4.115,0.36,1.00,4.108,0.189,0.35
72-1,0.98,4.713,0.44,0.98,4.687,0.196,0.52
72-2,0.97,4.326,0.09,0.97,4.315,0.191,0.08
73-1,1.00,5.714,1.00,1.00,5.721,0.322,1.00
73-2,1.00,5.491,1.00,1.00,5.498,0.288,1.00
73-3,1.00,43.846,1.00,1.00,43.849,1.973,1.00
74-1,0.58,4.529,0.45,0.58,4.517,0.197,0.46
74-2,0.98,4.419,0.79,0.98,4.414,0.194,0.75
75-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
75-2,1.00,4.423,1.00,1.00,4.423,0.196,0.96
79-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
79-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
79-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
80-1,0.62,4.666,0.71,0.62,4.667,0.207,0.71
80-2,0.99,4.419,0.79,0.99,4.419,0.195,0.79
81-1,0.98,4.626,0.79,0.98,4.617,0.198,0.78
81-2,0.98,4.626,0.79,0.98,4.617,0.198,0.78
82-1,0.97,4.653,0.73,0.97,4.635,0.190,0.78
83-1,0.96,4.489,0.83,0.96,4.485,0.193,0.89
83-2,0.96,4.428,0.83,0.96,4.426,0.193,0.87
84-1,0.74,4.752,0.12,0.74,4.747,0.202,0.11
85-1,0.97,4.490,0.84,0.97,4.488,0.196,0.84
85-2,1.00,4.459,0.89,1.00,4.451,0.190,0.88
86-1,0.79,4.524,0.91,0.79,4.512,0.198,0.87
86-2,0.79,4.524,0.91,0.79,4.512,0.198,0.87
86-3,0.59,4.583,0.74,0.59,4.577,0.200,0.73
87-1,0.94,4.756,0.56,0.94,4.730,0.196,0.55
87-2,0.94,4.738,0.29,0.94,4.734,0.200,0.30
87-3,0.79,4.755,0.81,0.79,4.749,0.202,0.81
88-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
89-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
89-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
89-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
91-1,0.45,4.793,1.00,0.45,4.794,0.205,1.00
91-2,0.45,9.056,1.00,0.45,9.070,0.768,1.00
91-3,0.45,4.793,1.00,0.45,4.794,0.205,1.00
93-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
93-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
94-1,0.99,6.616,1.00,0.99,6.619,0.278,0.99
95-1,0.00,4.793,1.00,0.00,4.794,0.205,1.00
95-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
96-1,0.99,44.948,1.00,1.00,44.953,0.892,1.00
96-2,1.00,49.576,1.00,1.00,49.579,0.967,1.00
96-3,1.00,55.020,1.00,1.00,55.001,1.063,1.00
97-1,1.00,4.426,0.98,1.00,4.422,0.196,0.87
97-2,0.00,4.793,1.00,0.00,4.794,0.205,1.00
97-3,0.00,4.793,1.00,0.00,4.794,0.205,1.00
98-1,1.00,4.538,0.53,1.00,4.534,0.197,0.53
99-1,0.99,4.350,0.49,0.99,4.347,0.198,0.51
