ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,20.067,0.91,0.99,20.067,0.628,0.91
BLAST-S14,0.99,20.089,0.93,0.99,20.080,0.625,0.93
Naive-S11,1.00,18.869,0.22,1.00,18.870,0.592,0.22
Naive-S14,1.00,18.882,0.25,1.00,18.883,0.595,0.25
101-1,0.87,19.987,0.45,0.87,19.968,0.619,0.45
101-2,0.85,19.149,0.54,0.85,19.136,0.623,0.52
101-3,0.87,22.653,1.00,0.87,22.667,0.661,1.00
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.43,20.399,0.33,0.43,20.308,0.905,0.28
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,20.248,0.99,1.00,20.227,0.623,0.99
105-2,0.98,36.054,1.00,0.98,36.069,2.541,1.00
105-3,0.98,49.815,1.00,0.98,49.803,3.032,1.00
106-1,0.40,18.664,0.25,0.40,18.632,0.889,0.28
106-2,0.00,26.108,1.00,0.00,26.108,0.000,1.00
106-3,0.25,17.852,0.32,0.25,17.773,1.136,0.39
107-1,1.00,66.306,1.00,1.00,66.286,3.390,1.00
107-2,1.00,19.300,0.05,1.00,19.278,0.609,0.05
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,19.980,1.00,0.99,19.985,0.604,1.00
110-2,0.96,19.415,0.86,0.96,19.406,0.618,0.86
110-3,0.99,22.898,1.00,0.99,22.903,0.579,1.00
111-1,0.96,20.032,1.00,0.96,20.036,0.609,1.00
111-2,0.98,22.154,1.00,0.98,22.159,0.586,1.00
111-3,0.12,17.990,1.00,0.12,17.947,1.336,0.96
112-1,0.99,19.196,0.74,0.99,19.188,0.597,0.74
112-2,0.99,19.180,0.74,0.99,19.170,0.597,0.74
112-3,0.98,19.065,0.69,0.98,19.049,0.605,0.69
113-1,0.99,19.037,0.70,0.99,19.025,0.605,0.69
113-2,0.74,24.960,1.00,0.74,24.962,0.675,1.00
113-3,0.65,20.120,1.00,0.65,20.119,0.680,1.00
114-1,1.00,21.069,1.00,1.00,21.078,0.635,1.00
115-1,1.00,19.196,0.65,1.00,19.182,0.588,0.67
116-1,0.73,19.199,0.42,0.73,19.175,0.706,0.39
116-2,0.38,19.061,0.26,0.38,19.070,1.039,0.28
117-1,1.00,18.634,0.14,1.00,18.617,0.582,0.14
117-2,0.30,34.659,1.00,0.30,34.710,2.248,1.00
119-1,0.96,19.675,0.87,0.96,19.679,0.609,0.87
120-1,1.00,21.778,1.00,1.00,21.787,0.671,1.00
120-2,1.00,19.106,0.64,1.00,19.100,0.599,0.64
120-3,1.00,19.436,0.53,1.00,19.419,0.590,0.53
121-1,0.48,19.259,0.60,0.48,19.271,0.807,0.59
121-2,0.06,17.761,1.00,0.06,17.747,2.409,0.99
121-3,0.57,18.567,0.08,0.57,18.529,0.771,0.07
122-1,0.70,19.783,0.99,0.70,19.751,0.721,0.98
124-1,1.00,19.620,0.44,1.00,19.622,0.622,0.44
