ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,20.025,0.91,0.99,20.025,0.626,0.91
BLAST-S14,0.99,20.053,0.93,0.99,20.044,0.622,0.93
Naive-S11,1.00,18.869,0.22,1.00,18.870,0.592,0.22
Naive-S14,1.00,18.882,0.25,1.00,18.883,0.595,0.25
101-1,0.87,20.048,0.45,0.87,20.028,0.617,0.44
101-2,0.85,19.286,0.43,0.85,19.258,0.612,0.48
101-3,0.87,21.927,1.00,0.87,21.940,0.622,1.00
102-1,0.00,20.545,1.00,0.00,20.545,0.641,1.00
102-2,0.00,20.545,1.00,0.00,20.545,0.641,1.00
102-3,0.00,20.545,1.00,0.00,20.545,0.641,1.00
103-1,0.00,20.545,1.00,0.00,20.545,0.641,1.00
103-2,0.00,20.545,1.00,0.00,20.545,0.641,1.00
103-3,0.43,19.306,0.17,0.43,19.311,0.607,0.17
104-1,0.00,20.545,1.00,0.00,20.545,0.641,1.00
104-2,0.00,20.545,1.00,0.00,20.545,0.641,1.00
104-3,0.00,20.545,1.00,0.00,20.545,0.641,1.00
105-1,1.00,20.248,0.99,1.00,20.227,0.623,0.99
105-2,0.98,35.369,1.00,0.98,35.383,2.472,1.00
105-3,0.98,49.097,1.00,0.98,49.086,2.985,1.00
106-1,0.40,19.545,0.09,0.40,19.543,0.623,0.13
106-2,0.00,20.533,1.00,0.00,20.533,0.640,1.00
106-3,0.25,19.834,0.09,0.25,19.832,0.628,0.14
107-1,1.00,66.227,1.00,1.00,66.206,3.385,1.00
107-2,1.00,19.317,0.05,1.00,19.296,0.609,0.05
107-3,0.00,20.545,1.00,0.00,20.545,0.641,1.00
108-1,0.00,20.545,1.00,0.00,20.545,0.641,1.00
109-1,0.00,20.545,1.00,0.00,20.545,0.641,1.00
110-1,0.99,19.877,1.00,0.99,19.882,0.599,1.00
110-2,0.96,19.205,0.86,0.96,19.195,0.601,0.86
110-3,0.99,22.820,1.00,0.99,22.825,0.574,1.00
111-1,0.96,19.818,1.00,0.96,19.822,0.595,1.00
