ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.234,0.43,0.99,0.237,0.013,0.46
BLAST-S14,1.00,0.235,0.51,1.00,0.238,0.012,0.50
Naive-S11,1.00,0.281,0.19,1.00,0.281,0.006,0.19
Naive-S14,1.00,0.283,0.23,1.00,0.284,0.005,0.22
101-1,0.89,0.272,0.36,0.89,0.271,0.012,0.36
101-2,0.86,0.319,0.23,0.86,0.321,0.013,0.22
101-3,0.89,0.299,0.51,0.89,0.299,0.012,0.50
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.52,0.353,0.17,0.52,0.353,0.019,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.310,0.93,1.00,0.312,0.013,0.94
105-2,0.97,0.324,0.96,0.97,0.325,0.013,0.96
105-3,0.98,0.316,1.00,0.98,0.318,0.013,0.99
106-1,0.39,0.363,0.10,0.39,0.365,0.024,0.14
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.26,0.352,0.23,0.26,0.356,0.030,0.19
107-1,1.00,0.283,0.78,1.00,0.285,0.014,0.78
107-2,1.00,0.286,0.03,1.00,0.287,0.014,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,0.372,0.27,0.98,0.373,0.011,0.31
110-2,0.93,0.328,0.39,0.93,0.328,0.011,0.39
110-3,1.00,0.265,0.37,1.00,0.265,0.011,0.36
111-1,0.94,0.362,0.27,0.94,0.363,0.012,0.31
111-2,0.99,0.254,0.37,0.99,0.254,0.011,0.37
111-3,0.09,0.306,0.01,0.09,0.305,0.034,0.07
112-1,0.99,0.330,0.49,0.99,0.331,0.011,0.50
112-2,0.99,0.328,0.48,0.99,0.329,0.011,0.50
112-3,0.99,0.327,0.49,0.99,0.327,0.011,0.49
113-1,0.99,0.325,0.48,0.99,0.326,0.011,0.48
113-2,0.81,0.215,0.49,0.81,0.216,0.011,0.50
113-3,0.63,0.268,0.65,0.63,0.273,0.015,0.65
114-1,1.00,0.346,0.96,1.00,0.348,0.014,0.89
115-1,1.00,0.336,0.36,1.00,0.338,0.013,0.32
116-1,0.66,0.341,0.09,0.66,0.341,0.018,0.12
116-2,0.29,0.319,0.05,0.29,0.320,0.029,0.13
117-1,1.00,0.368,0.12,1.00,0.368,0.011,0.12
117-2,0.26,0.340,1.00,0.26,0.338,0.028,1.00
119-1,0.96,0.342,0.71,0.96,0.343,0.014,0.69
120-1,1.00,0.346,0.97,1.00,0.348,0.013,0.91
120-2,1.00,0.316,0.56,1.00,0.317,0.010,0.54
120-3,0.99,0.291,0.50,0.99,0.292,0.010,0.49
121-1,0.56,0.362,0.44,0.56,0.362,0.020,0.49
121-2,0.10,0.480,0.85,0.10,0.481,0.045,0.70
121-3,0.64,0.355,0.03,0.64,0.355,0.018,0.03
122-1,0.77,0.370,0.75,0.77,0.370,0.016,0.75
124-1,1.00,0.292,0.34,1.00,0.294,0.010,0.31
124-2,1.00,0.264,0.19,1.00,0.265,0.007,0.18
124-3,1.00,0.296,0.26,1.00,0.297,0.009,0.26
125-1,1.00,0.348,0.96,1.00,0.349,0.014,0.91
125-2,0.95,0.317,0.21,0.95,0.320,0.014,0.21
125-3,0.96,0.310,0.33,0.96,0.311,0.014,0.31
126-1,0.23,0.391,0.31,0.23,0.391,0.027,0.31
127-1,0.94,0.358,0.43,0.94,0.359,0.012,0.42
127-2,0.93,0.378,0.43,0.93,0.379,0.012,0.44
127-3,0.26,0.178,0.08,0.26,0.184,0.017,0.13
128-1,0.61,0.234,0.37,0.61,0.237,0.017,0.36
129-1,0.97,0.351,0.57,0.97,0.352,0.011,0.57
129-2,0.28,0.363,0.59,0.28,0.364,0.016,0.59
129-3,0.97,0.352,0.57,0.97,0.353,0.011,0.57
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.82,0.348,0.02,0.82,0.349,0.015,0.05
131-2,0.82,0.358,0.02,0.82,0.358,0.015,0.04
131-3,0.99,0.303,0.06,0.99,0.304,0.013,0.06
132-1,0.99,0.324,0.50,0.99,0.326,0.011,0.54
132-2,0.99,0.322,0.50,0.99,0.323,0.011,0.51
65-1,0.99,0.299,0.49,0.99,0.300,0.008,0.48
65-2,0.97,0.303,0.49,0.97,0.304,0.008,0.47
65-3,0.99,0.300,0.52,0.99,0.301,0.008,0.49
68-1,0.99,0.231,0.99,0.99,0.233,0.011,0.97
68-2,0.99,0.229,0.97,0.99,0.233,0.011,0.96
69-1,0.32,0.317,0.29,0.32,0.318,0.025,0.36
69-2,1.00,0.337,0.37,1.00,0.337,0.013,0.37
70-1,1.00,0.323,0.25,1.00,0.323,0.010,0.23
70-2,1.00,0.258,0.11,1.00,0.259,0.006,0.12
70-3,1.00,0.270,0.09,1.00,0.270,0.007,0.09
72-1,0.87,0.341,0.01,0.87,0.340,0.013,0.01
72-2,0.73,0.297,0.01,0.73,0.296,0.015,0.01
73-1,1.00,0.289,0.98,1.00,0.289,0.013,0.98
73-2,1.00,0.287,0.98,1.00,0.287,0.013,0.97
73-3,0.99,0.207,1.00,0.99,0.207,0.013,1.00
74-1,0.56,0.307,0.10,0.56,0.312,0.017,0.10
