ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,7.810,0.48,0.97,7.713,0.513,0.47
BLAST-S14,0.96,7.369,0.50,0.95,7.325,0.518,0.49
Naive-S11,1.00,8.183,0.30,1.00,8.165,0.445,0.27
Naive-S14,1.00,8.214,0.43,1.00,8.188,0.440,0.37
101-1,0.93,6.306,0.43,0.93,6.279,0.534,0.44
101-2,0.90,5.448,0.33,0.90,5.425,0.543,0.34
101-3,0.93,6.078,0.60,0.93,5.984,0.519,0.70
102-1,0.99,6.291,0.78,0.99,6.247,0.461,0.78
102-2,0.90,6.988,0.90,0.90,6.996,0.504,0.90
102-3,0.13,5.415,0.90,0.13,5.315,0.879,0.90
103-1,0.79,6.244,0.37,0.79,6.246,0.415,0.39
103-2,0.90,4.847,0.76,0.90,4.720,0.455,0.64
103-3,0.85,5.760,0.33,0.85,5.704,0.543,0.30
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.97,8.409,0.93,0.97,8.425,0.470,0.93
105-2,0.94,10.963,1.00,0.94,10.955,1.322,1.00
105-3,0.97,14.303,1.00,0.97,14.278,1.525,1.00
106-1,0.89,7.722,0.99,0.89,7.743,0.577,0.99
106-2,0.63,7.035,0.99,0.63,7.063,0.709,0.99
106-3,0.46,6.488,0.07,0.46,6.387,0.704,0.14
107-1,1.00,10.930,1.00,1.00,10.943,1.419,1.00
107-2,1.00,7.189,0.19,1.00,7.094,0.501,0.17
107-3,0.99,7.868,0.12,0.99,7.637,0.487,0.15
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,6.090,0.95,0.97,6.064,0.571,0.95
110-2,0.93,5.852,0.88,0.93,5.818,0.574,0.85
110-3,1.00,12.188,1.00,1.00,12.201,0.620,1.00
111-1,0.97,6.090,0.95,0.97,6.064,0.571,0.95
111-2,1.00,12.188,1.00,1.00,12.201,0.620,1.00
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,5.864,0.70,1.00,5.824,0.534,0.72
112-2,1.00,5.817,0.73,1.00,5.782,0.533,0.73
112-3,1.00,6.615,0.68,1.00,6.608,0.499,0.67
113-1,1.00,6.589,0.69,1.00,6.566,0.495,0.66
113-2,1.00,12.412,1.00,1.00,12.425,0.584,1.00
113-3,0.90,7.220,0.95,0.90,7.118,0.594,0.93
114-1,1.00,7.333,1.00,1.00,7.339,0.706,1.00
115-1,1.00,6.315,0.79,1.00,6.116,0.479,0.74
116-1,0.89,6.028,0.64,0.89,5.959,0.485,0.67
116-2,0.78,5.710,0.42,0.78,5.719,0.517,0.45
117-1,1.00,5.748,0.13,1.00,5.743,0.460,0.13
117-2,0.30,5.350,1.00,0.30,5.418,1.121,1.00
119-1,0.99,6.194,0.88,0.99,6.080,0.483,0.89
120-1,1.00,7.575,1.00,1.00,7.581,0.736,1.00
120-2,0.99,8.376,0.81,0.99,8.364,0.434,0.80
120-3,0.85,8.004,0.88,0.85,8.005,0.465,0.87
121-1,0.84,6.007,0.60,0.84,6.030,0.632,0.60
121-2,0.03,9.896,0.85,0.03,9.938,1.269,0.96
121-3,0.90,5.532,0.36,0.90,5.460,0.538,0.58
122-1,0.78,6.836,1.00,0.78,6.729,0.787,0.85
124-1,1.00,8.014,0.31,1.00,7.998,0.467,0.33
124-2,1.00,7.759,0.18,1.00,7.723,0.469,0.22
124-3,1.00,8.503,0.31,1.00,8.487,0.459,0.34
125-1,0.99,7.406,1.00,0.99,7.412,0.709,1.00
125-2,0.99,6.673,0.64,0.99,6.625,0.443,0.60
125-3,0.98,7.483,0.83,0.98,7.417,0.556,0.79
126-1,0.07,6.669,0.56,0.07,6.770,1.610,0.68
127-1,0.89,5.851,0.74,0.89,5.737,0.573,0.75
127-2,0.89,5.221,0.24,0.89,5.193,0.559,0.24
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.78,7.567,0.95,0.78,7.563,0.656,0.91
129-1,0.97,6.318,0.62,0.97,6.239,0.523,0.63
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.97,6.318,0.62,0.97,6.239,0.523,0.63
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.82,6.067,0.93,0.82,6.050,0.674,0.83
131-2,0.84,6.296,0.86,0.84,6.267,0.678,0.66
131-3,0.85,5.807,0.34,0.85,5.746,0.604,0.42
132-1,1.00,5.613,0.62,1.00,5.583,0.512,0.64
132-2,1.00,6.136,0.62,1.00,6.128,0.490,0.61
65-1,0.99,7.346,0.34,0.99,7.336,0.459,0.34
65-2,0.97,7.303,0.34,0.97,7.277,0.466,0.34
65-3,0.99,7.405,0.36,0.99,7.389,0.458,0.37
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,6.494,0.91,1.00,6.483,0.480,0.92
69-2,1.00,6.139,0.91,1.00,6.112,0.474,0.89
70-1,1.00,6.837,0.24,1.00,6.773,0.474,0.23
70-2,1.00,8.419,0.19,1.00,8.198,0.639,0.20
70-3,1.00,8.001,0.21,1.00,7.972,0.417,0.21
72-1,0.96,5.310,0.24,0.95,5.298,0.520,0.26
72-2,0.67,8.083,0.01,0.67,8.091,0.622,0.01
73-1,1.00,9.382,1.00,1.00,9.414,1.233,1.00
73-2,1.00,9.382,1.00,1.00,9.414,1.233,1.00
73-3,0.97,15.877,1.00,0.97,15.902,1.521,1.00
74-1,0.62,6.950,0.99,0.62,6.923,0.701,0.93
74-2,0.93,6.456,1.00,0.93,6.453,0.526,0.97
75-1,1.00,6.494,0.91,1.00,6.487,0.482,0.93
75-2,1.00,6.139,0.91,1.00,6.112,0.474,0.89
79-1,0.62,5.972,0.33,0.62,5.914,0.494,0.33
79-2,0.45,5.274,0.38,0.45,5.202,0.463,0.40
79-3,0.94,6.012,0.45,0.94,5.944,0.511,0.53
80-1,0.70,6.992,0.99,0.70,6.909,0.618,0.91
80-2,0.94,6.455,1.00,0.94,6.452,0.517,0.98
81-1,0.82,5.778,0.99,0.82,5.705,0.577,0.86
81-2,0.82,5.778,0.99,0.82,5.705,0.577,0.86
82-1,0.85,5.994,0.88,0.85,5.974,0.550,0.86
83-1,1.00,6.827,0.89,1.00,6.798,0.468,0.87
83-2,1.00,6.371,0.71,1.00,6.308,0.478,0.66
84-1,0.94,7.921,0.44,0.94,7.894,0.384,0.44
85-1,0.89,5.357,0.66,0.89,5.260,0.604,0.55
85-2,0.89,5.357,0.66,0.89,5.260,0.604,0.55
86-1,0.27,6.585,0.38,0.27,6.591,0.718,0.45
86-2,0.27,6.585,0.38,0.27,6.591,0.718,0.45
86-3,0.24,6.377,0.45,0.24,6.384,0.869,0.49
87-1,0.91,4.700,0.46,0.91,4.609,0.576,0.47
87-2,0.91,5.177,0.28,0.91,5.108,0.573,0.28
87-3,0.89,4.930,0.67,0.89,4.871,0.601,0.66
88-1,0.99,6.439,0.23,0.99,6.328,0.572,0.46
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.96,141.995,1.00,0.96,142.104,17.943,1.00
93-2,0.98,230.100,1.00,0.98,229.973,24.529,1.00
94-1,0.99,6.568,1.00,0.99,6.572,0.660,0.99
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.93,8.158,0.54,0.93,8.149,0.455,0.54
