ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,7.874,0.48,0.97,7.770,0.499,0.47
BLAST-S14,0.96,7.355,0.50,0.95,7.308,0.499,0.49
Naive-S11,1.00,8.183,0.30,1.00,8.165,0.445,0.27
Naive-S14,1.00,8.214,0.43,1.00,8.188,0.440,0.37
101-1,0.93,6.112,0.43,0.93,6.090,0.505,0.44
101-2,0.90,5.256,0.33,0.90,5.236,0.497,0.34
101-3,0.93,5.830,0.60,0.93,5.756,0.494,0.68
102-1,0.99,6.248,0.78,0.99,6.205,0.458,0.78
102-2,0.90,6.826,0.90,0.90,6.827,0.468,0.90
102-3,0.13,8.137,0.76,0.13,8.097,0.509,0.78
103-1,0.79,6.170,0.37,0.79,6.170,0.354,0.36
103-2,0.90,4.748,0.49,0.90,4.655,0.418,0.59
103-3,0.85,5.726,0.33,0.85,5.567,0.478,0.27
104-1,0.00,8.913,1.00,0.00,8.913,0.483,1.00
104-2,0.00,8.913,1.00,0.00,8.913,0.483,1.00
104-3,0.00,8.913,1.00,0.00,8.913,0.483,1.00
105-1,0.97,8.213,0.93,0.97,8.229,0.468,0.93
105-2,0.94,10.422,1.00,0.94,10.417,1.262,1.00
105-3,0.97,13.840,1.00,0.97,13.817,1.498,1.00
106-1,0.89,7.436,0.99,0.89,7.452,0.531,0.99
106-2,0.63,7.200,0.99,0.63,7.210,0.527,0.99
106-3,0.46,6.712,0.07,0.46,6.736,0.476,0.07
107-1,1.00,10.930,1.00,1.00,10.943,1.419,1.00
107-2,1.00,7.189,0.19,1.00,7.094,0.501,0.17
107-3,0.99,7.804,0.12,0.99,7.578,0.485,0.15
108-1,0.00,8.913,1.00,0.00,8.913,0.483,1.00
109-1,0.00,8.913,1.00,0.00,8.913,0.483,1.00
110-1,0.97,6.187,0.95,0.97,6.158,0.562,0.95
110-2,0.93,5.823,0.88,0.93,5.787,0.540,0.84
110-3,1.00,12.188,1.00,1.00,12.201,0.620,1.00
111-1,0.97,6.187,0.95,0.97,6.158,0.562,0.95
111-2,1.00,12.188,1.00,1.00,12.201,0.620,1.00
111-3,0.00,8.913,1.00,0.00,8.913,0.483,1.00
112-1,1.00,5.864,0.70,1.00,5.824,0.534,0.72
112-2,1.00,5.817,0.73,1.00,5.782,0.533,0.73
112-3,1.00,6.615,0.68,1.00,6.608,0.499,0.67
113-1,1.00,6.589,0.69,1.00,6.566,0.495,0.66
113-2,1.00,12.412,1.00,1.00,12.425,0.584,1.00
113-3,0.90,7.247,0.92,0.90,7.154,0.553,0.93
114-1,1.00,7.333,1.00,1.00,7.339,0.706,1.00
115-1,1.00,6.315,0.79,1.00,6.116,0.479,0.74
116-1,0.89,5.671,0.64,0.89,5.625,0.445,0.65
116-2,0.78,5.731,0.42,0.78,5.735,0.445,0.45
117-1,1.00,5.748,0.13,1.00,5.743,0.460,0.13
117-2,0.30,7.008,1.00,0.30,7.021,0.554,1.00
119-1,0.99,6.146,0.88,0.99,6.036,0.480,0.89
120-1,1.00,7.575,1.00,1.00,7.581,0.736,1.00
120-2,0.99,8.365,0.81,0.99,8.353,0.430,0.80
120-3,0.85,8.171,0.88,0.85,8.162,0.420,0.85
121-1,0.84,5.507,0.60,0.84,5.531,0.525,0.60
121-2,0.03,8.893,0.52,0.03,8.894,0.483,0.66
