ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.97,0.416,0.33,0.97,0.420,0.033,0.34
BLAST-S14,0.96,0.448,0.37,0.95,0.453,0.033,0.37
Naive-S11,1.00,0.222,0.05,1.00,0.224,0.015,0.06
Naive-S14,1.00,0.212,0.13,1.00,0.217,0.016,0.12
101-1,0.93,0.512,0.36,0.93,0.518,0.027,0.22
101-2,0.90,0.605,0.07,0.90,0.612,0.029,0.15
101-3,0.93,0.605,0.24,0.93,0.607,0.031,0.23
102-1,0.99,0.528,0.23,0.99,0.543,0.026,0.42
102-2,0.90,0.498,0.61,0.90,0.505,0.029,0.68
102-3,0.13,0.182,0.61,0.13,0.182,0.040,0.62
103-1,0.79,0.449,0.33,0.79,0.455,0.029,0.24
103-2,0.90,0.617,0.36,0.90,0.618,0.033,0.35
103-3,0.85,0.614,0.17,0.85,0.613,0.031,0.17
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,0.97,0.494,0.92,0.97,0.495,0.027,0.90
105-2,0.94,0.524,1.00,0.94,0.525,0.030,1.00
105-3,0.97,0.499,1.00,0.97,0.499,0.029,1.00
106-1,0.89,0.410,0.10,0.89,0.409,0.035,0.11
106-2,0.63,0.287,0.99,0.63,0.290,0.045,0.93
106-3,0.46,0.385,0.07,0.46,0.382,0.042,0.07
107-1,1.00,0.491,0.73,1.00,0.496,0.027,0.75
107-2,1.00,0.496,0.04,1.00,0.501,0.031,0.05
107-3,0.99,0.449,0.05,0.99,0.458,0.031,0.05
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,0.97,0.525,0.63,0.97,0.524,0.037,0.65
110-2,0.93,0.491,0.91,0.93,0.496,0.041,0.78
110-3,1.00,0.222,1.00,1.00,0.223,0.027,0.97
111-1,0.97,0.525,0.63,0.97,0.524,0.037,0.65
111-2,1.00,0.222,1.00,1.00,0.223,0.027,0.97
111-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
112-1,1.00,0.506,0.68,1.00,0.512,0.036,0.56
112-2,1.00,0.504,0.70,1.00,0.518,0.036,0.52
112-3,1.00,0.477,0.32,1.00,0.482,0.035,0.32
113-1,1.00,0.497,0.32,1.00,0.498,0.035,0.32
113-2,1.00,0.144,0.90,1.00,0.152,0.020,0.77
113-3,0.90,0.471,0.63,0.90,0.472,0.037,0.58
114-1,1.00,0.610,1.00,1.00,0.614,0.027,0.97
115-1,1.00,0.588,0.40,1.00,0.591,0.030,0.47
116-1,0.89,0.589,0.36,0.89,0.590,0.032,0.42
116-2,0.78,0.482,0.42,0.78,0.482,0.042,0.45
117-1,1.00,0.499,0.12,1.00,0.504,0.033,0.12
117-2,0.30,0.331,1.00,0.30,0.328,0.050,1.00
119-1,0.99,0.544,0.78,0.99,0.553,0.029,0.80
120-1,1.00,0.608,1.00,1.00,0.609,0.027,0.99
120-2,0.99,0.212,0.30,0.99,0.215,0.021,0.32
120-3,0.85,0.214,0.44,0.85,0.215,0.023,0.49
121-1,0.84,0.615,0.60,0.84,0.613,0.032,0.60
121-2,0.03,0.005,0.52,0.03,0.005,0.003,0.53
121-3,0.90,0.634,0.22,0.90,0.634,0.032,0.25
122-1,0.78,0.568,0.71,0.78,0.568,0.036,0.71
124-1,1.00,0.322,0.18,1.00,0.325,0.029,0.18
124-2,1.00,0.307,0.14,1.00,0.307,0.028,0.14
124-3,1.00,0.215,0.19,1.00,0.215,0.024,0.19
125-1,0.99,0.610,1.00,0.99,0.615,0.027,0.97
125-2,0.99,0.538,0.39,0.99,0.546,0.027,0.36
125-3,0.98,0.521,0.57,0.98,0.526,0.033,0.59
126-1,0.07,0.066,0.56,0.07,0.065,0.031,0.61
127-1,0.89,0.538,0.71,0.89,0.546,0.036,0.67
