ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.91,0.301,0.31,0.91,0.318,0.043,0.32
BLAST-S14,0.96,0.376,0.35,0.96,0.375,0.052,0.35
Naive-S11,1.00,0.410,0.17,1.00,0.409,0.023,0.17
Naive-S14,1.00,0.412,0.18,1.00,0.411,0.024,0.18
101-1,0.87,0.506,0.01,0.87,0.505,0.047,0.04
101-2,0.17,0.188,0.07,0.17,0.186,0.062,0.17
101-3,0.87,0.513,0.03,0.87,0.520,0.048,0.04
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.61,0.397,0.04,0.61,0.396,0.047,0.05
103-2,0.85,0.482,0.04,0.85,0.482,0.045,0.04
103-3,0.65,0.436,0.17,0.65,0.434,0.060,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.98,0.492,0.92,0.98,0.509,0.044,0.76
105-2,0.96,0.540,0.98,0.96,0.541,0.047,0.98
105-3,0.98,0.539,1.00,0.98,0.542,0.048,0.99
106-1,0.52,0.420,0.07,0.52,0.417,0.063,0.07
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
106-3,0.41,0.364,0.07,0.41,0.361,0.068,0.07
107-1,1.00,0.458,0.72,1.00,0.470,0.040,0.75
107-2,1.00,0.545,0.03,1.00,0.544,0.050,0.03
107-3,0.98,0.540,0.02,0.98,0.545,0.048,0.03
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.91,0.433,0.45,0.91,0.434,0.043,0.44
110-2,0.83,0.352,0.46,0.83,0.351,0.041,0.48
110-3,0.98,0.326,1.00,0.98,0.326,0.056,0.92
111-1,0.91,0.433,0.45,0.91,0.434,0.043,0.44
111-2,0.98,0.326,1.00,0.98,0.326,0.056,0.92
111-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
112-1,1.00,0.390,0.36,1.00,0.399,0.043,0.46
112-2,1.00,0.380,0.32,1.00,0.394,0.043,0.45
112-3,1.00,0.355,0.36,1.00,0.360,0.042,0.42
113-1,1.00,0.349,0.32,1.00,0.356,0.042,0.38
113-2,0.98,0.314,1.00,0.98,0.314,0.056,0.90
113-3,0.85,0.366,0.39,0.85,0.370,0.047,0.36
114-1,1.00,0.614,0.89,1.00,0.620,0.044,0.86
115-1,1.00,0.590,0.24,1.00,0.602,0.041,0.18
116-1,0.72,0.451,0.40,0.72,0.449,0.054,0.48
116-2,0.33,0.227,0.72,0.33,0.224,0.058,0.72
117-1,1.00,0.498,0.07,1.00,0.508,0.042,0.07
117-2,0.07,0.039,1.00,0.07,0.039,0.034,0.86
119-1,1.00,0.599,0.65,1.00,0.602,0.039,0.64
120-1,1.00,0.616,0.94,1.00,0.633,0.037,0.92
120-2,1.00,0.475,0.76,1.00,0.479,0.047,0.75
120-3,0.98,0.325,0.64,0.98,0.342,0.039,0.60
121-1,0.78,0.536,0.60,0.78,0.535,0.057,0.60
121-2,0.02,0.043,0.61,0.02,0.043,0.040,0.39
121-3,0.85,0.552,0.01,0.85,0.551,0.054,0.01
122-1,0.59,0.458,0.69,0.59,0.457,0.062,0.70
124-1,1.00,0.424,0.11,1.00,0.431,0.036,0.13
124-2,1.00,0.441,0.11,1.00,0.442,0.044,0.11
124-3,1.00,0.412,0.15,1.00,0.417,0.039,0.16
125-1,0.93,0.625,0.89,0.93,0.626,0.046,0.87
125-2,0.91,0.571,0.31,0.91,0.572,0.049,0.31
125-3,0.96,0.468,0.33,0.96,0.480,0.052,0.35
126-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
127-1,0.78,0.397,0.28,0.78,0.409,0.052,0.28
127-2,0.91,0.408,0.59,0.91,0.415,0.045,0.57
127-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
128-1,0.57,0.213,0.01,0.57,0.208,0.054,0.01
129-1,0.96,0.422,0.49,0.96,0.430,0.040,0.49
129-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
129-3,0.96,0.422,0.49,0.96,0.430,0.040,0.49
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.57,0.367,0.50,0.57,0.365,0.059,0.68
131-2,0.57,0.365,1.00,0.57,0.363,0.059,1.00
131-3,0.67,0.394,0.03,0.67,0.392,0.058,0.06
132-1,1.00,0.437,0.43,1.00,0.447,0.043,0.49
132-2,1.00,0.409,0.43,1.00,0.417,0.041,0.44
65-1,1.00,0.373,0.09,1.00,0.379,0.033,0.10
65-2,1.00,0.318,0.12,1.00,0.333,0.029,0.10
65-3,1.00,0.339,0.08,1.00,0.355,0.031,0.10
68-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
68-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-1,1.00,0.620,0.06,1.00,0.630,0.039,0.13
69-2,1.00,0.634,0.15,1.00,0.642,0.036,0.19
70-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
70-2,1.00,0.423,0.30,1.00,0.430,0.035,0.29
70-3,1.00,0.335,0.12,1.00,0.336,0.023,0.13
72-1,0.74,0.526,0.01,0.74,0.524,0.061,0.01
72-2,0.67,0.507,0.01,0.67,0.505,0.064,0.01
73-1,1.00,0.483,0.63,1.00,0.488,0.043,0.71
73-2,1.00,0.483,0.63,1.00,0.489,0.043,0.71
73-3,0.96,0.359,0.94,0.96,0.357,0.037,0.93
74-1,0.70,0.532,0.06,0.70,0.531,0.058,0.07
74-2,0.96,0.527,0.02,0.96,0.532,0.048,0.09
75-1,1.00,0.616,0.06,1.00,0.623,0.039,0.15
75-2,1.00,0.637,0.15,1.00,0.648,0.038,0.21
79-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
79-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
79-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
80-1,0.72,0.523,0.08,0.72,0.524,0.056,0.20
80-2,0.96,0.529,0.70,0.96,0.533,0.049,0.40
81-1,0.96,0.426,0.50,0.96,0.424,0.056,0.50
81-2,0.96,0.426,0.50,0.96,0.424,0.056,0.50
82-1,0.52,0.302,0.50,0.52,0.300,0.055,0.50
83-1,1.00,0.533,0.19,1.00,0.537,0.049,0.16
83-2,1.00,0.606,0.12,1.00,0.615,0.049,0.11
84-1,1.00,0.483,0.22,1.00,0.498,0.044,0.17
85-1,0.61,0.365,0.06,0.61,0.375,0.053,0.07
85-2,0.61,0.365,0.06,0.61,0.375,0.053,0.07
86-1,0.37,0.118,0.30,0.37,0.116,0.038,0.30
86-2,0.37,0.118,0.30,0.37,0.116,0.038,0.30
86-3,0.11,0.042,0.32,0.11,0.038,0.022,0.38
87-1,0.70,0.474,0.17,0.70,0.474,0.060,0.18
87-2,0.70,0.474,0.09,0.70,0.474,0.060,0.10
87-3,0.67,0.451,0.19,0.67,0.449,0.060,0.20
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
