ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.86,0.381,0.30,0.86,0.402,0.050,0.33
BLAST-S14,0.77,0.362,0.36,0.77,0.370,0.041,0.34
Naive-S11,1.00,0.473,0.77,1.00,0.474,0.045,0.76
Naive-S14,1.00,0.473,0.76,1.00,0.474,0.045,0.75
101-1,0.82,0.732,0.01,0.82,0.732,0.050,0.14
101-2,0.18,0.614,0.30,0.18,0.624,0.070,0.35
101-3,0.82,0.763,0.20,0.82,0.762,0.044,0.26
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.55,0.666,0.15,0.55,0.674,0.047,0.13
103-2,0.77,0.643,0.02,0.77,0.658,0.044,0.04
103-3,0.59,0.635,0.17,0.59,0.632,0.066,0.18
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.91,0.590,0.92,0.91,0.625,0.049,0.63
105-2,0.86,0.674,0.98,0.86,0.691,0.053,0.97
105-3,0.91,0.648,0.98,0.91,0.665,0.047,0.98
106-1,0.64,0.706,0.07,0.64,0.703,0.080,0.09
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.36,0.857,0.07,0.36,0.855,0.034,0.09
107-1,0.95,0.603,0.70,0.95,0.619,0.052,0.72
107-2,0.95,0.673,0.02,0.95,0.686,0.047,0.03
107-3,0.95,0.666,0.02,0.95,0.667,0.047,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.95,0.602,0.45,0.95,0.596,0.047,0.44
110-2,0.82,0.537,0.42,0.82,0.532,0.049,0.44
110-3,1.00,0.402,0.94,1.00,0.429,0.042,0.61
111-1,0.95,0.602,0.45,0.95,0.596,0.047,0.44
111-2,1.00,0.402,0.94,1.00,0.429,0.042,0.61
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.465,0.36,1.00,0.483,0.050,0.45
112-2,1.00,0.488,0.31,1.00,0.495,0.045,0.38
112-3,1.00,0.465,0.36,1.00,0.483,0.050,0.45
113-1,1.00,0.488,0.31,1.00,0.495,0.045,0.38
113-2,1.00,0.402,0.94,1.00,0.429,0.042,0.61
113-3,0.68,0.599,0.45,0.68,0.606,0.065,0.46
114-1,1.00,0.731,0.93,1.00,0.734,0.041,0.94
115-1,1.00,0.716,0.17,1.00,0.719,0.042,0.18
116-1,0.68,0.550,0.02,0.68,0.548,0.069,0.26
116-2,0.36,0.631,0.02,0.36,0.616,0.080,0.17
117-1,1.00,0.539,0.04,1.00,0.550,0.030,0.04
117-2,0.09,0.800,1.00,0.09,0.775,0.191,1.00
119-1,1.00,0.585,0.55,1.00,0.606,0.053,0.67
120-1,1.00,0.704,0.94,1.00,0.719,0.038,0.96
120-2,1.00,0.527,0.77,1.00,0.526,0.048,0.77
120-3,1.00,0.436,0.62,1.00,0.438,0.041,0.61
121-1,0.73,0.751,0.60,0.73,0.747,0.053,0.60
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.77,0.757,0.02,0.77,0.754,0.050,0.02
122-1,0.32,0.543,1.00,0.32,0.538,0.132,1.00
124-1,1.00,0.500,0.18,1.00,0.514,0.038,0.20
124-2,1.00,0.589,0.15,1.00,0.587,0.030,0.15
124-3,1.00,0.500,0.18,1.00,0.514,0.038,0.20
125-1,1.00,0.731,0.93,1.00,0.733,0.041,0.93
125-2,0.82,0.698,0.28,0.82,0.700,0.048,0.28
125-3,1.00,0.450,0.33,1.00,0.482,0.051,0.35
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.64,0.533,0.20,0.64,0.552,0.064,0.31
127-2,0.68,0.644,0.69,0.68,0.652,0.051,0.66
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.32,0.331,0.01,0.32,0.364,0.069,0.11
129-1,0.86,0.434,0.51,0.86,0.449,0.048,0.57
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.86,0.434,0.51,0.86,0.449,0.048,0.57
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.45,0.513,1.00,0.46,0.502,0.089,1.00
131-2,0.45,0.568,0.07,0.46,0.559,0.091,0.40
131-3,0.73,0.582,0.02,0.73,0.584,0.053,0.03
132-1,1.00,0.516,0.45,1.00,0.541,0.056,0.54
132-2,1.00,0.516,0.45,1.00,0.541,0.056,0.54
65-1,0.73,0.511,0.07,0.73,0.537,0.042,0.10
65-2,0.64,0.492,0.03,0.64,0.549,0.057,0.10
65-3,0.73,0.476,0.05,0.73,0.511,0.051,0.11
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.660,0.08,1.00,0.676,0.047,0.24
69-2,0.95,0.666,0.46,0.95,0.671,0.048,0.49
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,0.86,0.418,0.53,0.86,0.428,0.042,0.41
70-3,0.86,0.367,0.12,0.86,0.384,0.034,0.27
72-1,0.73,0.779,0.01,0.73,0.775,0.064,0.01
72-2,0.73,0.779,0.01,0.73,0.775,0.064,0.01
73-1,1.00,0.633,0.65,1.00,0.642,0.047,0.74
73-2,0.95,0.649,0.70,0.95,0.655,0.048,0.74
73-3,0.91,0.532,0.72,0.91,0.544,0.043,0.83
74-1,0.73,0.701,0.06,0.73,0.702,0.048,0.13
74-2,0.82,0.669,0.09,0.82,0.674,0.050,0.12
75-1,1.00,0.691,0.60,1.00,0.695,0.045,0.47
75-2,0.95,0.722,0.65,0.95,0.721,0.044,0.67
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.73,0.701,0.06,0.73,0.707,0.049,0.25
80-2,0.91,0.689,0.09,0.91,0.695,0.046,0.17
81-1,1.00,0.509,0.50,1.00,0.507,0.062,0.50
81-2,1.00,0.509,0.50,1.00,0.507,0.062,0.50
82-1,0.41,0.510,0.64,0.41,0.520,0.080,0.61
83-1,1.00,0.680,0.10,1.00,0.686,0.046,0.12
83-2,1.00,0.684,0.10,1.00,0.693,0.049,0.10
84-1,0.95,0.664,0.26,0.95,0.674,0.036,0.27
85-1,0.45,0.604,0.12,0.45,0.629,0.068,0.25
85-2,0.45,0.604,0.12,0.45,0.629,0.068,0.25
86-1,0.95,0.504,0.46,0.95,0.518,0.043,0.65
86-2,0.95,0.504,0.46,0.95,0.518,0.043,0.65
86-3,0.91,0.467,0.32,0.91,0.477,0.041,0.37
87-1,0.64,0.757,0.14,0.64,0.752,0.059,0.17
87-2,0.64,0.757,0.07,0.64,0.752,0.059,0.10
87-3,0.59,0.732,0.25,0.59,0.727,0.060,0.25
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.77,0.489,1.00,0.77,0.485,0.068,1.00
93-2,0.86,0.396,1.00,0.86,0.393,0.063,1.00
94-1,0.86,0.661,0.81,0.86,0.661,0.048,0.62
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.685,0.24,1.00,0.682,0.043,0.36
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.632,0.52,1.00,0.641,0.046,0.51
99-1,0.68,0.443,0.11,0.68,0.451,0.060,0.19
