ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.91,0.420,0.30,0.91,0.433,0.035,0.31
BLAST-S14,0.96,0.465,0.35,0.96,0.469,0.040,0.34
Naive-S11,1.00,0.521,0.77,1.00,0.520,0.037,0.76
Naive-S14,1.00,0.521,0.76,1.00,0.520,0.037,0.74
101-1,0.87,0.623,0.01,0.87,0.624,0.035,0.10
101-2,0.17,0.210,0.18,0.17,0.209,0.062,0.19
101-3,0.87,0.623,0.02,0.87,0.630,0.035,0.07
102-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
102-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
102-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
103-1,0.61,0.494,0.06,0.61,0.495,0.041,0.08
103-2,0.85,0.553,0.03,0.85,0.566,0.030,0.03
103-3,0.65,0.530,0.17,0.65,0.528,0.052,0.17
104-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
104-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
104-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
105-1,0.98,0.603,0.92,0.98,0.610,0.036,0.87
105-2,0.96,0.655,0.98,0.96,0.656,0.034,0.98
105-3,0.98,0.651,1.00,0.98,0.656,0.035,1.00
106-1,0.52,0.467,0.07,0.52,0.464,0.057,0.07
106-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
106-3,0.41,0.436,0.07,0.41,0.433,0.062,0.07
107-1,1.00,0.553,0.72,1.00,0.561,0.033,0.73
107-2,1.00,0.647,0.03,1.00,0.649,0.033,0.03
107-3,0.98,0.658,0.03,0.98,0.665,0.032,0.03
108-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
109-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
110-1,0.91,0.538,0.46,0.91,0.537,0.035,0.45
110-2,0.83,0.504,0.48,0.83,0.507,0.034,0.52
110-3,0.98,0.518,1.00,0.98,0.522,0.040,0.87
111-1,0.91,0.538,0.46,0.91,0.537,0.035,0.45
111-2,0.98,0.518,1.00,0.98,0.522,0.040,0.87
111-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
112-1,1.00,0.554,0.69,1.00,0.565,0.037,0.61
112-2,1.00,0.551,0.71,1.00,0.561,0.037,0.62
112-3,1.00,0.526,0.69,1.00,0.541,0.034,0.57
113-1,1.00,0.523,0.71,1.00,0.538,0.034,0.57
113-2,0.98,0.506,1.00,0.98,0.510,0.040,0.86
113-3,0.85,0.465,0.39,0.85,0.469,0.035,0.45
114-1,1.00,0.687,0.92,1.00,0.691,0.032,0.90
115-1,1.00,0.703,0.24,1.00,0.705,0.032,0.24
