ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.86,0.365,0.30,0.86,0.380,0.047,0.32
BLAST-S14,0.77,0.323,0.36,0.77,0.334,0.038,0.33
Naive-S11,1.00,0.473,0.77,1.00,0.474,0.045,0.76
Naive-S14,1.00,0.473,0.76,1.00,0.474,0.045,0.75
101-1,0.82,0.661,0.01,0.82,0.659,0.058,0.13
101-2,0.18,0.191,0.20,0.18,0.187,0.075,0.27
101-3,0.82,0.684,0.20,0.82,0.681,0.057,0.24
102-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
102-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
102-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
103-1,0.55,0.488,0.07,0.55,0.490,0.061,0.10
103-2,0.77,0.578,0.02,0.77,0.584,0.048,0.04
103-3,0.59,0.454,0.17,0.59,0.449,0.074,0.17
104-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
104-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
104-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
105-1,0.91,0.565,0.43,0.91,0.597,0.049,0.61
105-2,0.86,0.630,0.98,0.86,0.643,0.055,0.97
105-3,0.91,0.621,0.98,0.91,0.635,0.048,0.98
106-1,0.64,0.530,0.07,0.64,0.524,0.087,0.09
106-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
106-3,0.36,0.445,0.07,0.36,0.436,0.100,0.09
107-1,0.95,0.590,0.70,0.95,0.605,0.052,0.72
107-2,0.95,0.659,0.02,0.95,0.670,0.048,0.03
107-3,0.95,0.651,0.02,0.95,0.652,0.048,0.03
108-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
109-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
110-1,0.95,0.586,0.45,0.95,0.581,0.049,0.44
110-2,0.82,0.474,0.42,0.82,0.471,0.055,0.43
110-3,1.00,0.402,0.94,1.00,0.429,0.042,0.61
111-1,0.95,0.586,0.45,0.95,0.581,0.049,0.44
111-2,1.00,0.402,0.94,1.00,0.429,0.042,0.61
111-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
112-1,1.00,0.465,0.36,1.00,0.483,0.050,0.45
112-2,1.00,0.488,0.31,1.00,0.495,0.045,0.38
112-3,1.00,0.465,0.36,1.00,0.483,0.050,0.45
113-1,1.00,0.488,0.31,1.00,0.495,0.045,0.38
113-2,1.00,0.402,0.94,1.00,0.429,0.042,0.61
113-3,0.68,0.491,0.45,0.68,0.496,0.061,0.38
114-1,1.00,0.731,0.93,1.00,0.734,0.041,0.94
115-1,1.00,0.716,0.17,1.00,0.719,0.042,0.18
116-1,0.68,0.437,0.02,0.68,0.431,0.070,0.18
116-2,0.36,0.309,0.02,0.36,0.299,0.084,0.15
117-1,1.00,0.539,0.04,1.00,0.550,0.030,0.04
117-2,0.09,0.114,1.00,0.09,0.112,0.079,0.88
119-1,1.00,0.585,0.55,1.00,0.606,0.053,0.67
120-1,1.00,0.704,0.94,1.00,0.719,0.038,0.96
120-2,1.00,0.527,0.77,1.00,0.526,0.048,0.77
120-3,1.00,0.436,0.62,1.00,0.438,0.041,0.61
121-1,0.73,0.629,0.60,0.73,0.623,0.067,0.60
121-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
121-3,0.77,0.656,0.02,0.77,0.651,0.063,0.02
122-1,0.32,0.229,1.00,0.32,0.225,0.083,1.00
124-1,1.00,0.500,0.18,1.00,0.514,0.038,0.20
124-2,1.00,0.589,0.15,1.00,0.587,0.030,0.15
124-3,1.00,0.500,0.18,1.00,0.514,0.038,0.20
125-1,1.00,0.731,0.93,1.00,0.733,0.041,0.93
125-2,0.82,0.629,0.28,0.82,0.631,0.054,0.27
125-3,1.00,0.450,0.33,1.00,0.482,0.051,0.35
126-1,0.00,0.005,0.00,0.00,0.005,0.000,0.00
127-1,0.64,0.421,0.20,0.64,0.419,0.064,0.25
127-2,0.68,0.512,0.69,0.68,0.526,0.061,0.61
127-3,0.00,0.005,0.00,0.00,0.005,0.000,0.00
128-1,0.32,0.209,0.01,0.32,0.210,0.053,0.07
129-1,0.86,0.410,0.51,0.86,0.419,0.045,0.55
129-2,0.00,0.005,0.00,0.00,0.005,0.000,0.00
