ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.91,0.433,0.30,0.91,0.448,0.036,0.32
BLAST-S14,0.96,0.474,0.35,0.96,0.478,0.041,0.35
Naive-S11,1.00,0.521,0.77,1.00,0.520,0.037,0.76
Naive-S14,1.00,0.521,0.76,1.00,0.520,0.037,0.74
101-1,0.87,0.668,0.01,0.87,0.669,0.032,0.12
101-2,0.17,0.718,0.23,0.17,0.717,0.080,0.26
101-3,0.87,0.669,0.03,0.87,0.679,0.031,0.10
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.61,0.652,0.12,0.61,0.658,0.031,0.11
103-2,0.85,0.605,0.04,0.85,0.616,0.027,0.04
103-3,0.65,0.694,0.17,0.65,0.693,0.043,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,0.610,0.92,0.98,0.617,0.036,0.88
105-2,0.96,0.669,0.98,0.96,0.671,0.033,0.98
105-3,0.98,0.658,1.00,0.98,0.663,0.035,1.00
106-1,0.52,0.708,0.07,0.52,0.706,0.043,0.07
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.41,0.766,0.07,0.41,0.766,0.041,0.07
107-1,1.00,0.553,0.72,1.00,0.561,0.033,0.73
107-2,1.00,0.647,0.03,1.00,0.649,0.033,0.03
107-3,0.98,0.666,0.03,0.98,0.673,0.032,0.03
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.91,0.558,0.46,0.91,0.558,0.035,0.46
110-2,0.83,0.550,0.48,0.83,0.557,0.033,0.54
110-3,0.98,0.523,1.00,0.98,0.527,0.040,0.88
111-1,0.91,0.558,0.46,0.91,0.558,0.035,0.46
111-2,0.98,0.523,1.00,0.98,0.527,0.040,0.88
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.554,0.69,1.00,0.565,0.037,0.61
112-2,1.00,0.551,0.71,1.00,0.561,0.037,0.62
112-3,1.00,0.526,0.69,1.00,0.541,0.034,0.57
113-1,1.00,0.523,0.71,1.00,0.538,0.034,0.57
113-2,0.98,0.511,1.00,0.98,0.515,0.040,0.87
113-3,0.85,0.493,0.39,0.85,0.500,0.035,0.48
114-1,1.00,0.687,0.92,1.00,0.691,0.032,0.90
115-1,1.00,0.703,0.24,1.00,0.705,0.032,0.24
116-1,0.72,0.631,0.69,0.72,0.631,0.041,0.62
116-2,0.33,0.629,0.72,0.33,0.629,0.077,0.73
117-1,1.00,0.600,0.07,1.00,0.614,0.029,0.06
117-2,0.07,0.586,1.00,0.07,0.587,0.144,1.00
119-1,1.00,0.686,0.65,1.00,0.687,0.029,0.66
120-1,1.00,0.704,0.93,1.00,0.712,0.026,0.94
120-2,1.00,0.606,0.76,1.00,0.607,0.040,0.76
120-3,0.98,0.460,0.54,0.98,0.472,0.035,0.57
121-1,0.78,0.725,0.60,0.78,0.724,0.037,0.60
121-2,0.02,1.000,0.61,0.02,1.000,0.000,0.61
121-3,0.85,0.717,0.01,0.85,0.717,0.035,0.01
122-1,0.59,0.744,0.69,0.59,0.743,0.043,0.70
124-1,1.00,0.509,0.19,1.00,0.522,0.029,0.20
124-2,1.00,0.570,0.11,1.00,0.570,0.025,0.11
124-3,1.00,0.509,0.19,1.00,0.521,0.030,0.21
125-1,0.93,0.717,0.89,0.93,0.720,0.032,0.88
125-2,0.91,0.675,0.31,0.91,0.681,0.035,0.30
125-3,0.96,0.544,0.33,0.96,0.551,0.043,0.35
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.78,0.621,0.28,0.78,0.629,0.038,0.28
127-2,0.91,0.592,0.59,0.91,0.599,0.032,0.63
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.57,0.407,0.01,0.57,0.419,0.059,0.03
129-1,0.96,0.568,0.54,0.96,0.570,0.032,0.54
