ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.385,0.45,1.00,0.400,0.045,0.44
BLAST-S14,0.97,0.366,0.48,0.97,0.396,0.051,0.43
Naive-S11,1.00,0.144,0.30,1.00,0.161,0.020,0.15
Naive-S14,1.00,0.142,0.16,1.00,0.152,0.022,0.16
101-1,0.91,0.468,0.15,0.91,0.478,0.056,0.24
101-2,0.85,0.517,0.10,0.85,0.526,0.066,0.10
101-3,0.91,0.524,0.13,0.91,0.528,0.056,0.18
102-1,0.94,0.594,0.30,0.94,0.600,0.059,0.38
102-2,0.91,0.575,0.46,0.91,0.578,0.065,0.41
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.56,0.554,0.17,0.56,0.551,0.078,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.481,0.81,1.00,0.492,0.059,0.78
105-2,0.91,0.541,0.90,0.91,0.548,0.062,0.91
105-3,1.00,0.480,0.91,1.00,0.492,0.060,0.94
106-1,0.79,0.490,0.03,0.79,0.486,0.063,0.05
106-2,0.35,0.264,0.79,0.35,0.284,0.121,0.88
106-3,0.29,0.580,0.03,0.29,0.575,0.076,0.05
107-1,1.00,0.464,0.75,1.00,0.471,0.061,0.78
107-2,1.00,0.443,0.02,1.00,0.444,0.064,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.547,0.98,1.00,0.554,0.057,0.84
110-2,0.97,0.520,1.00,0.97,0.532,0.059,0.61
110-3,1.00,0.329,0.01,1.00,0.327,0.054,0.05
111-1,1.00,0.519,0.89,1.00,0.533,0.061,0.88
111-2,1.00,0.316,0.07,1.00,0.319,0.054,0.07
111-3,0.09,0.141,0.07,0.09,0.157,0.050,0.35
112-1,1.00,0.506,0.96,1.00,0.522,0.062,0.70
112-2,1.00,0.506,0.96,1.00,0.525,0.061,0.67
112-3,1.00,0.465,0.34,1.00,0.475,0.060,0.32
113-1,1.00,0.469,0.39,1.00,0.477,0.060,0.33
113-2,0.50,0.314,0.43,0.50,0.319,0.096,0.30
113-3,0.94,0.413,0.60,0.94,0.416,0.059,0.57
114-1,1.00,0.587,0.90,1.00,0.585,0.054,0.90
115-1,1.00,0.550,0.13,1.00,0.562,0.055,0.17
116-1,0.47,0.540,0.34,0.47,0.542,0.098,0.49
116-2,0.44,0.512,0.34,0.44,0.519,0.103,0.51
117-1,1.00,0.467,0.12,1.00,0.482,0.054,0.10
117-2,0.15,0.624,1.00,0.15,0.608,0.176,1.00
119-1,0.97,0.541,0.76,0.97,0.541,0.055,0.75
120-1,1.00,0.554,0.96,1.00,0.556,0.055,0.94
120-2,1.00,0.230,0.07,1.00,0.244,0.039,0.24
120-3,0.88,0.198,0.49,0.88,0.199,0.046,0.51
121-1,0.50,0.480,0.44,0.50,0.478,0.071,0.46
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.79,0.544,0.01,0.79,0.555,0.055,0.08
122-1,0.85,0.607,0.73,0.85,0.605,0.054,0.75
124-1,1.00,0.253,0.24,1.00,0.265,0.039,0.25
124-2,1.00,0.138,0.04,1.00,0.148,0.023,0.09
124-3,1.00,0.253,0.24,1.00,0.261,0.041,0.26
125-1,0.94,0.590,0.90,0.94,0.593,0.055,0.88
125-2,0.91,0.514,0.34,0.91,0.519,0.062,0.39
125-3,1.00,0.539,0.63,1.00,0.545,0.056,0.63
126-1,0.03,0.002,0.00,0.03,0.002,0.000,0.00
127-1,0.94,0.569,0.52,0.94,0.584,0.062,0.51
127-2,0.88,0.588,0.12,0.88,0.599,0.066,0.15
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.85,0.455,0.04,0.85,0.465,0.071,0.15
129-1,0.94,0.548,0.44,0.94,0.561,0.059,0.47
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.94,0.548,0.44,0.94,0.561,0.059,0.47
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.71,0.576,0.33,0.71,0.574,0.070,0.41
131-2,0.76,0.559,0.03,0.76,0.569,0.066,0.26
131-3,0.97,0.440,0.38,0.97,0.450,0.065,0.28
132-1,1.00,0.515,0.79,1.00,0.538,0.056,0.61
132-2,1.00,0.500,0.43,1.00,0.509,0.055,0.46
65-1,1.00,0.334,0.50,1.00,0.340,0.059,0.46
65-2,1.00,0.342,0.43,1.00,0.344,0.060,0.43
65-3,1.00,0.332,0.44,1.00,0.337,0.059,0.45
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.544,0.15,1.00,0.547,0.057,0.18
69-2,1.00,0.581,0.23,1.00,0.591,0.053,0.17
70-1,1.00,0.454,0.20,1.00,0.456,0.058,0.24
70-2,1.00,0.195,0.07,1.00,0.199,0.028,0.08
70-3,1.00,0.298,0.16,1.00,0.307,0.059,0.17
72-1,1.00,0.536,0.01,1.00,0.533,0.056,0.02
72-2,0.85,0.364,0.01,0.85,0.360,0.072,0.01
73-1,1.00,0.433,0.94,1.00,0.433,0.041,0.92
73-2,1.00,0.433,0.94,1.00,0.433,0.041,0.92
73-3,1.00,0.336,0.76,1.00,0.342,0.056,0.81
74-1,0.41,0.373,0.14,0.41,0.395,0.077,0.12
74-2,1.00,0.494,0.18,1.00,0.510,0.054,0.20
75-1,1.00,0.557,0.19,1.00,0.563,0.056,0.26
75-2,1.00,0.585,0.31,1.00,0.588,0.053,0.26
79-1,0.94,0.504,0.29,0.94,0.505,0.065,0.33
79-2,0.56,0.480,0.29,0.56,0.480,0.081,0.30
79-3,1.00,0.521,0.88,1.00,0.524,0.061,0.70
80-1,0.56,0.552,0.14,0.56,0.568,0.083,0.13
80-2,1.00,0.569,0.28,1.00,0.573,0.054,0.27
81-1,0.76,0.536,0.50,0.76,0.538,0.068,0.52
81-2,0.76,0.536,0.50,0.76,0.538,0.068,0.52
82-1,0.88,0.505,0.68,0.88,0.524,0.067,0.77
