ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
81-1,0.77,0.288,0.04,0.77,0.289,0.020,0.14
81-2,0.77,0.288,0.04,0.77,0.288,0.020,0.11
82-1,0.93,0.283,0.52,0.93,0.287,0.020,0.56
83-1,0.98,0.359,0.18,0.98,0.359,0.015,0.19
83-2,0.98,0.364,0.18,0.98,0.364,0.014,0.19
84-1,0.75,0.183,0.03,0.75,0.182,0.014,0.03
85-1,0.94,0.408,0.22,0.94,0.412,0.018,0.28
85-2,1.00,0.399,0.49,1.00,0.401,0.015,0.52
86-1,0.73,0.297,0.32,0.73,0.298,0.018,0.32
86-2,0.73,0.297,0.32,0.73,0.298,0.018,0.32
86-3,0.41,0.219,0.30,0.41,0.220,0.023,0.31
87-1,0.92,0.306,0.42,0.92,0.310,0.020,0.43
87-2,0.92,0.312,0.20,0.92,0.320,0.020,0.20
87-3,0.75,0.277,0.44,0.75,0.283,0.019,0.36
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.43,0.140,0.03,0.43,0.140,0.012,0.03
91-2,0.43,0.139,1.00,0.43,0.139,0.012,1.00
91-3,0.43,0.051,0.46,0.43,0.052,0.012,0.46
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,1.00,0.320,1.00,1.00,0.326,0.019,0.50
95-1,0.99,0.270,0.97,0.99,0.282,0.014,0.88
95-2,0.99,0.269,0.93,0.99,0.276,0.015,0.89
96-1,0.98,0.069,1.00,0.98,0.069,0.003,1.00
96-2,0.99,0.081,1.00,0.99,0.081,0.004,1.00
96-3,0.99,0.074,1.00,0.99,0.074,0.004,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,1.00,0.163,0.50,1.00,0.165,0.011,0.50
99-1,0.98,0.320,0.13,0.98,0.325,0.020,0.16
