ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.194,0.53,0.99,0.200,0.021,0.50
BLAST-S14,1.00,0.206,0.54,1.00,0.213,0.019,0.52
Naive-S11,1.00,0.240,0.14,1.00,0.241,0.007,0.14
Naive-S14,1.00,0.247,0.17,1.00,0.247,0.006,0.17
101-1,0.89,0.213,0.36,0.89,0.214,0.020,0.36
101-2,0.85,0.280,0.21,0.85,0.283,0.018,0.22
101-3,0.89,0.240,0.57,0.89,0.245,0.016,0.50
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.53,0.272,0.17,0.53,0.271,0.026,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.292,0.93,1.00,0.293,0.021,0.93
105-2,0.99,0.303,0.96,0.99,0.304,0.021,0.96
105-3,0.99,0.292,1.00,0.99,0.292,0.022,0.99
106-1,0.35,0.361,0.08,0.35,0.362,0.034,0.15
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.21,0.321,0.23,0.21,0.325,0.042,0.18
107-1,0.99,0.260,0.76,0.99,0.263,0.023,0.77
107-2,0.99,0.233,0.02,0.99,0.234,0.021,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.146,0.21,1.00,0.146,0.009,0.21
110-2,0.96,0.282,0.39,0.95,0.284,0.018,0.37
110-3,1.00,0.219,0.28,1.00,0.221,0.018,0.33
111-1,0.90,0.205,0.02,0.90,0.204,0.016,0.04
111-2,1.00,0.206,0.37,1.00,0.208,0.016,0.38
111-3,0.14,0.295,0.01,0.14,0.289,0.055,0.08
112-1,0.99,0.275,0.55,0.99,0.278,0.017,0.54
112-2,0.99,0.273,0.51,0.99,0.276,0.017,0.53
112-3,0.99,0.264,0.50,0.99,0.267,0.016,0.48
113-1,0.99,0.263,0.51,0.99,0.266,0.016,0.48
113-2,0.88,0.155,0.52,0.88,0.157,0.015,0.56
113-3,0.15,0.293,0.01,0.15,0.287,0.056,0.08
114-1,1.00,0.309,0.96,1.00,0.315,0.021,0.86
115-1,1.00,0.282,0.25,1.00,0.286,0.018,0.29
116-1,0.69,0.292,0.18,0.69,0.291,0.023,0.24
116-2,0.31,0.241,0.55,0.32,0.240,0.038,0.57
117-1,1.00,0.314,0.11,1.00,0.318,0.016,0.11
117-2,0.14,0.240,1.00,0.14,0.238,0.044,1.00
119-1,0.97,0.318,0.71,0.97,0.318,0.022,0.69
120-1,1.00,0.308,0.97,1.00,0.312,0.020,0.90
120-2,1.00,0.277,0.55,1.00,0.279,0.014,0.54
120-3,0.98,0.212,0.46,0.98,0.214,0.014,0.48
121-1,0.54,0.304,0.60,0.54,0.303,0.029,0.60
121-2,0.02,1.000,0.85,0.02,1.000,0.000,0.85
121-3,0.67,0.308,0.03,0.67,0.307,0.025,0.03
122-1,0.67,0.322,0.71,0.67,0.321,0.027,0.72
124-1,1.00,0.268,0.34,1.00,0.270,0.016,0.32
124-2,1.00,0.224,0.15,1.00,0.225,0.009,0.16
124-3,1.00,0.265,0.27,1.00,0.267,0.015,0.29
125-1,1.00,0.309,0.96,1.00,0.313,0.021,0.87
125-2,0.97,0.284,0.21,0.97,0.286,0.022,0.23
125-3,0.95,0.294,0.24,0.95,0.298,0.023,0.28
126-1,0.34,0.324,0.36,0.34,0.330,0.032,0.31
127-1,0.96,0.333,0.44,0.95,0.339,0.019,0.44
127-2,0.95,0.364,0.44,0.95,0.368,0.020,0.46
127-3,0.26,0.145,0.10,0.26,0.155,0.023,0.19
128-1,0.57,0.227,0.33,0.57,0.233,0.035,0.34
129-1,1.00,0.332,0.56,1.00,0.334,0.016,0.57
129-2,0.72,0.303,0.56,0.72,0.304,0.015,0.57
129-3,1.00,0.333,0.56,1.00,0.335,0.016,0.58
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.84,0.295,0.05,0.84,0.294,0.022,0.05
131-2,0.83,0.297,0.04,0.83,0.297,0.022,0.04
131-3,0.98,0.287,0.06,0.98,0.286,0.021,0.06
132-1,0.99,0.263,0.61,0.99,0.266,0.017,0.57
132-2,0.99,0.251,0.50,0.99,0.253,0.015,0.50
65-1,0.98,0.250,0.38,0.98,0.252,0.008,0.37
65-2,0.94,0.258,0.38,0.94,0.262,0.008,0.36
65-3,0.98,0.251,0.40,0.98,0.253,0.008,0.40
68-1,0.99,0.209,0.98,0.99,0.214,0.018,0.98
68-2,0.99,0.200,1.00,0.99,0.204,0.016,0.98
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.297,0.36,1.00,0.297,0.018,0.36
70-1,1.00,0.282,0.21,1.00,0.283,0.014,0.22
70-2,1.00,0.238,0.15,1.00,0.240,0.009,0.14
70-3,1.00,0.211,0.09,1.00,0.212,0.009,0.09
72-1,0.98,0.287,0.01,0.98,0.286,0.019,0.01
72-2,0.93,0.227,0.01,0.93,0.226,0.018,0.01
73-1,1.00,0.225,0.98,1.00,0.227,0.018,0.95
73-2,1.00,0.221,0.98,1.00,0.224,0.017,0.95
73-3,0.98,0.131,0.99,0.98,0.131,0.017,0.97
74-1,0.54,0.315,0.08,0.54,0.319,0.027,0.09
74-2,0.98,0.241,0.11,0.98,0.246,0.017,0.15
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.292,0.43,1.00,0.294,0.017,0.45
79-1,0.89,0.326,0.19,0.89,0.330,0.022,0.20
79-2,0.66,0.335,0.12,0.66,0.338,0.025,0.14
79-3,0.92,0.334,0.20,0.92,0.336,0.020,0.19
80-1,0.61,0.311,0.12,0.61,0.314,0.026,0.14
80-2,0.99,0.280,0.50,0.99,0.282,0.019,0.37
81-1,0.77,0.286,0.09,0.77,0.286,0.023,0.17
81-2,0.77,0.286,0.09,0.77,0.286,0.023,0.13
82-1,0.93,0.247,0.51,0.93,0.251,0.021,0.55
83-1,0.98,0.331,0.19,0.98,0.332,0.016,0.19
83-2,0.98,0.341,0.19,0.98,0.341,0.016,0.19
84-1,0.75,0.163,0.03,0.75,0.163,0.016,0.03
85-1,0.94,0.386,0.22,0.94,0.388,0.020,0.26
85-2,1.00,0.367,0.49,1.00,0.367,0.017,0.49
86-1,0.73,0.309,0.32,0.73,0.311,0.021,0.35
86-2,0.73,0.309,0.32,0.73,0.311,0.021,0.35
86-3,0.41,0.324,0.33,0.41,0.325,0.032,0.33
87-1,0.92,0.274,0.45,0.92,0.277,0.022,0.43
87-2,0.92,0.289,0.20,0.92,0.294,0.022,0.20
87-3,0.75,0.269,0.22,0.75,0.275,0.023,0.34
