ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.193,0.53,0.99,0.199,0.021,0.50
BLAST-S14,1.00,0.206,0.54,1.00,0.213,0.019,0.52
Naive-S11,1.00,0.240,0.14,1.00,0.241,0.007,0.14
Naive-S14,1.00,0.247,0.17,1.00,0.247,0.006,0.17
101-1,0.89,0.205,0.36,0.89,0.204,0.019,0.36
101-2,0.85,0.258,0.20,0.85,0.261,0.017,0.20
101-3,0.89,0.227,0.32,0.89,0.230,0.015,0.43
102-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
102-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-3,0.53,0.196,0.17,0.53,0.195,0.020,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,1.00,0.292,0.93,1.00,0.293,0.021,0.93
105-2,0.99,0.302,0.96,0.99,0.303,0.020,0.96
105-3,0.99,0.290,1.00,0.99,0.291,0.022,0.99
106-1,0.35,0.177,0.08,0.35,0.176,0.022,0.10
106-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
106-3,0.21,0.108,0.08,0.21,0.107,0.020,0.11
107-1,0.99,0.260,0.76,0.99,0.263,0.023,0.77
107-2,0.99,0.232,0.02,0.99,0.234,0.021,0.02
107-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,1.00,0.146,0.21,1.00,0.146,0.009,0.21
110-2,0.96,0.277,0.39,0.95,0.279,0.018,0.36
110-3,1.00,0.219,0.28,1.00,0.221,0.018,0.33
111-1,0.90,0.189,0.02,0.90,0.189,0.016,0.04
111-2,1.00,0.206,0.37,1.00,0.208,0.016,0.38
111-3,0.14,0.092,0.01,0.14,0.090,0.018,0.02
112-1,0.99,0.274,0.55,0.99,0.277,0.017,0.54
112-2,0.99,0.272,0.51,0.99,0.275,0.017,0.53
112-3,0.99,0.263,0.50,0.99,0.265,0.016,0.48
113-1,0.99,0.262,0.51,0.99,0.265,0.016,0.48
113-2,0.88,0.149,0.52,0.88,0.151,0.014,0.52
113-3,0.15,0.098,0.01,0.15,0.096,0.019,0.02
114-1,1.00,0.309,0.96,1.00,0.315,0.021,0.86
115-1,1.00,0.282,0.25,1.00,0.286,0.018,0.29
116-1,0.69,0.232,0.18,0.69,0.231,0.021,0.22
116-2,0.31,0.097,0.37,0.32,0.097,0.019,0.44
117-1,1.00,0.314,0.11,1.00,0.318,0.016,0.11
117-2,0.14,0.078,1.00,0.14,0.077,0.017,1.00
119-1,0.97,0.313,0.71,0.97,0.313,0.021,0.69
120-1,1.00,0.308,0.97,1.00,0.312,0.020,0.90
120-2,1.00,0.277,0.55,1.00,0.279,0.014,0.54
120-3,0.98,0.209,0.46,0.98,0.211,0.014,0.48
121-1,0.54,0.209,0.60,0.54,0.208,0.022,0.60
