ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.664,0.49,0.99,0.662,0.005,0.47
BLAST-S14,0.99,0.661,0.51,0.99,0.660,0.005,0.51
Naive-S11,1.00,0.635,0.14,1.00,0.635,0.002,0.14
Naive-S14,1.00,0.633,0.17,1.00,0.633,0.002,0.17
101-1,0.82,0.661,0.36,0.82,0.661,0.006,0.36
101-2,0.80,0.638,0.07,0.80,0.637,0.006,0.09
101-3,0.82,0.645,0.21,0.82,0.645,0.005,0.21
102-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
102-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.42,0.781,0.17,0.42,0.781,0.017,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,1.00,0.606,0.93,1.00,0.606,0.009,0.93
105-2,0.97,0.591,0.97,0.97,0.590,0.010,0.97
105-3,0.99,0.600,1.00,0.99,0.598,0.010,1.00
106-1,0.39,0.829,0.03,0.39,0.829,0.016,0.04
106-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
106-3,0.26,0.862,0.03,0.26,0.862,0.016,0.04
107-1,1.00,0.644,0.79,1.00,0.645,0.007,0.80
107-2,1.00,0.601,0.02,1.00,0.602,0.010,0.02
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,1.00,0.813,0.04,1.00,0.813,0.009,0.07
110-2,0.94,0.593,0.48,0.95,0.593,0.010,0.49
110-3,1.00,0.658,0.90,1.00,0.657,0.006,0.85
111-1,0.93,0.768,0.01,0.93,0.768,0.012,0.01
111-2,0.99,0.652,0.57,0.99,0.652,0.006,0.60
111-3,0.16,0.895,0.01,0.16,0.895,0.015,0.01
112-1,0.99,0.591,0.48,0.99,0.591,0.009,0.48
112-2,0.99,0.591,0.50,0.99,0.590,0.009,0.48
112-3,0.97,0.600,0.46,0.97,0.599,0.008,0.45
113-1,0.97,0.599,0.45,0.97,0.598,0.008,0.45
113-2,0.84,0.666,0.63,0.85,0.666,0.005,0.72
113-3,0.17,0.886,0.01,0.17,0.886,0.016,0.01
114-1,1.00,0.601,0.85,1.00,0.600,0.008,0.85
115-1,1.00,0.582,0.32,1.00,0.581,0.009,0.31
116-1,0.71,0.706,0.15,0.71,0.706,0.014,0.16
116-2,0.35,0.882,0.17,0.35,0.882,0.012,0.19
117-1,1.00,0.617,0.11,1.00,0.617,0.006,0.11
117-2,0.25,0.834,1.00,0.25,0.834,0.017,1.00
119-1,0.94,0.619,0.54,0.94,0.619,0.007,0.55
120-1,1.00,0.599,0.86,1.00,0.598,0.008,0.87
120-2,1.00,0.611,0.51,1.00,0.611,0.005,0.52
120-3,1.00,0.648,0.45,1.00,0.648,0.006,0.45
121-1,0.49,0.780,0.38,0.49,0.780,0.016,0.46
121-2,0.02,0.987,0.72,0.02,0.987,0.005,0.72
121-3,0.59,0.694,0.01,0.59,0.694,0.015,0.01
122-1,0.65,0.684,0.69,0.65,0.685,0.015,0.69
124-1,1.00,0.626,0.27,1.00,0.626,0.005,0.27
124-2,1.00,0.647,0.20,1.00,0.647,0.003,0.21
124-3,1.00,0.627,0.27,1.00,0.627,0.005,0.27
125-1,1.00,0.603,0.85,1.00,0.602,0.008,0.85
