ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
75-2,1.00,0.606,0.69,1.00,0.607,0.010,0.69
79-1,0.89,0.589,0.12,0.89,0.588,0.012,0.13
79-2,0.66,0.630,0.06,0.66,0.630,0.013,0.06
79-3,0.92,0.587,0.12,0.92,0.588,0.010,0.13
80-1,0.61,0.648,0.01,0.61,0.650,0.013,0.01
80-2,0.99,0.612,0.24,0.99,0.612,0.010,0.29
81-1,0.77,0.641,0.01,0.77,0.642,0.013,0.05
81-2,0.77,0.641,0.01,0.77,0.642,0.013,0.05
82-1,0.93,0.631,0.62,0.93,0.630,0.011,0.64
83-1,0.98,0.602,0.34,0.98,0.602,0.008,0.30
83-2,0.98,0.599,0.28,0.98,0.599,0.008,0.26
84-1,0.75,0.677,0.02,0.75,0.674,0.005,0.02
85-1,0.94,0.576,0.22,0.94,0.576,0.012,0.22
85-2,1.00,0.583,0.50,1.00,0.583,0.010,0.50
86-1,0.73,0.656,0.30,0.73,0.657,0.014,0.30
86-2,0.73,0.656,0.30,0.73,0.657,0.014,0.30
86-3,0.41,0.756,0.30,0.41,0.757,0.021,0.30
87-1,0.92,0.617,0.45,0.92,0.616,0.012,0.44
87-2,0.92,0.620,0.19,0.92,0.619,0.012,0.19
87-3,0.75,0.636,0.32,0.75,0.636,0.010,0.29
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.43,0.712,0.01,0.43,0.714,0.009,0.01
91-2,0.43,0.728,1.00,0.43,0.729,0.016,1.00
91-3,0.43,0.713,0.45,0.43,0.715,0.009,0.45
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,1.00,0.600,0.81,1.00,0.600,0.011,0.73
95-1,0.99,0.659,0.97,0.99,0.658,0.007,0.97
95-2,0.99,0.660,0.98,0.99,0.660,0.005,0.97
96-1,0.98,0.930,1.00,0.98,0.930,0.009,1.00
96-2,0.99,0.932,1.00,0.99,0.932,0.006,1.00
96-3,0.99,0.937,1.00,0.99,0.937,0.006,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.673,0.50,1.00,0.673,0.004,0.50
99-1,0.98,0.602,0.18,0.98,0.601,0.013,0.18
