ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
80-2,0.99,15.872,0.91,0.99,15.848,0.997,0.85
81-1,0.77,16.015,0.68,0.77,15.997,1.010,0.68
81-2,0.77,16.015,0.68,0.77,15.997,1.010,0.68
82-1,0.93,16.316,0.98,0.93,16.303,0.993,0.97
83-1,0.98,17.217,1.00,0.98,17.265,1.049,0.99
83-2,0.98,16.377,1.00,0.98,16.407,0.944,0.96
84-1,0.75,16.364,0.08,0.75,16.360,1.016,0.09
85-1,0.94,15.910,0.75,0.94,15.836,0.961,0.74
85-2,1.00,15.655,0.84,1.00,15.644,0.972,0.82
86-1,0.73,16.233,0.97,0.73,16.179,0.981,0.95
86-2,0.73,16.233,0.97,0.73,16.179,0.981,0.95
86-3,0.41,16.605,0.52,0.41,16.486,0.987,0.66
87-1,0.92,16.648,0.57,0.92,16.645,0.984,0.57
87-2,0.92,16.600,0.36,0.92,16.595,1.010,0.37
87-3,0.75,16.498,0.81,0.75,16.437,1.000,0.82
88-1,0.00,16.860,1.00,0.00,16.861,1.010,1.00
89-1,0.00,16.860,1.00,0.00,16.861,1.010,1.00
89-2,0.00,16.860,1.00,0.00,16.861,1.010,1.00
89-3,0.00,16.860,1.00,0.00,16.861,1.010,1.00
91-1,0.43,16.860,1.00,0.43,16.861,1.010,1.00
91-2,0.43,37.185,1.00,0.43,37.260,3.851,1.00
91-3,0.43,16.860,1.00,0.43,16.861,1.010,1.00
93-1,0.00,16.860,1.00,0.00,16.861,1.010,1.00
93-2,0.00,16.860,1.00,0.00,16.861,1.010,1.00
94-1,1.00,19.742,1.00,1.00,19.798,1.089,1.00
95-1,0.99,29.064,1.00,0.99,29.108,2.522,1.00
95-2,0.99,30.909,1.00,0.99,30.950,2.749,1.00
96-1,0.98,312.038,1.00,0.98,312.013,7.751,1.00
96-2,0.99,266.065,1.00,0.99,266.040,6.901,1.00
96-3,0.99,287.204,1.00,0.99,287.096,6.795,1.00
97-1,0.00,16.860,1.00,0.00,16.861,1.010,1.00
97-2,0.00,16.860,1.00,0.00,16.861,1.010,1.00
97-3,0.00,16.860,1.00,0.00,16.861,1.010,1.00
98-1,1.00,16.779,0.53,1.00,16.783,1.002,0.53
99-1,0.98,15.734,0.43,0.98,15.688,1.014,0.43
