ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.663,0.50,0.99,0.662,0.005,0.48
BLAST-S14,0.99,0.660,0.51,0.99,0.659,0.005,0.52
Naive-S11,1.00,0.635,0.14,1.00,0.635,0.002,0.14
Naive-S14,1.00,0.633,0.17,1.00,0.633,0.002,0.17
101-1,0.82,0.650,0.36,0.82,0.651,0.006,0.36
101-2,0.80,0.616,0.15,0.80,0.615,0.007,0.17
101-3,0.82,0.633,0.29,0.82,0.632,0.006,0.34
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.42,0.569,0.17,0.42,0.570,0.016,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.606,0.93,1.00,0.606,0.009,0.93
105-2,0.97,0.589,0.97,0.97,0.589,0.010,0.97
105-3,0.99,0.599,1.00,0.99,0.598,0.010,1.00
106-1,0.39,0.618,0.03,0.39,0.619,0.018,0.04
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.26,0.581,0.03,0.26,0.582,0.019,0.06
107-1,1.00,0.644,0.79,1.00,0.644,0.007,0.80
107-2,1.00,0.601,0.02,1.00,0.601,0.010,0.02
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.813,0.04,1.00,0.813,0.009,0.07
110-2,0.94,0.587,0.54,0.95,0.587,0.010,0.52
110-3,1.00,0.658,0.90,1.00,0.657,0.006,0.85
111-1,0.93,0.754,0.01,0.93,0.754,0.012,0.01
111-2,0.99,0.651,0.63,0.99,0.651,0.006,0.61
111-3,0.16,0.614,0.29,0.16,0.614,0.016,0.26
112-1,0.99,0.590,0.48,0.99,0.589,0.009,0.49
112-2,0.99,0.589,0.50,0.99,0.589,0.009,0.48
112-3,0.97,0.596,0.46,0.97,0.596,0.008,0.46
113-1,0.97,0.596,0.45,0.97,0.595,0.008,0.46
113-2,0.84,0.656,0.98,0.85,0.656,0.006,0.97
113-3,0.17,0.636,0.64,0.17,0.631,0.013,0.48
114-1,1.00,0.601,0.85,1.00,0.600,0.008,0.85
115-1,1.00,0.582,0.32,1.00,0.581,0.009,0.31
116-1,0.71,0.619,0.15,0.71,0.620,0.012,0.16
116-2,0.35,0.688,0.17,0.35,0.689,0.020,0.19
117-1,1.00,0.617,0.11,1.00,0.617,0.006,0.11
117-2,0.25,0.614,1.00,0.25,0.615,0.021,1.00
119-1,0.94,0.617,0.56,0.94,0.615,0.007,0.60
120-1,1.00,0.599,0.86,1.00,0.598,0.008,0.87
120-2,1.00,0.611,0.51,1.00,0.611,0.005,0.52
120-3,1.00,0.648,0.45,1.00,0.648,0.006,0.45
121-1,0.49,0.605,0.38,0.49,0.605,0.014,0.46
121-2,0.02,0.645,0.72,0.02,0.661,0.033,0.74
121-3,0.59,0.568,0.02,0.59,0.568,0.012,0.02
122-1,0.65,0.581,0.69,0.65,0.581,0.011,0.69
124-1,1.00,0.626,0.27,1.00,0.626,0.005,0.27
124-2,1.00,0.647,0.20,1.00,0.647,0.003,0.21
124-3,1.00,0.627,0.27,1.00,0.627,0.005,0.27
125-1,1.00,0.603,0.85,1.00,0.602,0.008,0.85
125-2,0.90,0.617,0.16,0.90,0.616,0.008,0.17
125-3,0.94,0.634,0.21,0.94,0.634,0.007,0.21
126-1,0.99,0.593,0.20,0.99,0.593,0.008,0.20
127-1,0.93,0.583,0.40,0.93,0.582,0.009,0.40
127-2,0.92,0.576,0.45,0.92,0.574,0.009,0.43
127-3,0.23,0.687,0.14,0.23,0.686,0.003,0.15
128-1,0.59,0.650,0.65,0.59,0.651,0.010,0.66
129-1,0.99,0.590,0.56,0.99,0.590,0.007,0.56
129-2,0.54,0.602,0.56,0.54,0.602,0.008,0.55
129-3,0.99,0.590,0.56,0.99,0.590,0.007,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.71,0.581,0.04,0.71,0.580,0.011,0.05
131-2,0.69,0.580,0.04,0.69,0.580,0.011,0.04
131-3,0.98,0.607,0.06,0.98,0.606,0.008,0.07
132-1,0.99,0.591,0.50,0.99,0.591,0.008,0.49
132-2,0.97,0.598,0.46,0.97,0.597,0.008,0.47
65-1,0.88,0.616,0.22,0.88,0.616,0.007,0.22
65-2,0.82,0.618,0.21,0.82,0.617,0.007,0.21
65-3,0.88,0.618,0.22,0.88,0.619,0.006,0.22
68-1,0.99,0.661,0.93,0.99,0.661,0.004,0.94
68-2,0.99,0.659,0.97,0.99,0.659,0.005,0.96
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.581,0.51,1.00,0.581,0.010,0.49
70-1,1.00,0.614,0.23,1.00,0.615,0.006,0.23
70-2,1.00,0.640,0.13,1.00,0.640,0.003,0.13
70-3,1.00,0.630,0.09,1.00,0.630,0.003,0.09
72-1,0.97,0.612,0.01,0.97,0.613,0.012,0.01
72-2,0.93,0.692,0.01,0.93,0.692,0.013,0.01
73-1,1.00,0.653,0.98,1.00,0.653,0.005,0.98
73-2,1.00,0.653,0.98,1.00,0.653,0.005,0.98
73-3,0.99,0.836,1.00,0.99,0.836,0.013,0.99
74-1,0.50,0.613,0.10,0.50,0.611,0.012,0.09
74-2,0.98,0.616,0.09,0.98,0.616,0.008,0.09
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.581,0.56,1.00,0.581,0.009,0.57
79-1,0.88,0.594,0.12,0.88,0.594,0.008,0.12
79-2,0.59,0.586,0.12,0.59,0.587,0.009,0.12
79-3,0.87,0.577,0.11,0.87,0.576,0.008,0.10
80-1,0.56,0.605,0.10,0.55,0.605,0.012,0.09
80-2,0.99,0.603,0.11,0.99,0.603,0.009,0.13
81-1,0.69,0.591,0.06,0.69,0.591,0.011,0.04
81-2,0.69,0.591,0.06,0.69,0.591,0.011,0.04
82-1,0.90,0.646,0.67,0.90,0.646,0.005,0.67
83-1,0.92,0.586,0.18,0.92,0.586,0.008,0.19
83-2,0.92,0.586,0.18,0.92,0.585,0.008,0.18
84-1,0.73,0.661,0.03,0.73,0.661,0.004,0.03
85-1,0.97,0.569,0.39,0.97,0.568,0.010,0.38
85-2,1.00,0.567,0.56,1.00,0.566,0.009,0.55
86-1,0.95,0.614,0.53,0.95,0.614,0.007,0.53
86-2,0.95,0.614,0.53,0.95,0.614,0.007,0.53
86-3,0.69,0.608,0.32,0.69,0.608,0.011,0.34
87-1,0.84,0.604,0.45,0.84,0.604,0.009,0.45
87-2,0.84,0.615,0.20,0.84,0.613,0.008,0.20
87-3,0.64,0.613,0.43,0.64,0.612,0.009,0.42
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.31,0.679,0.05,0.31,0.679,0.006,0.05
91-2,0.31,0.742,1.00,0.31,0.743,0.016,1.00
91-3,0.31,0.705,0.52,0.31,0.705,0.002,0.52
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.98,0.592,0.19,0.98,0.592,0.009,0.23
95-1,0.99,0.662,0.96,0.99,0.662,0.005,0.96
95-2,0.99,0.663,0.97,0.99,0.662,0.004,0.96
96-1,1.00,0.936,1.00,1.00,0.936,0.003,1.00
96-2,1.00,0.928,1.00,1.00,0.928,0.004,1.00
96-3,1.00,0.931,1.00,1.00,0.931,0.004,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.678,0.50,1.00,0.678,0.003,0.50
99-1,0.96,0.608,0.17,0.96,0.607,0.009,0.17
