ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.97,8.445,0.52,0.97,8.384,0.447,0.53
BLAST-S14,0.96,8.348,0.52,0.96,8.306,0.458,0.53
Naive-S11,1.00,8.495,0.30,1.00,8.500,0.398,0.30
Naive-S14,1.00,8.554,0.43,1.00,8.558,0.396,0.42
101-1,0.90,8.310,0.44,0.90,8.278,0.425,0.45
101-2,0.87,6.179,0.22,0.87,6.178,0.432,0.24
101-3,0.90,6.548,0.75,0.90,6.552,0.388,0.74
102-1,0.99,6.698,0.70,0.99,6.666,0.395,0.71
102-2,0.90,7.176,0.88,0.90,7.154,0.420,0.86
102-3,0.06,7.158,0.86,0.06,7.063,0.869,0.85
103-1,0.21,6.342,0.55,0.21,6.172,0.498,0.44
103-2,0.23,5.103,0.77,0.23,5.089,0.564,0.74
103-3,0.53,5.967,0.17,0.54,5.888,0.357,0.22
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,8.712,0.93,0.98,8.728,0.390,0.93
105-2,0.95,8.874,1.00,0.95,8.894,0.637,1.00
105-3,0.96,12.897,1.00,0.96,12.913,1.073,1.00
106-1,0.78,7.905,0.90,0.78,7.850,0.467,0.83
106-2,0.45,7.539,0.90,0.45,7.503,0.505,0.90
106-3,0.27,7.249,0.25,0.27,7.027,0.874,0.25
107-1,1.00,10.822,1.00,1.00,10.872,1.040,1.00
107-2,1.00,7.198,0.09,1.00,7.189,0.399,0.10
107-3,0.27,7.956,0.11,0.27,7.777,0.615,0.13
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,8.320,0.90,0.97,8.322,0.427,0.90
110-2,0.93,7.392,0.71,0.93,7.350,0.434,0.72
110-3,1.00,11.600,1.00,1.00,11.606,0.421,1.00
111-1,0.92,8.151,0.90,0.92,8.156,0.436,0.90
111-2,0.99,11.263,1.00,0.99,11.268,0.420,1.00
111-3,0.03,8.760,1.00,0.03,8.794,1.584,0.97
112-1,1.00,7.342,0.57,1.00,7.325,0.416,0.60
112-2,1.00,7.327,0.59,1.00,7.304,0.416,0.61
112-3,0.99,7.371,0.57,0.99,7.358,0.411,0.58
113-1,0.99,7.355,0.57,0.99,7.334,0.413,0.59
113-2,0.83,12.679,1.00,0.83,12.684,0.435,1.00
113-3,0.56,7.630,0.90,0.56,7.608,0.423,0.92
114-1,1.00,6.297,0.99,1.00,6.290,0.358,0.99
115-1,1.00,6.782,0.66,1.00,6.750,0.359,0.70
116-1,0.82,6.608,0.75,0.82,6.565,0.376,0.69
116-2,0.77,6.419,0.56,0.77,6.399,0.413,0.42
117-1,1.00,7.002,0.15,1.00,6.979,0.391,0.14
117-2,0.28,5.289,1.00,0.28,5.312,0.670,1.00
119-1,0.94,6.387,0.87,0.94,6.396,0.411,0.87
120-1,1.00,6.304,1.00,1.00,6.320,0.360,1.00
120-2,1.00,8.255,0.81,1.00,8.232,0.380,0.80
120-3,0.77,8.443,0.78,0.77,8.426,0.427,0.77
121-1,0.57,6.432,0.60,0.57,6.447,0.416,0.58
121-2,0.05,4.802,0.61,0.05,4.888,1.596,0.59
121-3,0.67,5.966,0.49,0.67,5.910,0.342,0.41
122-1,0.77,6.768,0.80,0.77,6.725,0.419,0.80
124-1,1.00,8.241,0.39,1.00,8.248,0.407,0.39
124-2,1.00,8.586,0.34,1.00,8.592,0.404,0.34
124-3,1.00,8.378,0.39,1.00,8.384,0.404,0.39
125-1,0.98,6.319,0.99,0.98,6.309,0.364,0.99
125-2,0.90,7.120,0.54,0.90,7.074,0.390,0.53
125-3,0.99,8.613,0.75,0.99,8.494,0.442,0.78
126-1,0.89,6.773,0.42,0.89,6.722,0.428,0.50
127-1,0.93,6.028,0.74,0.93,6.007,0.424,0.75
127-2,0.91,6.303,0.21,0.91,6.275,0.424,0.23
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.67,10.707,0.95,0.67,10.740,1.198,0.96
129-1,0.97,6.494,0.54,0.97,6.488,0.403,0.54
129-2,0.15,8.907,0.51,0.15,8.917,1.891,0.51
129-3,0.97,6.506,0.54,0.97,6.490,0.406,0.55
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.72,6.209,0.93,0.72,6.184,0.406,0.79
131-2,0.75,6.293,0.14,0.75,6.260,0.408,0.33
131-3,0.96,6.845,0.40,0.96,6.794,0.398,0.46
132-1,1.00,7.393,0.63,1.00,7.367,0.413,0.60
132-2,0.99,7.388,0.57,0.99,7.361,0.410,0.59
65-1,0.90,7.708,0.26,0.90,7.691,0.396,0.27
65-2,0.85,7.618,0.26,0.85,7.606,0.414,0.26
65-3,0.90,7.733,0.28,0.90,7.707,0.395,0.28
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.43,6.016,0.91,0.43,5.922,0.471,0.90
69-2,1.00,6.893,1.00,1.00,6.877,0.401,0.97
70-1,1.00,6.941,0.21,1.00,6.911,0.404,0.25
70-2,1.00,9.172,0.56,1.00,8.774,0.649,0.52
70-3,1.00,7.826,0.16,1.00,7.827,0.400,0.17
72-1,1.00,6.399,0.01,1.00,6.411,0.369,0.01
