ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
93-1,0.26,0.861,1.00,0.26,0.861,0.024,1.00
93-2,0.27,0.917,1.00,0.27,0.917,0.012,1.00
94-1,0.98,0.461,1.00,0.98,0.460,0.015,0.69
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.38,0.726,1.00,0.38,0.726,0.012,1.00
96-2,0.33,0.665,1.00,0.33,0.666,0.016,1.00
96-3,0.31,0.700,1.00,0.31,0.701,0.011,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.63,0.623,0.50,0.63,0.623,0.013,0.50
99-1,0.92,0.455,0.11,0.92,0.455,0.018,0.11
