ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
80-1,0.63,6.999,0.40,0.63,6.970,0.388,0.50
80-2,0.98,6.829,0.83,0.98,6.812,0.370,0.85
81-1,0.73,7.238,0.37,0.73,7.211,0.455,0.35
81-2,0.73,7.238,0.37,0.73,7.216,0.456,0.34
82-1,0.83,7.254,0.83,0.83,7.250,0.410,0.83
83-1,0.98,7.669,0.52,0.98,7.666,0.381,0.54
83-2,0.98,7.366,0.40,0.98,7.316,0.369,0.41
84-1,0.81,8.367,0.26,0.81,8.360,0.382,0.26
85-1,0.95,6.179,0.63,0.95,6.152,0.402,0.58
85-2,0.96,6.644,0.67,0.96,6.639,0.404,0.69
86-1,0.99,7.584,0.65,0.99,7.582,0.419,0.63
86-2,0.99,7.584,0.65,0.99,7.582,0.419,0.63
86-3,0.98,7.686,0.36,0.98,7.669,0.416,0.38
87-1,0.81,6.471,0.45,0.81,6.464,0.411,0.45
87-2,0.81,6.957,0.23,0.81,6.924,0.395,0.23
87-3,0.66,7.062,0.46,0.66,6.996,0.402,0.45
88-1,0.93,6.986,0.88,0.93,6.957,0.410,0.79
89-1,0.00,9.173,1.00,0.00,9.179,0.400,1.00
89-2,0.00,9.173,1.00,0.00,9.179,0.400,1.00
89-3,0.00,9.173,1.00,0.00,9.179,0.400,1.00
91-1,0.07,9.106,0.03,0.07,9.114,0.395,0.08
91-2,0.07,9.106,1.00,0.07,9.117,0.395,1.00
91-3,0.07,9.173,1.00,0.07,9.179,0.400,1.00
93-1,0.26,48.371,1.00,0.26,48.398,8.014,1.00
93-2,0.27,60.801,1.00,0.27,60.840,9.373,1.00
94-1,0.98,6.935,1.00,0.98,6.950,0.371,1.00
95-1,0.00,9.173,1.00,0.00,9.179,0.400,1.00
95-2,0.00,9.173,1.00,0.00,9.179,0.400,1.00
96-1,0.38,11.916,1.00,0.38,11.942,0.652,1.00
96-2,0.33,10.084,1.00,0.33,10.108,0.471,1.00
96-3,0.31,10.707,1.00,0.31,10.732,0.564,1.00
97-1,0.00,9.173,1.00,0.00,9.179,0.400,1.00
97-2,0.00,9.173,1.00,0.00,9.179,0.400,1.00
97-3,0.00,9.173,1.00,0.00,9.179,0.400,1.00
98-1,0.63,8.586,0.51,0.63,8.583,0.391,0.52
99-1,0.92,6.516,0.14,0.92,6.517,0.418,0.14
