ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
84-1,0.85,0.219,0.05,0.85,0.219,0.009,0.05
85-1,0.98,0.377,0.46,0.98,0.378,0.012,0.40
85-2,0.98,0.374,0.48,0.98,0.374,0.012,0.49
86-1,0.96,0.321,0.62,0.96,0.323,0.012,0.51
86-2,0.96,0.321,0.62,0.96,0.323,0.012,0.51
86-3,0.80,0.286,0.30,0.80,0.286,0.014,0.30
87-1,0.95,0.304,0.45,0.95,0.305,0.013,0.44
87-2,0.95,0.297,0.21,0.95,0.299,0.012,0.20
87-3,0.81,0.301,0.40,0.81,0.303,0.012,0.38
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.13,0.066,0.03,0.13,0.066,0.008,0.03
91-2,0.13,0.068,1.00,0.13,0.067,0.008,1.00
91-3,0.13,0.032,0.45,0.13,0.032,0.003,0.45
93-1,0.03,0.034,1.00,0.03,0.034,0.009,1.00
93-2,0.03,0.034,1.00,0.03,0.033,0.009,1.00
94-1,1.00,0.348,0.20,1.00,0.349,0.014,0.28
95-1,1.00,0.260,0.98,1.00,0.263,0.012,0.96
95-2,1.00,0.238,0.99,1.00,0.241,0.012,0.98
96-1,0.34,0.068,1.00,0.35,0.067,0.004,1.00
96-2,0.34,0.072,1.00,0.35,0.072,0.004,1.00
96-3,0.34,0.071,1.00,0.35,0.071,0.004,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.45,0.118,0.49,0.45,0.118,0.007,0.49
99-1,0.99,0.309,0.14,0.99,0.311,0.012,0.15
