ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.437,0.41,1.00,0.446,0.079,0.42
BLAST-S14,0.95,0.557,0.40,0.95,0.584,0.070,0.46
Naive-S11,1.00,0.306,0.10,1.00,0.306,0.030,0.11
Naive-S14,1.00,0.308,0.48,1.00,0.319,0.031,0.38
101-1,1.00,0.468,0.37,1.00,0.487,0.052,0.37
101-2,1.00,0.621,0.30,1.00,0.633,0.065,0.32
101-3,1.00,0.652,0.30,1.00,0.657,0.072,0.42
102-1,1.00,0.659,0.70,1.00,0.662,0.048,0.73
102-2,0.95,0.532,0.67,0.95,0.551,0.061,0.75
102-3,0.05,0.096,0.86,0.05,0.091,0.081,0.56
103-1,1.00,0.586,0.59,1.00,0.600,0.067,0.43
103-2,1.00,0.614,0.59,1.00,0.619,0.076,0.60
103-3,0.95,0.549,0.17,0.95,0.571,0.068,0.24
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,1.00,0.516,0.92,1.00,0.513,0.075,0.92
105-2,1.00,0.546,1.00,1.00,0.544,0.075,1.00
105-3,1.00,0.457,1.00,1.00,0.453,0.080,1.00
106-1,0.95,0.454,0.13,0.95,0.462,0.086,0.31
106-2,0.63,0.367,0.81,0.63,0.376,0.096,0.88
106-3,0.68,0.524,0.13,0.68,0.523,0.070,0.17
107-1,1.00,0.435,1.00,1.00,0.451,0.059,0.91
107-2,1.00,0.516,0.05,1.00,0.520,0.068,0.06
107-3,1.00,0.495,0.05,1.00,0.505,0.073,0.06
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,1.00,0.442,0.44,1.00,0.470,0.068,0.41
110-2,0.89,0.608,0.57,0.89,0.613,0.075,0.54
110-3,1.00,0.198,0.92,1.00,0.207,0.033,0.75
111-1,1.00,0.442,0.44,1.00,0.470,0.068,0.41
111-2,1.00,0.198,0.92,1.00,0.207,0.033,0.75
111-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
112-1,1.00,0.630,0.46,1.00,0.636,0.066,0.49
112-2,1.00,0.630,0.46,1.00,0.639,0.065,0.49
112-3,1.00,0.627,0.46,1.00,0.631,0.067,0.48
113-1,1.00,0.627,0.46,1.00,0.634,0.065,0.47
113-2,0.95,0.177,0.40,0.95,0.185,0.034,0.47
113-3,0.95,0.444,0.44,0.95,0.472,0.069,0.37
114-1,1.00,0.584,1.00,1.00,0.586,0.079,0.98
115-1,1.00,0.625,0.73,1.00,0.646,0.072,0.58
116-1,0.95,0.631,0.86,0.95,0.626,0.072,0.86
116-2,0.84,0.479,0.77,0.84,0.485,0.094,0.76
117-1,1.00,0.583,0.14,1.00,0.597,0.064,0.18
117-2,0.63,0.419,1.00,0.63,0.409,0.089,1.00
119-1,1.00,0.657,0.98,1.00,0.671,0.067,0.95
120-1,1.00,0.603,1.00,1.00,0.605,0.076,0.99
120-2,1.00,0.298,0.56,1.00,0.303,0.069,0.50
120-3,0.89,0.201,0.53,0.89,0.204,0.062,0.55
