ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.494,0.40,1.00,0.493,0.061,0.41
BLAST-S14,0.95,0.431,0.44,0.95,0.420,0.059,0.45
Naive-S11,1.00,0.606,0.09,1.00,0.600,0.020,0.09
Naive-S14,1.00,0.606,0.13,1.00,0.603,0.016,0.14
101-1,1.00,0.519,0.39,1.00,0.509,0.040,0.39
101-2,1.00,0.340,0.30,1.00,0.339,0.059,0.32
101-3,1.00,0.346,0.57,1.00,0.346,0.064,0.58
102-1,1.00,0.385,0.70,1.00,0.387,0.058,0.69
102-2,0.95,0.435,0.67,0.95,0.434,0.057,0.73
102-3,0.05,0.273,0.86,0.05,0.273,0.000,0.86
103-1,1.00,0.407,0.32,1.00,0.406,0.044,0.33
103-2,1.00,0.361,0.59,1.00,0.354,0.065,0.64
103-3,0.95,0.425,0.17,0.95,0.418,0.059,0.20
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.464,0.92,1.00,0.468,0.058,0.92
105-2,1.00,0.443,1.00,1.00,0.447,0.063,1.00
105-3,1.00,0.535,1.00,1.00,0.537,0.061,1.00
106-1,0.95,0.473,0.13,0.95,0.466,0.061,0.29
106-2,0.63,0.484,0.74,0.63,0.482,0.077,0.80
106-3,0.68,0.384,0.13,0.68,0.375,0.070,0.18
107-1,1.00,0.517,1.00,1.00,0.518,0.040,0.94
107-2,1.00,0.476,0.05,1.00,0.464,0.054,0.07
107-3,1.00,0.467,0.07,1.00,0.457,0.056,0.06
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.484,0.54,1.00,0.477,0.052,0.47
110-2,0.89,0.381,0.45,0.89,0.374,0.060,0.51
110-3,1.00,0.652,1.00,1.00,0.654,0.014,0.96
111-1,1.00,0.484,0.54,1.00,0.477,0.052,0.47
111-2,1.00,0.652,1.00,1.00,0.654,0.014,0.96
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.388,0.46,1.00,0.387,0.055,0.47
112-2,1.00,0.388,0.46,1.00,0.386,0.055,0.46
112-3,1.00,0.401,0.46,1.00,0.394,0.056,0.41
113-1,1.00,0.400,0.34,1.00,0.393,0.055,0.40
113-2,0.95,0.675,1.00,0.95,0.674,0.012,0.97
113-3,0.95,0.471,0.54,0.95,0.467,0.056,0.49
114-1,1.00,0.414,1.00,1.00,0.413,0.067,1.00
115-1,1.00,0.360,0.73,1.00,0.356,0.065,0.71
116-1,0.95,0.386,0.81,0.95,0.378,0.063,0.80
116-2,0.84,0.404,0.67,0.84,0.411,0.071,0.68
117-1,1.00,0.393,0.15,1.00,0.398,0.059,0.15
117-2,0.63,0.443,1.00,0.63,0.452,0.083,1.00
119-1,1.00,0.386,0.93,1.00,0.379,0.065,0.92
120-1,1.00,0.417,1.00,1.00,0.417,0.069,1.00
120-2,1.00,0.611,0.55,1.00,0.612,0.035,0.47
120-3,0.89,0.651,0.45,0.89,0.651,0.038,0.49
121-1,1.00,0.393,0.60,1.00,0.396,0.067,0.60
121-2,0.16,0.067,0.72,0.16,0.067,0.052,0.72
121-3,1.00,0.373,0.50,1.00,0.371,0.065,0.68
122-1,0.95,0.386,0.90,0.95,0.388,0.071,0.92
124-1,1.00,0.595,0.23,1.00,0.599,0.029,0.22
124-2,1.00,0.657,0.13,1.00,0.651,0.018,0.15
124-3,1.00,0.617,0.20,1.00,0.616,0.023,0.20
125-1,1.00,0.414,1.00,1.00,0.413,0.067,1.00
125-2,1.00,0.435,0.31,1.00,0.427,0.054,0.36
125-3,1.00,0.446,0.61,1.00,0.440,0.053,0.62
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.95,0.323,0.78,0.95,0.320,0.061,0.80
127-2,0.95,0.389,0.31,0.95,0.368,0.053,0.30
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.89,0.477,0.28,0.89,0.473,0.052,0.22
129-1,1.00,0.345,0.56,1.00,0.350,0.054,0.56
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.345,0.56,1.00,0.350,0.054,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.79,0.413,1.00,0.79,0.416,0.076,1.00
