ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,7.967,0.51,1.00,7.413,1.256,0.50
BLAST-S14,0.95,6.524,0.54,0.95,6.220,1.265,0.53
Naive-S11,1.00,8.840,0.30,1.00,8.797,1.238,0.24
Naive-S14,1.00,8.832,0.43,1.00,8.803,1.241,0.37
101-1,1.00,8.526,0.49,1.00,8.369,1.303,0.51
101-2,1.00,4.987,0.40,1.00,4.897,0.986,0.45
101-3,1.00,6.039,0.57,1.00,5.864,1.292,0.71
102-1,1.00,5.622,0.77,1.00,5.605,0.884,0.78
102-2,0.95,6.671,0.89,0.95,6.603,0.828,0.89
102-3,0.05,8.605,0.86,0.05,8.618,1.142,0.91
103-1,1.00,6.765,0.59,1.00,6.505,1.263,0.52
103-2,1.00,6.181,0.92,1.00,5.955,1.189,0.88
103-3,0.95,7.155,0.33,0.95,7.090,1.098,0.31
104-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
104-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
104-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
105-1,1.00,7.741,0.94,1.00,7.804,1.123,0.94
105-2,1.00,13.546,1.00,1.00,13.660,4.316,1.00
105-3,1.00,19.548,1.00,1.00,19.651,6.897,1.00
106-1,0.95,8.029,1.00,0.95,7.690,1.200,0.82
106-2,0.63,7.577,1.00,0.63,7.527,1.274,0.95
106-3,0.68,6.336,0.32,0.68,6.166,1.096,0.26
107-1,1.00,17.293,1.00,1.00,17.499,6.879,1.00
107-2,1.00,7.919,0.17,1.00,7.640,1.306,0.16
107-3,1.00,8.501,0.18,1.00,8.098,1.259,0.15
108-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
109-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
110-1,1.00,8.157,1.00,1.00,7.908,1.080,0.89
110-2,0.89,5.232,0.56,0.89,5.206,0.821,0.66
110-3,1.00,13.337,1.00,1.00,13.402,1.570,1.00
111-1,1.00,8.157,1.00,1.00,7.908,1.080,0.89
111-2,1.00,13.337,1.00,1.00,13.402,1.570,1.00
111-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
112-1,1.00,5.744,0.72,1.00,5.598,0.826,0.63
112-2,1.00,5.744,0.73,1.00,5.573,0.826,0.63
112-3,1.00,5.738,0.46,1.00,5.594,0.858,0.54
113-1,1.00,5.733,0.56,1.00,5.574,0.858,0.55
113-2,0.95,13.761,1.00,0.95,13.813,1.757,1.00
113-3,0.95,9.013,0.92,0.95,8.502,1.380,0.84
114-1,1.00,9.093,1.00,1.00,9.114,1.820,1.00
115-1,1.00,5.701,0.98,1.00,5.583,1.287,0.92
116-1,0.95,5.602,0.98,0.95,5.572,1.254,0.95
116-2,0.84,6.372,0.67,0.84,6.395,1.391,0.74
117-1,1.00,6.732,0.17,1.00,6.495,1.182,0.21
117-2,0.63,8.471,1.00,0.63,8.688,1.396,1.00
119-1,1.00,4.554,0.98,1.00,4.757,1.001,0.98
120-1,1.00,9.826,1.00,1.00,9.862,2.002,1.00
120-2,1.00,9.630,0.73,1.00,9.488,1.288,0.74
120-3,0.89,9.734,0.95,0.89,9.619,1.298,0.83
121-1,1.00,7.767,0.60,1.00,7.623,1.362,0.67
121-2,0.16,8.357,0.72,0.16,8.370,1.500,0.73
121-3,1.00,6.807,0.96,1.00,6.342,1.172,0.91
122-1,0.95,7.724,0.90,0.95,7.789,1.645,0.92
124-1,1.00,9.042,0.51,1.00,8.963,1.283,0.44
124-2,1.00,9.629,0.51,1.00,9.611,1.267,0.49
124-3,1.00,8.808,0.34,1.00,8.828,1.304,0.37
125-1,1.00,9.093,1.00,1.00,9.114,1.820,1.00
125-2,1.00,7.552,0.76,1.00,7.185,1.303,0.68
125-3,1.00,7.095,0.65,1.00,6.767,1.031,0.67
126-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
127-1,0.95,4.617,0.85,0.95,4.703,0.905,0.85
127-2,0.95,5.362,0.38,0.95,5.402,0.885,0.39
127-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
128-1,0.89,11.857,0.80,0.89,12.313,5.791,0.76
129-1,1.00,5.249,0.56,1.00,5.308,0.990,0.58
129-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
129-3,1.00,5.249,0.56,1.00,5.308,0.990,0.58
130-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
130-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
130-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
131-1,0.79,7.626,1.00,0.79,7.776,1.426,1.00
131-2,1.00,7.859,1.00,1.00,7.914,1.850,1.00
131-3,1.00,6.640,0.97,1.00,6.279,1.329,0.81
132-1,1.00,5.990,0.60,1.00,5.969,0.813,0.62
132-2,1.00,5.983,0.57,1.00,5.939,0.864,0.56
65-1,1.00,7.464,0.29,1.00,7.444,1.268,0.28
65-2,0.95,7.452,0.29,0.95,7.429,1.258,0.28
65-3,1.00,7.543,0.31,1.00,7.513,1.252,0.30
68-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
68-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
69-1,1.00,5.212,0.71,1.00,5.002,1.046,0.78
69-2,1.00,4.954,0.69,1.00,4.870,1.004,0.73
70-1,1.00,6.465,0.22,1.00,6.405,1.106,0.24
70-2,1.00,8.468,0.15,1.00,8.482,1.111,0.15
70-3,1.00,8.411,0.19,1.00,8.386,1.344,0.19
72-1,1.00,6.239,0.43,1.00,5.948,1.217,0.47
72-2,0.47,9.558,0.01,0.47,9.582,1.301,0.21
73-1,1.00,9.400,1.00,1.00,9.575,1.913,1.00
73-2,1.00,9.400,1.00,1.00,9.575,1.913,1.00
73-3,1.00,15.516,0.99,1.00,15.667,3.711,0.98
74-1,0.68,8.365,0.77,0.68,8.167,1.253,0.88
74-2,1.00,6.674,1.00,1.00,6.753,1.629,0.98
75-1,1.00,5.212,0.71,1.00,5.010,1.048,0.80
75-2,1.00,4.994,0.71,1.00,4.922,1.004,0.77
79-1,0.95,5.374,0.33,0.95,5.230,0.782,0.32
79-2,0.74,5.142,0.27,0.74,5.045,0.690,0.29
79-3,1.00,7.044,0.95,1.00,6.879,1.343,0.75
80-1,0.74,8.365,0.77,0.74,8.167,1.253,0.88
80-2,1.00,6.674,1.00,1.00,6.753,1.629,0.98
81-1,1.00,6.951,0.99,1.00,7.050,1.704,0.97
81-2,1.00,6.951,0.99,1.00,7.050,1.704,0.97
82-1,0.84,4.686,0.83,0.84,4.627,0.738,0.84
83-1,1.00,8.067,0.81,1.00,7.886,1.150,0.74
83-2,1.00,7.209,0.34,1.00,7.058,1.208,0.50
84-1,0.84,8.626,0.46,0.84,8.679,1.142,0.45
85-1,0.95,4.307,0.46,0.95,4.283,0.949,0.58
85-2,0.95,4.307,0.46,0.95,4.283,0.949,0.58
86-1,0.95,6.310,0.75,0.95,6.409,1.140,0.75
86-2,0.95,6.310,0.75,0.95,6.409,1.140,0.75
86-3,0.95,6.415,0.46,0.95,6.321,1.208,0.61
87-1,1.00,4.698,0.50,1.00,4.658,1.027,0.51
87-2,1.00,5.105,0.31,1.00,4.980,1.032,0.32
87-3,1.00,4.588,0.71,1.00,4.594,1.055,0.72
88-1,1.00,4.842,0.88,1.00,4.971,1.046,0.85
89-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
89-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
89-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
91-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
91-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
91-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
93-1,1.00,94.198,1.00,1.00,94.098,19.545,1.00
93-2,1.00,176.913,1.00,1.00,176.832,36.520,1.00
94-1,1.00,8.203,1.00,1.00,8.240,1.799,1.00
95-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
95-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
96-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
96-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
96-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
97-1,0.00,9.787,1.00,0.00,9.800,1.267,1.00
97-2,0.00,9.787,1.00,0.00,9.800,1.267,1.00
97-3,0.00,9.787,1.00,0.00,9.800,1.267,1.00
98-1,0.79,9.521,0.51,0.79,9.528,1.190,0.56
99-1,0.95,5.806,0.19,0.95,5.437,1.224,0.17
