ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,1.00,29.992,0.50,1.00,30.004,3.430,0.51
BLAST-S14,1.00,31.099,0.50,1.00,30.841,3.538,0.52
Naive-S11,1.00,27.501,0.16,1.00,27.485,2.949,0.16
Naive-S14,1.00,27.498,0.19,1.00,27.506,2.906,0.18
101-1,1.00,30.654,0.38,1.00,30.362,3.347,0.44
101-2,1.00,29.523,0.46,1.00,29.277,3.342,0.46
101-3,1.00,33.724,0.83,1.00,33.912,3.539,0.86
102-1,0.00,32.002,1.00,0.00,32.053,3.486,1.00
102-2,0.00,32.002,1.00,0.00,32.053,3.486,1.00
102-3,0.00,32.002,1.00,0.00,32.053,3.486,1.00
103-1,0.00,32.002,1.00,0.00,32.053,3.486,1.00
103-2,0.00,32.002,1.00,0.00,32.053,3.486,1.00
103-3,0.95,29.816,0.17,0.95,29.904,3.414,0.17
104-1,0.00,32.002,1.00,0.00,32.053,3.486,1.00
104-2,0.00,32.002,1.00,0.00,32.053,3.486,1.00
104-3,0.00,32.002,1.00,0.00,32.053,3.486,1.00
105-1,1.00,30.988,0.99,1.00,30.784,3.466,0.99
105-2,1.00,45.297,1.00,1.00,45.938,8.551,1.00
105-3,1.00,92.855,1.00,1.00,93.128,25.307,1.00
106-1,0.55,30.495,0.10,0.55,30.559,3.449,0.11
106-2,0.00,32.002,1.00,0.00,32.053,3.486,1.00
106-3,0.15,31.710,0.10,0.15,31.774,3.546,0.14
107-1,1.00,119.125,1.00,1.00,119.239,25.349,1.00
107-2,1.00,30.605,0.06,1.00,30.599,3.778,0.06
107-3,0.00,32.002,1.00,0.00,32.053,3.486,1.00
108-1,0.00,32.002,1.00,0.00,32.053,3.486,1.00
109-1,0.00,32.002,1.00,0.00,32.053,3.486,1.00
110-1,1.00,29.082,0.96,1.00,28.394,3.407,0.97
110-2,1.00,28.783,0.64,1.00,28.619,3.466,0.60
110-3,0.95,30.174,1.00,0.95,30.047,3.618,0.77
111-1,1.00,28.093,0.96,1.00,27.849,3.548,0.95
111-2,1.00,28.166,0.45,1.00,27.935,3.667,0.52
