ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,5.927,0.82,0.99,5.900,0.352,0.81
BLAST-S14,1.00,5.714,0.87,1.00,5.687,0.344,0.88
Naive-S11,1.00,5.678,0.28,1.00,5.674,0.328,0.29
Naive-S14,1.00,5.596,0.32,1.00,5.602,0.329,0.32
101-1,0.95,5.879,0.40,0.95,5.885,0.365,0.40
101-2,0.31,5.819,0.21,0.31,5.813,0.378,0.20
101-3,0.95,5.135,0.71,0.95,5.135,0.332,0.69
102-1,0.00,6.228,1.00,0.00,6.231,0.379,1.00
102-2,0.00,6.228,1.00,0.00,6.231,0.379,1.00
102-3,0.00,6.228,1.00,0.00,6.231,0.379,1.00
103-1,0.00,6.228,1.00,0.00,6.231,0.379,1.00
103-2,0.00,6.228,1.00,0.00,6.231,0.379,1.00
103-3,0.56,5.543,0.33,0.56,5.530,0.346,0.28
104-1,0.00,6.228,1.00,0.00,6.231,0.379,1.00
104-2,0.00,6.228,1.00,0.00,6.231,0.379,1.00
104-3,0.00,6.228,1.00,0.00,6.231,0.379,1.00
105-1,1.00,5.921,0.94,1.00,5.902,0.357,0.94
105-2,0.99,10.017,1.00,0.99,10.082,1.729,1.00
105-3,0.99,15.275,1.00,0.99,15.313,1.995,1.00
106-1,0.42,5.691,0.19,0.42,5.684,0.371,0.18
106-2,0.00,6.228,1.00,0.00,6.231,0.379,1.00
106-3,0.28,5.828,0.19,0.28,5.812,0.372,0.15
107-1,1.00,14.118,1.00,1.00,14.147,1.506,1.00
107-2,1.00,5.438,0.07,1.00,5.420,0.342,0.07
107-3,0.00,6.228,1.00,0.00,6.231,0.379,1.00
108-1,0.00,6.228,1.00,0.00,6.231,0.379,1.00
109-1,0.00,6.228,1.00,0.00,6.231,0.379,1.00
110-1,0.98,5.374,0.99,0.98,5.388,0.336,0.99
110-2,0.96,5.788,1.00,0.96,5.789,0.355,0.98
110-3,1.00,8.302,1.00,1.00,8.320,0.393,1.00
111-1,0.97,5.374,0.99,0.97,5.382,0.338,0.98
111-2,0.97,7.497,1.00,0.97,7.516,0.387,1.00
111-3,0.15,5.994,0.38,0.15,5.995,0.371,0.45
