ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.333,0.49,0.99,0.341,0.021,0.45
BLAST-S14,1.00,0.377,0.50,1.00,0.383,0.023,0.52
Naive-S11,1.00,0.335,0.28,1.00,0.334,0.015,0.28
Naive-S14,1.00,0.339,0.22,1.00,0.341,0.014,0.24
101-1,0.95,0.406,0.24,0.95,0.408,0.022,0.19
101-2,0.31,0.209,0.09,0.31,0.210,0.024,0.12
101-3,0.95,0.460,0.50,0.95,0.462,0.022,0.48
102-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
102-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
102-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
103-3,0.56,0.358,0.17,0.56,0.356,0.026,0.17
104-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
104-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
104-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
105-1,1.00,0.386,0.91,1.00,0.386,0.022,0.90
105-2,0.99,0.419,0.97,0.99,0.422,0.020,0.98
105-3,0.99,0.391,1.00,0.99,0.392,0.021,1.00
106-1,0.42,0.261,0.07,0.42,0.260,0.025,0.08
106-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
106-3,0.28,0.208,0.07,0.28,0.207,0.025,0.08
107-1,1.00,0.378,0.76,1.00,0.383,0.023,0.80
107-2,1.00,0.408,0.03,1.00,0.407,0.022,0.03
107-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
108-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
109-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
110-1,0.98,0.347,0.74,0.98,0.359,0.021,0.59
110-2,0.96,0.382,0.46,0.96,0.382,0.022,0.44
110-3,1.00,0.332,0.36,1.00,0.334,0.018,0.38
111-1,0.97,0.350,0.39,0.97,0.360,0.021,0.55
111-2,0.97,0.318,0.46,0.97,0.321,0.019,0.39
111-3,0.15,0.171,0.02,0.15,0.168,0.023,0.02
112-1,0.99,0.375,0.57,0.99,0.382,0.021,0.54
112-2,0.99,0.382,0.44,0.99,0.386,0.021,0.49
112-3,0.99,0.369,0.57,0.99,0.377,0.021,0.51
113-1,0.99,0.380,0.43,0.99,0.383,0.021,0.46
113-2,0.69,0.181,0.98,0.69,0.186,0.018,0.61
113-3,0.96,0.342,0.66,0.96,0.350,0.021,0.53
114-1,1.00,0.486,0.97,1.00,0.487,0.023,0.95
115-1,1.00,0.471,0.32,1.00,0.473,0.022,0.34
116-1,0.69,0.348,0.06,0.69,0.347,0.024,0.15
116-2,0.46,0.227,0.06,0.46,0.226,0.025,0.11
117-1,1.00,0.433,0.12,1.00,0.437,0.018,0.12
117-2,0.18,0.137,1.00,0.18,0.136,0.024,1.00
119-1,0.99,0.467,0.62,0.99,0.468,0.023,0.64
120-1,1.00,0.495,0.97,1.00,0.495,0.023,0.97
120-2,1.00,0.423,0.72,1.00,0.429,0.019,0.71
120-3,0.99,0.409,0.64,0.99,0.410,0.022,0.63
121-1,0.69,0.421,0.43,0.69,0.420,0.025,0.49
121-2,0.04,0.057,0.72,0.04,0.057,0.021,0.72
121-3,0.72,0.411,0.02,0.72,0.412,0.024,0.02
122-1,0.70,0.383,0.69,0.70,0.383,0.024,0.70
124-1,1.00,0.309,0.21,1.00,0.315,0.015,0.26
124-2,1.00,0.284,0.21,1.00,0.287,0.016,0.25
124-3,1.00,0.313,0.21,1.00,0.314,0.014,0.21
125-1,1.00,0.487,0.96,1.00,0.486,0.023,0.95
125-2,0.96,0.426,0.36,0.96,0.432,0.023,0.34
125-3,1.00,0.377,0.55,1.00,0.383,0.023,0.53
126-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
127-1,0.95,0.453,0.61,0.95,0.457,0.021,0.58
127-2,0.94,0.436,0.71,0.94,0.443,0.020,0.70
127-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
128-1,0.55,0.196,0.03,0.55,0.202,0.022,0.04
129-1,1.00,0.439,0.57,1.00,0.443,0.021,0.58
129-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
129-3,1.00,0.439,0.57,1.00,0.443,0.021,0.58
130-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
130-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
130-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
131-1,0.92,0.455,0.06,0.92,0.455,0.023,0.07
131-2,0.93,0.467,0.07,0.93,0.467,0.023,0.06
131-3,1.00,0.403,0.05,1.00,0.406,0.020,0.07
132-1,0.99,0.402,0.56,0.99,0.405,0.021,0.55
132-2,0.99,0.401,0.56,0.99,0.403,0.021,0.54
65-1,0.88,0.315,0.12,0.88,0.319,0.018,0.13
65-2,0.84,0.258,0.10,0.84,0.268,0.017,0.10
65-3,0.88,0.289,0.09,0.88,0.291,0.018,0.09
68-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
68-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
69-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
69-2,1.00,0.421,0.28,1.00,0.426,0.021,0.39
70-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
70-2,1.00,0.420,0.30,1.00,0.422,0.019,0.29
70-3,1.00,0.398,0.25,1.00,0.405,0.018,0.24
72-1,0.92,0.461,0.01,0.92,0.460,0.022,0.01
72-2,0.92,0.474,0.01,0.92,0.472,0.023,0.01
73-1,1.00,0.371,0.73,1.00,0.373,0.022,0.72
73-2,1.00,0.375,0.73,1.00,0.377,0.022,0.73
73-3,0.99,0.281,0.93,0.99,0.281,0.021,0.94
74-1,0.54,0.337,0.11,0.54,0.339,0.023,0.10
74-2,0.99,0.410,0.13,0.99,0.414,0.021,0.19
75-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
75-2,1.00,0.471,0.70,1.00,0.470,0.022,0.70
79-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
79-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
79-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
80-1,0.56,0.343,0.11,0.56,0.344,0.023,0.13
80-2,0.99,0.461,0.56,0.99,0.463,0.022,0.46
81-1,0.99,0.384,0.50,0.99,0.383,0.023,0.50
81-2,0.99,0.384,0.37,0.99,0.383,0.023,0.41
