ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.334,0.49,0.99,0.342,0.021,0.45
BLAST-S14,1.00,0.377,0.50,1.00,0.383,0.023,0.52
Naive-S11,1.00,0.335,0.28,1.00,0.334,0.015,0.28
Naive-S14,1.00,0.339,0.22,1.00,0.341,0.014,0.24
101-1,0.95,0.413,0.24,0.95,0.414,0.022,0.19
101-2,0.31,0.434,0.21,0.31,0.436,0.040,0.26
101-3,0.95,0.472,0.50,0.95,0.474,0.023,0.50
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.56,0.488,0.17,0.56,0.488,0.030,0.20
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.386,0.91,1.00,0.386,0.022,0.90
105-2,0.99,0.421,0.97,0.99,0.424,0.020,0.98
105-3,0.99,0.392,1.00,0.99,0.394,0.021,1.00
106-1,0.42,0.441,0.07,0.42,0.442,0.032,0.09
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.28,0.444,0.10,0.28,0.447,0.040,0.10
107-1,1.00,0.378,0.76,1.00,0.383,0.023,0.80
107-2,1.00,0.408,0.03,1.00,0.407,0.022,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.98,0.351,0.74,0.98,0.362,0.021,0.60
110-2,0.96,0.388,0.46,0.96,0.388,0.022,0.45
110-3,1.00,0.332,0.36,1.00,0.334,0.018,0.38
111-1,0.97,0.354,0.66,0.97,0.364,0.022,0.57
111-2,0.97,0.322,0.46,0.97,0.325,0.019,0.40
111-3,0.15,0.452,0.02,0.15,0.448,0.053,0.06
112-1,0.99,0.377,0.57,0.99,0.384,0.021,0.54
112-2,0.99,0.384,0.44,0.99,0.388,0.021,0.49
112-3,0.99,0.371,0.57,0.99,0.378,0.021,0.51
113-1,0.99,0.381,0.44,0.99,0.384,0.021,0.46
113-2,0.69,0.208,0.98,0.69,0.210,0.022,0.76
113-3,0.96,0.349,0.66,0.96,0.356,0.022,0.55
114-1,1.00,0.486,0.97,1.00,0.487,0.023,0.95
115-1,1.00,0.471,0.32,1.00,0.473,0.022,0.34
116-1,0.69,0.422,0.06,0.69,0.422,0.027,0.24
116-2,0.46,0.373,0.06,0.46,0.372,0.034,0.18
117-1,1.00,0.433,0.12,1.00,0.437,0.018,0.12
117-2,0.18,0.401,1.00,0.18,0.397,0.053,1.00
119-1,0.99,0.469,0.62,0.99,0.470,0.023,0.64
120-1,1.00,0.495,0.97,1.00,0.495,0.023,0.97
120-2,1.00,0.423,0.72,1.00,0.429,0.019,0.71
120-3,0.99,0.410,0.64,0.99,0.411,0.022,0.63
121-1,0.69,0.507,0.43,0.69,0.505,0.027,0.49
121-2,0.04,0.783,0.72,0.04,0.781,0.089,0.73
121-3,0.72,0.482,0.02,0.72,0.485,0.026,0.03
122-1,0.70,0.463,0.69,0.70,0.463,0.026,0.70
124-1,1.00,0.309,0.21,1.00,0.315,0.015,0.26
124-2,1.00,0.284,0.21,1.00,0.287,0.016,0.25
