ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
80-1,0.44,0.338,0.13,0.44,0.329,0.057,0.18
80-2,1.00,0.493,0.70,1.00,0.494,0.076,0.63
81-1,1.00,0.534,0.50,1.00,0.537,0.081,0.54
81-2,1.00,0.534,0.50,1.00,0.537,0.081,0.54
82-1,1.00,0.435,0.61,1.00,0.431,0.064,0.60
83-1,1.00,0.442,0.39,1.00,0.443,0.064,0.52
83-2,1.00,0.452,0.39,1.00,0.457,0.061,0.59
84-1,0.94,0.307,0.07,0.94,0.306,0.058,0.07
85-1,1.00,0.500,0.46,1.00,0.511,0.054,0.50
85-2,1.00,0.500,0.46,1.00,0.511,0.054,0.50
86-1,1.00,0.505,0.66,1.00,0.506,0.077,0.61
86-2,1.00,0.505,0.66,1.00,0.506,0.077,0.61
86-3,0.88,0.506,0.30,0.88,0.502,0.082,0.36
87-1,1.00,0.552,0.53,1.00,0.556,0.091,0.51
87-2,1.00,0.502,0.25,1.00,0.516,0.080,0.24
87-3,0.88,0.471,0.45,0.87,0.509,0.089,0.63
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.561,1.00,1.00,0.558,0.087,0.72
95-1,1.00,0.306,0.85,1.00,0.323,0.058,0.88
95-2,1.00,0.302,0.90,1.00,0.328,0.065,0.89
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.140,0.50,1.00,0.141,0.030,0.50
99-1,1.00,0.422,0.27,1.00,0.453,0.056,0.23
