ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.234,0.84,1.00,0.248,0.041,0.65
BLAST-S14,1.00,0.223,0.84,1.00,0.227,0.033,0.69
Naive-S11,1.00,0.279,0.17,1.00,0.280,0.023,0.18
Naive-S14,1.00,0.276,0.17,1.00,0.277,0.021,0.19
101-1,0.97,0.257,0.37,0.97,0.270,0.037,0.36
101-2,0.97,0.283,0.18,0.97,0.281,0.040,0.19
101-3,0.97,0.319,0.23,0.97,0.328,0.036,0.37
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.32,0.189,0.50,0.32,0.199,0.070,0.42
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.245,0.96,1.00,0.246,0.046,0.96
105-2,1.00,0.254,0.95,1.00,0.263,0.047,0.94
105-3,1.00,0.227,0.96,1.00,0.239,0.048,0.98
106-1,0.39,0.258,0.13,0.39,0.251,0.082,0.39
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.23,0.171,0.40,0.23,0.174,0.080,0.48
107-1,1.00,0.198,0.68,1.00,0.207,0.043,0.72
107-2,1.00,0.211,0.02,1.00,0.213,0.048,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,1.00,0.279,0.67,1.00,0.290,0.042,0.80
110-2,1.00,0.300,0.38,1.00,0.306,0.044,0.41
110-3,1.00,0.270,0.01,1.00,0.265,0.029,0.03
111-1,1.00,0.292,0.42,1.00,0.309,0.044,0.61
111-2,0.94,0.267,0.01,0.94,0.267,0.035,0.13
111-3,0.23,0.213,0.88,0.23,0.227,0.080,0.64
112-1,1.00,0.309,0.42,1.00,0.316,0.043,0.44
112-2,1.00,0.320,0.46,1.00,0.324,0.044,0.44
112-3,1.00,0.302,0.42,1.00,0.308,0.043,0.41
113-1,1.00,0.310,0.46,1.00,0.316,0.043,0.41
113-2,0.42,0.124,0.60,0.42,0.122,0.035,0.68
113-3,0.97,0.297,0.79,0.97,0.315,0.044,0.61
114-1,1.00,0.306,0.72,1.00,0.325,0.049,0.81
115-1,1.00,0.294,0.16,1.00,0.298,0.053,0.19
116-1,0.68,0.174,0.56,0.68,0.172,0.044,0.62
116-2,0.39,0.110,0.28,0.39,0.109,0.044,0.46
117-1,1.00,0.326,0.13,1.00,0.330,0.040,0.14
117-2,0.61,0.231,1.00,0.61,0.226,0.066,1.00
119-1,1.00,0.293,0.69,1.00,0.302,0.042,0.73
120-1,1.00,0.293,0.97,1.00,0.305,0.050,0.86
120-2,1.00,0.277,0.54,1.00,0.283,0.039,0.49
120-3,1.00,0.253,0.46,1.00,0.251,0.040,0.46
121-1,0.32,0.138,0.60,0.32,0.141,0.048,0.67
121-2,0.16,0.375,1.00,0.16,0.368,0.208,0.93
121-3,0.35,0.171,0.10,0.35,0.189,0.060,0.09
122-1,0.84,0.345,0.75,0.84,0.353,0.061,0.80
124-1,1.00,0.273,0.34,1.00,0.277,0.038,0.33
124-2,1.00,0.237,0.15,1.00,0.241,0.025,0.14
124-3,1.00,0.269,0.34,1.00,0.271,0.038,0.33
125-1,1.00,0.308,0.74,1.00,0.325,0.049,0.81
125-2,0.97,0.269,0.33,0.97,0.282,0.048,0.31
125-3,1.00,0.296,0.28,1.00,0.297,0.045,0.28
126-1,1.00,0.304,0.27,1.00,0.303,0.045,0.28
127-1,1.00,0.271,0.43,1.00,0.281,0.038,0.43
127-2,1.00,0.282,0.32,1.00,0.293,0.036,0.44
127-3,0.13,0.080,0.60,0.13,0.066,0.037,0.45
128-1,0.71,0.269,0.60,0.71,0.269,0.064,0.53
129-1,1.00,0.355,0.63,1.00,0.355,0.036,0.63
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.355,0.63,1.00,0.355,0.036,0.63
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.90,0.315,0.06,0.90,0.313,0.051,0.08
131-2,0.87,0.296,0.04,0.87,0.304,0.059,0.20
131-3,1.00,0.298,0.05,1.00,0.298,0.057,0.05
132-1,1.00,0.325,0.64,1.00,0.334,0.042,0.58
132-2,1.00,0.327,0.57,1.00,0.337,0.041,0.54
65-1,0.97,0.248,0.25,0.97,0.255,0.029,0.29
65-2,0.97,0.249,0.25,0.97,0.257,0.029,0.29
65-3,0.97,0.263,0.27,0.97,0.266,0.029,0.31
68-1,1.00,0.240,0.97,1.00,0.243,0.044,0.93
68-2,1.00,0.200,0.97,1.00,0.207,0.041,0.97
69-1,1.00,0.286,0.12,1.00,0.290,0.050,0.16
69-2,1.00,0.324,0.27,1.00,0.327,0.050,0.20
70-1,1.00,0.253,0.19,1.00,0.255,0.031,0.21
70-2,1.00,0.289,0.15,1.00,0.294,0.032,0.16
70-3,1.00,0.283,0.19,1.00,0.288,0.035,0.17
72-1,0.90,0.268,0.01,0.90,0.272,0.044,0.14
72-2,0.74,0.239,0.01,0.74,0.239,0.054,0.05
73-1,0.97,0.301,0.98,0.97,0.304,0.054,0.94
73-2,1.00,0.298,0.98,1.00,0.299,0.053,0.94
73-3,1.00,0.190,0.96,1.00,0.188,0.057,0.94
74-1,0.65,0.303,0.01,0.65,0.305,0.065,0.04
74-2,1.00,0.301,0.09,1.00,0.307,0.045,0.12
75-1,1.00,0.289,0.15,1.00,0.293,0.053,0.23
75-2,1.00,0.320,0.14,1.00,0.327,0.056,0.28
79-1,0.97,0.295,0.16,0.97,0.296,0.034,0.15
79-2,0.74,0.289,0.16,0.74,0.292,0.037,0.13
79-3,1.00,0.302,0.07,1.00,0.307,0.042,0.08
80-1,0.77,0.258,0.01,0.77,0.263,0.058,0.06
80-2,1.00,0.332,0.09,1.00,0.346,0.052,0.20
81-1,0.94,0.284,0.48,0.94,0.285,0.051,0.50
81-2,0.94,0.280,0.44,0.94,0.282,0.051,0.47
82-1,0.97,0.229,0.56,0.97,0.231,0.041,0.62
83-1,1.00,0.289,0.39,1.00,0.290,0.041,0.47
83-2,1.00,0.290,0.39,1.00,0.293,0.041,0.44
84-1,0.74,0.229,0.06,0.74,0.232,0.036,0.06
85-1,1.00,0.313,0.72,1.00,0.320,0.041,0.63
85-2,1.00,0.313,0.72,1.00,0.320,0.041,0.63
86-1,0.97,0.281,0.80,0.97,0.287,0.035,0.69
86-2,0.97,0.281,0.80,0.97,0.287,0.035,0.69
86-3,0.90,0.243,0.30,0.90,0.244,0.039,0.35
87-1,0.90,0.271,0.46,0.90,0.283,0.048,0.45
87-2,0.90,0.289,0.20,0.90,0.292,0.049,0.21
