ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.436,0.47,0.99,0.438,0.017,0.47
BLAST-S14,0.98,0.423,0.47,0.98,0.426,0.019,0.47
Naive-S11,1.00,0.204,0.09,1.00,0.204,0.009,0.09
Naive-S14,1.00,0.205,0.13,1.00,0.205,0.009,0.13
101-1,0.95,0.408,0.37,0.95,0.409,0.015,0.35
101-2,0.92,0.483,0.20,0.92,0.486,0.017,0.15
101-3,0.95,0.454,0.12,0.95,0.457,0.017,0.18
102-1,1.00,0.489,0.60,1.00,0.491,0.018,0.57
102-2,0.95,0.472,0.46,0.95,0.476,0.018,0.56
102-3,0.02,0.031,0.01,0.02,0.030,0.012,0.07
103-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
103-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
103-3,0.49,0.382,0.17,0.49,0.382,0.020,0.17
104-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
104-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
105-1,0.99,0.448,0.92,0.99,0.448,0.017,0.92
105-2,0.97,0.465,1.00,0.97,0.469,0.017,0.99
105-3,0.97,0.458,1.00,0.97,0.458,0.017,1.00
106-1,0.80,0.333,0.07,0.80,0.332,0.018,0.07
106-2,0.49,0.136,0.74,0.49,0.136,0.017,0.76
106-3,0.26,0.212,0.07,0.26,0.212,0.020,0.07
107-1,1.00,0.387,0.80,1.00,0.389,0.016,0.85
107-2,1.00,0.447,0.04,1.00,0.447,0.019,0.04
107-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
108-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
109-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
110-1,0.99,0.422,0.08,0.99,0.423,0.013,0.11
110-2,0.95,0.411,0.50,0.95,0.414,0.017,0.43
110-3,0.99,0.239,0.04,0.99,0.240,0.015,0.05
111-1,0.93,0.403,0.15,0.93,0.404,0.014,0.16
111-2,0.98,0.217,0.23,0.98,0.220,0.014,0.15
111-3,0.09,0.077,0.02,0.09,0.076,0.015,0.02
112-1,1.00,0.428,0.39,1.00,0.431,0.018,0.44
112-2,1.00,0.430,0.40,1.00,0.434,0.018,0.45
112-3,0.99,0.421,0.39,0.99,0.422,0.018,0.40
113-1,0.99,0.422,0.40,0.99,0.423,0.018,0.40
113-2,0.77,0.134,0.23,0.77,0.135,0.012,0.28
113-3,0.54,0.302,0.31,0.54,0.306,0.017,0.35
114-1,1.00,0.497,0.96,1.00,0.500,0.018,0.94
115-1,1.00,0.471,0.38,1.00,0.473,0.017,0.40
116-1,0.82,0.430,0.12,0.82,0.429,0.019,0.14
116-2,0.76,0.387,0.12,0.77,0.387,0.020,0.16
117-1,1.00,0.479,0.11,1.00,0.479,0.016,0.11
117-2,0.34,0.306,1.00,0.34,0.305,0.024,1.00
119-1,0.96,0.512,0.87,0.96,0.513,0.019,0.85
120-1,1.00,0.503,0.97,1.00,0.504,0.017,0.96
120-2,1.00,0.320,0.50,1.00,0.323,0.015,0.51
120-3,0.76,0.232,0.46,0.77,0.232,0.015,0.48
121-1,0.57,0.414,0.51,0.57,0.414,0.019,0.54
121-2,0.04,0.042,0.27,0.04,0.042,0.013,0.45
121-3,0.64,0.440,0.01,0.64,0.440,0.018,0.02
122-1,0.84,0.452,0.71,0.84,0.452,0.018,0.73
124-1,1.00,0.240,0.34,1.00,0.240,0.016,0.34
124-2,1.00,0.168,0.13,1.00,0.172,0.010,0.17
124-3,1.00,0.193,0.34,1.00,0.195,0.013,0.31
125-1,0.97,0.497,0.96,0.97,0.500,0.018,0.94
125-2,0.92,0.439,0.29,0.92,0.441,0.017,0.30
125-3,0.99,0.442,0.60,0.99,0.443,0.018,0.60
126-1,0.98,0.462,0.38,0.98,0.464,0.019,0.34
127-1,0.96,0.517,0.57,0.96,0.520,0.019,0.58
127-2,0.95,0.537,0.21,0.95,0.539,0.020,0.21
127-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
128-1,0.65,0.299,0.43,0.65,0.301,0.018,0.33
129-1,0.99,0.532,0.52,0.99,0.533,0.017,0.51
129-2,0.26,0.194,0.36,0.26,0.195,0.018,0.37
129-3,0.99,0.531,0.52,0.99,0.532,0.017,0.51
130-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
131-1,0.81,0.473,0.09,0.81,0.476,0.018,0.18
131-2,0.80,0.472,0.05,0.80,0.475,0.018,0.08
131-3,0.98,0.449,0.23,0.98,0.449,0.019,0.22
132-1,1.00,0.446,0.48,1.00,0.448,0.017,0.49
132-2,0.99,0.440,0.48,0.99,0.441,0.017,0.47
65-1,0.91,0.380,0.15,0.91,0.381,0.017,0.14
65-2,0.86,0.375,0.12,0.86,0.377,0.017,0.13
65-3,0.90,0.373,0.15,0.90,0.376,0.016,0.14
68-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
68-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
69-1,0.18,0.187,0.07,0.18,0.189,0.019,0.08
69-2,1.00,0.442,0.68,1.00,0.446,0.017,0.55
70-1,1.00,0.498,0.21,1.00,0.500,0.016,0.19
70-2,1.00,0.289,0.12,1.00,0.291,0.013,0.11
70-3,1.00,0.304,0.16,1.00,0.306,0.016,0.15
72-1,0.99,0.519,0.01,0.99,0.518,0.017,0.01
72-2,0.92,0.305,0.01,0.91,0.305,0.020,0.01
73-1,1.00,0.385,1.00,1.00,0.388,0.018,0.99
73-2,1.00,0.386,0.99,1.00,0.389,0.018,0.99
73-3,0.99,0.330,0.95,0.99,0.331,0.016,0.95
74-1,0.51,0.323,0.11,0.51,0.325,0.020,0.11
74-2,0.99,0.453,0.27,0.99,0.455,0.017,0.26
75-1,0.18,0.191,0.07,0.18,0.194,0.019,0.16
75-2,1.00,0.494,0.68,1.00,0.494,0.017,0.68
79-1,0.92,0.474,0.10,0.92,0.476,0.018,0.14
79-2,0.58,0.372,0.14,0.58,0.374,0.020,0.15
79-3,0.98,0.476,0.12,0.98,0.478,0.017,0.14
80-1,0.56,0.357,0.11,0.56,0.358,0.020,0.14
80-2,0.99,0.469,0.40,0.99,0.471,0.016,0.39
81-1,0.78,0.421,0.01,0.78,0.421,0.020,0.03
81-2,0.78,0.421,0.01,0.78,0.421,0.020,0.03
82-1,0.92,0.395,0.66,0.91,0.396,0.017,0.65
83-1,0.98,0.431,0.20,0.98,0.433,0.015,0.23
83-2,0.98,0.441,0.20,0.98,0.443,0.015,0.22
84-1,0.81,0.179,0.10,0.81,0.183,0.016,0.11
85-1,0.97,0.538,0.40,0.97,0.539,0.018,0.39
85-2,0.99,0.517,0.40,0.99,0.518,0.017,0.43
86-1,0.92,0.398,0.30,0.92,0.399,0.019,0.32
86-2,0.92,0.398,0.30,0.92,0.399,0.019,0.32
86-3,0.90,0.380,0.30,0.90,0.380,0.020,0.30
87-1,0.86,0.450,0.46,0.86,0.452,0.020,0.44
87-2,0.86,0.399,0.19,0.86,0.404,0.016,0.19
87-3,0.69,0.421,0.25,0.69,0.422,0.017,0.27
88-1,0.95,0.439,0.02,0.95,0.441,0.020,0.12
89-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-1,0.12,0.038,0.03,0.12,0.038,0.009,0.03
91-2,0.12,0.038,1.00,0.12,0.038,0.009,1.00
91-3,0.12,0.012,0.48,0.12,0.012,0.004,0.48
93-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
93-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
94-1,0.99,0.471,0.97,0.99,0.472,0.018,0.87
95-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
95-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-1,0.46,0.061,1.00,0.46,0.061,0.008,1.00
96-2,0.41,0.076,1.00,0.41,0.076,0.011,1.00
96-3,0.40,0.065,1.00,0.40,0.065,0.008,1.00
97-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
98-1,0.55,0.094,0.48,0.55,0.094,0.012,0.48
99-1,0.97,0.501,0.11,0.97,0.502,0.020,0.11
