ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.509,0.47,0.99,0.511,0.016,0.46
BLAST-S14,0.98,0.478,0.46,0.98,0.481,0.018,0.46
Naive-S11,1.00,0.354,0.30,1.00,0.354,0.011,0.30
Naive-S14,1.00,0.329,0.17,1.00,0.329,0.009,0.17
101-1,0.95,0.495,0.37,0.95,0.495,0.013,0.37
101-2,0.92,0.592,0.20,0.92,0.594,0.014,0.19
101-3,0.95,0.546,0.12,0.95,0.546,0.014,0.13
102-1,1.00,0.567,0.61,1.00,0.570,0.015,0.57
102-2,0.95,0.564,0.50,0.95,0.569,0.015,0.58
102-3,0.02,0.639,0.48,0.02,0.647,0.097,0.52
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.49,0.585,0.17,0.49,0.585,0.020,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.99,0.470,0.92,0.99,0.470,0.015,0.92
105-2,0.97,0.499,0.99,0.97,0.503,0.015,0.99
105-3,0.97,0.483,1.00,0.97,0.483,0.016,1.00
106-1,0.80,0.426,0.07,0.80,0.425,0.018,0.07
106-2,0.49,0.256,0.80,0.49,0.258,0.024,0.80
106-3,0.26,0.560,0.07,0.26,0.559,0.027,0.07
107-1,1.00,0.421,0.79,1.00,0.426,0.014,0.79
107-2,1.00,0.475,0.04,1.00,0.475,0.017,0.04
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.99,0.494,0.15,0.99,0.495,0.015,0.16
110-2,0.95,0.480,0.29,0.95,0.481,0.014,0.29
110-3,0.99,0.295,0.23,0.99,0.296,0.014,0.21
111-1,0.93,0.480,0.15,0.93,0.481,0.015,0.18
111-2,0.98,0.287,0.23,0.98,0.287,0.014,0.23
111-3,0.09,0.499,0.02,0.09,0.496,0.043,0.02
112-1,1.00,0.496,0.39,1.00,0.496,0.015,0.39
112-2,1.00,0.496,0.38,1.00,0.497,0.015,0.38
112-3,0.99,0.483,0.39,0.99,0.483,0.015,0.38
113-1,0.99,0.485,0.37,0.99,0.487,0.014,0.36
113-2,0.77,0.220,0.37,0.77,0.222,0.014,0.41
113-3,0.54,0.470,0.42,0.54,0.477,0.020,0.43
114-1,1.00,0.542,0.62,1.00,0.544,0.015,0.68
115-1,1.00,0.532,0.39,1.00,0.534,0.015,0.39
116-1,0.82,0.523,0.12,0.82,0.523,0.018,0.14
116-2,0.76,0.503,0.12,0.77,0.503,0.020,0.16
117-1,1.00,0.537,0.11,1.00,0.537,0.013,0.11
117-2,0.34,0.633,1.00,0.34,0.633,0.028,1.00
119-1,0.96,0.572,0.77,0.96,0.575,0.016,0.80
120-1,1.00,0.542,0.91,1.00,0.544,0.015,0.93
120-2,1.00,0.400,0.49,1.00,0.401,0.014,0.47
120-3,0.76,0.319,0.46,0.77,0.319,0.015,0.47
121-1,0.57,0.585,0.51,0.57,0.585,0.019,0.54
