ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.463,0.43,1.00,0.464,0.010,0.44
BLAST-S14,0.97,0.415,0.42,0.97,0.415,0.012,0.42
Naive-S11,1.00,0.374,0.11,1.00,0.374,0.007,0.12
Naive-S14,1.00,0.374,0.17,1.00,0.373,0.007,0.17
101-1,0.94,0.470,0.37,0.94,0.470,0.010,0.36
101-2,0.89,0.517,0.05,0.89,0.518,0.010,0.06
101-3,0.94,0.490,0.05,0.94,0.491,0.010,0.10
102-1,0.99,0.523,0.55,0.99,0.525,0.011,0.50
102-2,0.94,0.518,0.46,0.94,0.519,0.010,0.48
102-3,0.02,0.026,0.03,0.02,0.026,0.008,0.16
103-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
103-3,0.55,0.370,0.17,0.55,0.370,0.014,0.17
104-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
104-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
105-1,0.98,0.404,0.90,0.98,0.405,0.012,0.91
105-2,0.95,0.421,0.96,0.95,0.422,0.012,0.96
105-3,0.97,0.412,1.00,0.97,0.414,0.012,0.99
106-1,0.75,0.359,0.03,0.75,0.358,0.012,0.04
106-2,0.40,0.128,0.60,0.40,0.128,0.010,0.62
106-3,0.29,0.228,0.03,0.29,0.228,0.014,0.04
107-1,1.00,0.408,0.75,1.00,0.412,0.011,0.75
107-2,1.00,0.402,0.03,1.00,0.402,0.012,0.03
107-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
108-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
109-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
110-1,0.97,0.531,0.19,0.97,0.531,0.009,0.17
110-2,0.94,0.450,0.29,0.94,0.450,0.010,0.29
110-3,1.00,0.344,0.23,1.00,0.344,0.011,0.24
111-1,0.94,0.509,0.22,0.94,0.509,0.010,0.19
111-2,0.98,0.336,0.23,0.98,0.336,0.011,0.25
111-3,0.15,0.098,0.01,0.15,0.097,0.012,0.01
112-1,1.00,0.475,0.40,1.00,0.476,0.011,0.41
112-2,1.00,0.474,0.34,1.00,0.476,0.010,0.39
112-3,1.00,0.437,0.39,1.00,0.439,0.010,0.35
113-1,1.00,0.444,0.34,1.00,0.444,0.010,0.34
113-2,0.80,0.207,0.33,0.80,0.210,0.010,0.33
113-3,0.63,0.369,0.28,0.63,0.371,0.011,0.25
114-1,1.00,0.524,0.70,1.00,0.525,0.011,0.73
115-1,1.00,0.488,0.31,1.00,0.489,0.011,0.32
116-1,0.61,0.352,0.04,0.61,0.352,0.014,0.13
116-2,0.60,0.353,0.01,0.60,0.353,0.014,0.09
117-1,1.00,0.512,0.11,1.00,0.512,0.009,0.11
117-2,0.23,0.208,1.00,0.23,0.208,0.016,1.00
119-1,0.96,0.494,0.78,0.96,0.494,0.011,0.77
120-1,1.00,0.523,0.93,1.00,0.525,0.011,0.92
120-2,1.00,0.395,0.50,1.00,0.397,0.010,0.51
120-3,0.76,0.301,0.44,0.76,0.301,0.012,0.46
121-1,0.49,0.333,0.44,0.49,0.333,0.014,0.45
121-2,0.09,0.104,0.32,0.09,0.104,0.014,0.33
121-3,0.70,0.466,0.01,0.70,0.465,0.012,0.01
122-1,0.85,0.519,0.69,0.85,0.519,0.011,0.71
124-1,1.00,0.367,0.34,1.00,0.368,0.010,0.33
124-2,1.00,0.301,0.23,1.00,0.303,0.008,0.24
124-3,1.00,0.314,0.23,1.00,0.318,0.009,0.29
125-1,0.96,0.524,0.73,0.96,0.525,0.011,0.74
125-2,0.91,0.442,0.22,0.91,0.443,0.011,0.24
125-3,0.99,0.492,0.61,0.99,0.494,0.011,0.59
126-1,0.26,0.173,0.25,0.26,0.173,0.014,0.25
127-1,0.93,0.501,0.45,0.93,0.501,0.012,0.45
127-2,0.92,0.520,0.14,0.92,0.521,0.012,0.13
127-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
128-1,0.59,0.308,0.05,0.59,0.310,0.012,0.06
129-1,0.98,0.501,0.44,0.98,0.504,0.011,0.46
129-2,0.32,0.251,0.39,0.32,0.253,0.013,0.40
129-3,0.98,0.502,0.44,0.98,0.504,0.011,0.45
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.75,0.423,0.06,0.75,0.424,0.013,0.06
131-2,0.77,0.437,0.03,0.77,0.437,0.013,0.04
131-3,0.97,0.393,0.06,0.97,0.395,0.012,0.08
132-1,1.00,0.491,0.52,1.00,0.493,0.010,0.50
132-2,1.00,0.456,0.46,1.00,0.456,0.010,0.46
65-1,0.98,0.327,0.22,0.98,0.328,0.008,0.22
65-2,0.97,0.334,0.22,0.97,0.334,0.008,0.23
65-3,0.98,0.335,0.24,0.98,0.335,0.008,0.24
68-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
68-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-1,0.39,0.306,0.13,0.39,0.307,0.013,0.14
69-2,1.00,0.484,0.44,1.00,0.486,0.010,0.43
70-1,1.00,0.561,0.21,1.00,0.561,0.010,0.20
70-2,1.00,0.332,0.10,1.00,0.332,0.008,0.10
70-3,1.00,0.330,0.09,1.00,0.330,0.007,0.09
72-1,0.99,0.547,0.01,0.99,0.547,0.010,0.01
72-2,0.91,0.459,0.01,0.91,0.458,0.012,0.01
73-1,1.00,0.362,0.99,1.00,0.362,0.011,0.98
73-2,1.00,0.360,0.99,1.00,0.361,0.011,0.98
73-3,0.99,0.365,0.99,0.99,0.365,0.011,0.99
74-1,0.52,0.335,0.01,0.52,0.335,0.012,0.01
74-2,0.98,0.471,0.15,0.98,0.472,0.010,0.16
75-1,0.39,0.308,0.15,0.39,0.308,0.013,0.15
75-2,1.00,0.506,0.70,1.00,0.506,0.011,0.69
79-1,0.85,0.485,0.19,0.85,0.487,0.011,0.17
79-2,0.59,0.394,0.10,0.59,0.396,0.012,0.09
79-3,0.97,0.521,0.16,0.97,0.523,0.010,0.13
80-1,0.59,0.375,0.09,0.59,0.376,0.012,0.06
80-2,0.99,0.472,0.18,0.99,0.473,0.010,0.21
81-1,0.72,0.417,0.04,0.72,0.417,0.014,0.05
81-2,0.72,0.417,0.04,0.72,0.417,0.014,0.05
82-1,0.90,0.410,0.57,0.90,0.410,0.011,0.58
83-1,0.97,0.477,0.21,0.97,0.477,0.010,0.22
83-2,0.97,0.485,0.21,0.97,0.485,0.010,0.21
84-1,0.75,0.206,0.12,0.75,0.208,0.011,0.11
85-1,0.95,0.571,0.20,0.95,0.571,0.010,0.20
85-2,0.96,0.534,0.27,0.96,0.536,0.010,0.33
86-1,0.70,0.433,0.30,0.70,0.433,0.013,0.30
86-2,0.70,0.433,0.30,0.70,0.433,0.013,0.30
86-3,0.63,0.382,0.30,0.63,0.382,0.014,0.30
87-1,0.87,0.478,0.17,0.87,0.478,0.011,0.18
87-2,0.86,0.466,0.09,0.86,0.466,0.011,0.11
87-3,0.69,0.452,0.21,0.69,0.452,0.012,0.21
88-1,0.94,0.461,0.20,0.94,0.462,0.014,0.17
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.16,0.070,0.03,0.16,0.070,0.008,0.03
