ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.463,0.43,1.00,0.464,0.010,0.44
BLAST-S14,0.97,0.421,0.42,0.97,0.421,0.012,0.42
Naive-S11,1.00,0.374,0.11,1.00,0.374,0.007,0.12
Naive-S14,1.00,0.374,0.17,1.00,0.373,0.007,0.17
101-1,0.94,0.483,0.37,0.94,0.483,0.010,0.37
101-2,0.89,0.550,0.05,0.89,0.550,0.010,0.07
101-3,0.94,0.504,0.09,0.94,0.507,0.010,0.12
102-1,0.99,0.527,0.55,0.99,0.528,0.011,0.50
102-2,0.94,0.533,0.46,0.94,0.534,0.011,0.49
102-3,0.02,0.500,0.68,0.02,0.553,0.083,0.67
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.55,0.515,0.17,0.55,0.515,0.016,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,0.406,0.90,0.98,0.408,0.012,0.91
105-2,0.95,0.430,0.96,0.95,0.431,0.012,0.96
105-3,0.97,0.417,1.00,0.97,0.418,0.012,0.99
106-1,0.75,0.419,0.03,0.75,0.419,0.014,0.04
106-2,0.40,0.218,0.71,0.40,0.220,0.016,0.72
106-3,0.29,0.496,0.03,0.29,0.496,0.020,0.05
107-1,1.00,0.409,0.75,1.00,0.412,0.011,0.75
107-2,1.00,0.403,0.03,1.00,0.403,0.012,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.97,0.538,0.19,0.97,0.538,0.009,0.17
110-2,0.94,0.464,0.29,0.94,0.464,0.010,0.29
110-3,1.00,0.345,0.23,1.00,0.345,0.011,0.24
111-1,0.94,0.523,0.22,0.94,0.523,0.010,0.20
111-2,0.98,0.338,0.23,0.98,0.338,0.011,0.25
111-3,0.15,0.439,0.01,0.15,0.438,0.027,0.01
112-1,1.00,0.475,0.40,1.00,0.476,0.011,0.41
112-2,1.00,0.474,0.34,1.00,0.476,0.010,0.39
112-3,1.00,0.437,0.39,1.00,0.440,0.010,0.36
113-1,1.00,0.445,0.34,1.00,0.445,0.010,0.34
113-2,0.80,0.222,0.42,0.80,0.225,0.011,0.42
113-3,0.63,0.446,0.28,0.63,0.447,0.013,0.28
114-1,1.00,0.524,0.70,1.00,0.525,0.011,0.73
115-1,1.00,0.488,0.31,1.00,0.489,0.011,0.32
116-1,0.61,0.471,0.04,0.61,0.471,0.015,0.17
116-2,0.60,0.490,0.04,0.60,0.490,0.016,0.17
117-1,1.00,0.512,0.11,1.00,0.512,0.009,0.11
117-2,0.23,0.537,1.00,0.23,0.537,0.028,1.00
119-1,0.96,0.504,0.78,0.96,0.505,0.011,0.78
120-1,1.00,0.523,0.93,1.00,0.525,0.011,0.92
120-2,1.00,0.395,0.50,1.00,0.397,0.010,0.51
