ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,1.00,0.222,0.52,1.00,0.232,0.049,0.56
BLAST-S14,1.00,0.181,0.52,1.00,0.209,0.044,0.57
Naive-S11,1.00,0.296,0.19,1.00,0.296,0.029,0.20
Naive-S14,1.00,0.281,0.21,1.00,0.284,0.027,0.23
101-1,0.76,0.130,0.37,0.76,0.127,0.032,0.36
101-2,0.76,0.180,0.17,0.76,0.185,0.035,0.21
101-3,0.76,0.241,0.64,0.76,0.231,0.041,0.56
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.29,0.093,0.17,0.29,0.092,0.048,0.16
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.184,0.97,1.00,0.184,0.039,0.91
105-2,0.95,0.176,0.92,0.95,0.177,0.043,0.93
105-3,0.95,0.179,0.99,0.95,0.175,0.044,0.99
106-1,0.33,0.092,0.33,0.33,0.092,0.032,0.32
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.29,0.084,0.26,0.29,0.085,0.038,0.29
107-1,1.00,0.188,1.00,1.00,0.186,0.046,0.92
107-2,1.00,0.111,0.03,1.00,0.116,0.042,0.06
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.95,0.221,1.00,0.95,0.223,0.050,0.91
110-2,1.00,0.189,0.30,1.00,0.193,0.039,0.35
110-3,0.95,0.212,0.01,0.95,0.211,0.039,0.12
111-1,0.95,0.215,1.00,0.95,0.221,0.052,0.90
111-2,0.90,0.210,0.01,0.90,0.215,0.045,0.16
111-3,0.29,0.165,0.76,0.29,0.180,0.071,0.66
112-1,0.95,0.208,0.61,0.95,0.210,0.046,0.58
112-2,0.95,0.207,0.64,0.95,0.212,0.046,0.58
112-3,0.95,0.202,0.61,0.95,0.205,0.047,0.57
113-1,0.95,0.200,0.64,0.95,0.206,0.047,0.56
113-2,0.43,0.115,0.33,0.43,0.117,0.040,0.40
113-3,0.95,0.215,1.00,0.95,0.221,0.052,0.90
114-1,1.00,0.151,0.75,1.00,0.165,0.029,0.75
115-1,1.00,0.174,0.15,1.00,0.183,0.033,0.23
116-1,0.81,0.118,0.46,0.81,0.117,0.030,0.53
116-2,0.29,0.082,0.48,0.28,0.076,0.042,0.54
117-1,1.00,0.284,0.12,1.00,0.289,0.035,0.12
117-2,0.57,0.113,1.00,0.57,0.110,0.026,1.00
119-1,0.95,0.228,0.83,0.95,0.242,0.049,0.79
