ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.605,0.51,0.99,0.601,0.013,0.52
BLAST-S14,0.98,0.586,0.57,0.98,0.586,0.017,0.57
Naive-S11,1.00,0.619,0.09,1.00,0.619,0.008,0.09
Naive-S14,1.00,0.616,0.13,1.00,0.616,0.008,0.13
101-1,0.91,0.579,0.40,0.91,0.577,0.016,0.40
101-2,0.91,0.491,0.10,0.91,0.493,0.022,0.10
101-3,0.91,0.501,0.28,0.91,0.496,0.021,0.25
102-1,0.97,0.526,0.53,0.97,0.525,0.020,0.51
102-2,0.94,0.540,0.48,0.94,0.538,0.019,0.54
102-3,0.01,0.592,0.32,0.01,0.592,0.000,0.32
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.54,0.477,0.17,0.53,0.478,0.030,0.17
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,0.98,0.587,0.92,0.98,0.589,0.019,0.92
105-2,0.96,0.561,1.00,0.96,0.563,0.019,1.00
105-3,0.98,0.594,1.00,0.98,0.595,0.020,1.00
106-1,0.85,0.534,0.03,0.85,0.534,0.021,0.08
106-2,0.45,0.594,0.64,0.45,0.593,0.029,0.68
106-3,0.36,0.483,0.07,0.36,0.484,0.037,0.09
107-1,1.00,0.588,1.00,1.00,0.589,0.014,0.94
107-2,1.00,0.561,0.03,1.00,0.562,0.017,0.03
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.96,0.613,0.39,0.96,0.608,0.013,0.45
110-2,0.92,0.557,0.53,0.92,0.557,0.018,0.52
110-3,1.00,0.636,0.88,1.00,0.636,0.014,0.80
111-1,0.95,0.599,0.38,0.95,0.595,0.014,0.43
111-2,0.96,0.623,0.56,0.96,0.622,0.015,0.57
111-3,0.15,0.551,0.01,0.15,0.556,0.063,0.11
112-1,1.00,0.539,0.42,1.00,0.539,0.018,0.41
112-2,1.00,0.539,0.42,1.00,0.538,0.017,0.41
112-3,1.00,0.554,0.42,1.00,0.551,0.016,0.39
113-1,1.00,0.552,0.39,1.00,0.550,0.016,0.39
113-2,0.79,0.641,0.99,0.79,0.640,0.017,0.95
113-3,0.93,0.617,0.38,0.93,0.614,0.013,0.39
114-1,1.00,0.521,0.95,1.00,0.519,0.018,0.95
