ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
85-1,0.97,5.580,0.72,0.97,5.545,0.393,0.67
85-2,0.97,5.580,0.72,0.97,5.545,0.393,0.67
86-1,0.87,6.376,0.65,0.87,6.355,0.357,0.59
86-2,0.87,6.376,0.65,0.87,6.355,0.357,0.59
86-3,0.85,6.479,0.38,0.85,6.422,0.364,0.38
87-1,0.88,6.125,0.49,0.88,6.055,0.453,0.48
87-2,0.88,6.743,0.24,0.88,6.642,0.378,0.25
87-3,0.75,6.426,0.62,0.75,6.346,0.428,0.61
88-1,0.94,6.542,0.88,0.94,6.506,0.434,0.88
89-1,0.00,8.338,1.00,0.00,8.338,0.374,1.00
89-2,0.00,8.338,1.00,0.00,8.338,0.374,1.00
89-3,0.00,8.338,1.00,0.00,8.338,0.374,1.00
91-1,0.00,8.338,1.00,0.00,8.338,0.374,1.00
91-2,0.00,8.338,1.00,0.00,8.338,0.374,1.00
91-3,0.00,8.338,1.00,0.00,8.338,0.374,1.00
93-1,0.00,8.338,1.00,0.00,8.338,0.374,1.00
93-2,0.00,8.338,1.00,0.00,8.338,0.374,1.00
94-1,0.99,7.071,1.00,0.99,7.082,0.461,1.00
95-1,0.00,8.338,1.00,0.00,8.338,0.374,1.00
95-2,0.00,8.338,1.00,0.00,8.338,0.374,1.00
96-1,0.00,8.338,1.00,0.00,8.338,0.374,1.00
96-2,0.00,8.338,1.00,0.00,8.338,0.374,1.00
96-3,0.00,8.338,1.00,0.00,8.338,0.374,1.00
97-1,0.00,8.338,1.00,0.00,8.338,0.374,1.00
97-2,0.00,8.338,1.00,0.00,8.338,0.374,1.00
97-3,0.00,8.338,1.00,0.00,8.338,0.374,1.00
98-1,1.00,8.334,0.54,1.00,8.331,0.371,0.67
99-1,0.97,5.869,0.14,0.97,5.793,0.423,0.15
