ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
BLAST-S11,0.99,0.606,0.51,0.99,0.602,0.013,0.52
BLAST-S14,0.98,0.589,0.57,0.98,0.589,0.017,0.56
Naive-S11,1.00,0.619,0.09,1.00,0.619,0.008,0.09
Naive-S14,1.00,0.616,0.13,1.00,0.616,0.008,0.13
101-1,0.91,0.590,0.37,0.91,0.581,0.015,0.38
101-2,0.91,0.513,0.10,0.91,0.514,0.022,0.10
101-3,0.91,0.515,0.09,0.91,0.513,0.019,0.15
102-1,0.97,0.531,0.50,0.97,0.530,0.020,0.51
102-2,0.94,0.544,0.48,0.94,0.545,0.018,0.50
102-3,0.01,0.992,0.01,0.01,0.992,0.007,0.01
103-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
103-3,0.54,0.651,0.17,0.53,0.652,0.030,0.17
104-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
104-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
105-1,0.98,0.586,0.92,0.98,0.588,0.019,0.92
105-2,0.96,0.563,1.00,0.96,0.564,0.018,1.00
105-3,0.98,0.592,1.00,0.98,0.593,0.019,1.00
106-1,0.85,0.570,0.03,0.85,0.571,0.021,0.05
106-2,0.45,0.757,0.61,0.45,0.757,0.026,0.62
106-3,0.36,0.758,0.03,0.36,0.758,0.031,0.05
107-1,1.00,0.588,1.00,1.00,0.589,0.014,0.94
107-2,1.00,0.561,0.03,1.00,0.562,0.017,0.03
107-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
108-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
109-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
110-1,0.96,0.610,0.39,0.96,0.608,0.013,0.42
110-2,0.92,0.578,0.53,0.92,0.575,0.017,0.48
110-3,1.00,0.636,0.88,1.00,0.636,0.014,0.80
111-1,0.95,0.602,0.38,0.95,0.599,0.013,0.40
111-2,0.96,0.629,0.56,0.96,0.627,0.014,0.56
111-3,0.15,0.920,0.01,0.15,0.920,0.022,0.02
112-1,1.00,0.539,0.42,1.00,0.539,0.018,0.41
112-2,1.00,0.539,0.42,1.00,0.538,0.017,0.41
112-3,1.00,0.554,0.42,1.00,0.551,0.016,0.39
113-1,1.00,0.552,0.39,1.00,0.550,0.016,0.39
113-2,0.79,0.647,0.62,0.79,0.646,0.013,0.70
113-3,0.93,0.618,0.36,0.93,0.616,0.012,0.37
114-1,1.00,0.521,0.95,1.00,0.519,0.018,0.95
115-1,1.00,0.528,0.34,1.00,0.528,0.017,0.36
116-1,0.69,0.591,0.37,0.69,0.591,0.026,0.38
116-2,0.67,0.626,0.37,0.67,0.626,0.030,0.39
117-1,1.00,0.537,0.12,1.00,0.535,0.020,0.12
117-2,0.26,0.812,1.00,0.26,0.813,0.030,1.00
119-1,0.96,0.548,0.85,0.96,0.548,0.016,0.85
120-1,1.00,0.530,0.99,1.00,0.529,0.017,0.99
120-2,1.00,0.558,0.56,1.00,0.557,0.014,0.58
120-3,0.82,0.622,0.45,0.82,0.623,0.020,0.45
121-1,0.60,0.627,0.60,0.60,0.628,0.028,0.60
121-2,0.07,0.954,0.72,0.07,0.954,0.018,0.73
121-3,0.68,0.601,0.01,0.68,0.602,0.025,0.01
122-1,0.87,0.537,0.75,0.87,0.537,0.019,0.76
124-1,1.00,0.620,0.26,1.00,0.617,0.013,0.28
124-2,1.00,0.628,0.16,1.00,0.626,0.010,0.15
124-3,1.00,0.639,0.26,1.00,0.638,0.011,0.26
125-1,0.96,0.520,0.97,0.96,0.519,0.018,0.95
125-2,0.91,0.552,0.40,0.91,0.549,0.017,0.37
125-3,1.00,0.583,0.63,1.00,0.584,0.014,0.62
126-1,0.10,0.946,0.34,0.10,0.946,0.017,0.40
127-1,0.96,0.506,0.52,0.96,0.503,0.019,0.50
127-2,0.95,0.470,0.15,0.95,0.470,0.021,0.15
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.76,0.634,0.13,0.76,0.632,0.013,0.15
129-1,0.97,0.516,0.46,0.97,0.516,0.020,0.46
129-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
129-3,0.97,0.516,0.46,0.97,0.516,0.020,0.46
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.87,0.524,0.10,0.87,0.521,0.019,0.13
131-2,0.86,0.517,0.04,0.86,0.517,0.019,0.05
131-3,0.98,0.524,0.15,0.98,0.522,0.019,0.13
132-1,1.00,0.553,0.51,1.00,0.550,0.018,0.49
132-2,1.00,0.560,0.46,1.00,0.557,0.017,0.48
65-1,0.99,0.611,0.24,0.99,0.611,0.010,0.24
65-2,0.98,0.621,0.24,0.98,0.620,0.009,0.23
65-3,0.99,0.619,0.25,0.99,0.619,0.009,0.25
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-2,1.00,0.547,0.30,1.00,0.542,0.018,0.43
70-1,1.00,0.522,0.11,1.00,0.521,0.018,0.12
