ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.15,0.674,0.05,0.15,0.671,0.012,0.04
91-2,0.15,0.681,1.00,0.15,0.682,0.012,1.00
91-3,0.15,0.706,0.51,0.15,0.708,0.004,0.51
93-1,0.03,0.683,1.00,0.03,0.685,0.184,1.00
93-2,0.03,0.944,1.00,0.03,0.944,0.018,1.00
94-1,1.00,0.466,0.97,1.00,0.466,0.016,0.94
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.40,0.724,1.00,0.40,0.724,0.013,1.00
96-2,0.35,0.676,1.00,0.35,0.677,0.011,1.00
96-3,0.36,0.682,1.00,0.36,0.683,0.009,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.59,0.677,0.50,0.59,0.678,0.012,0.50
99-1,0.98,0.438,0.11,0.98,0.437,0.018,0.11
