ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.93,0.419,0.38,0.93,0.419,0.051,0.38
BLAST-S14,1.00,0.360,0.38,1.00,0.382,0.042,0.39
Naive-S11,1.00,0.623,0.92,1.00,0.634,0.036,0.83
Naive-S14,1.00,0.623,0.92,1.00,0.634,0.036,0.83
101-1,0.82,0.475,0.36,0.82,0.483,0.056,0.36
101-2,0.18,0.495,0.10,0.18,0.541,0.143,0.29
101-3,0.82,0.562,1.00,0.82,0.570,0.058,0.87
102-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
102-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
103-3,0.46,0.357,0.17,0.46,0.353,0.107,0.20
104-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
104-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
105-1,1.00,0.401,0.75,1.00,0.411,0.055,0.82
105-2,1.00,0.434,0.98,1.00,0.440,0.057,0.98
105-3,1.00,0.417,0.99,1.00,0.416,0.057,0.99
106-1,0.39,0.398,0.18,0.39,0.398,0.071,0.26
106-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
106-3,0.14,0.474,0.18,0.14,0.463,0.051,0.23
107-1,1.00,0.409,0.75,1.00,0.406,0.063,0.76
107-2,1.00,0.422,0.04,1.00,0.424,0.053,0.05
107-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
108-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
109-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
110-1,0.89,0.408,0.68,0.89,0.413,0.058,0.67
110-2,0.93,0.496,1.00,0.93,0.512,0.061,0.79
110-3,0.93,0.586,0.44,0.93,0.581,0.045,0.45
111-1,0.89,0.413,0.67,0.89,0.419,0.059,0.63
111-2,0.93,0.586,0.44,0.93,0.582,0.045,0.45
111-3,0.07,0.712,0.21,0.07,0.702,0.073,0.43
112-1,0.96,0.516,0.80,0.96,0.516,0.057,0.76
112-2,0.96,0.504,0.79,0.96,0.514,0.058,0.73
112-3,0.96,0.511,0.80,0.96,0.515,0.055,0.75
113-1,0.96,0.496,0.79,0.96,0.513,0.056,0.72
113-2,0.50,0.388,1.00,0.50,0.391,0.070,0.84
113-3,0.89,0.417,0.57,0.89,0.430,0.052,0.61
114-1,1.00,0.451,0.89,1.00,0.456,0.058,0.87
115-1,1.00,0.448,0.54,1.00,0.457,0.057,0.48
116-1,0.79,0.451,0.34,0.79,0.448,0.075,0.36
116-2,0.64,0.506,0.34,0.64,0.506,0.089,0.47
117-1,1.00,0.534,0.14,1.00,0.542,0.051,0.14
117-2,0.29,0.647,1.00,0.29,0.638,0.108,1.00
119-1,0.82,0.393,0.75,0.82,0.411,0.052,0.78
120-1,1.00,0.454,0.90,1.00,0.465,0.059,0.91
120-2,1.00,0.484,0.71,1.00,0.483,0.050,0.71
120-3,1.00,0.447,0.51,1.00,0.450,0.053,0.50
121-1,0.68,0.417,0.52,0.68,0.414,0.085,0.53
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.79,0.377,0.06,0.79,0.403,0.077,0.21
122-1,0.57,0.421,0.79,0.57,0.425,0.068,0.80
124-1,0.93,0.526,0.40,0.93,0.533,0.042,0.42
124-2,0.93,0.474,0.45,0.93,0.502,0.042,0.34
124-3,0.93,0.563,0.40,0.93,0.564,0.051,0.42
125-1,1.00,0.452,0.81,1.00,0.455,0.056,0.84
125-2,0.96,0.374,0.29,0.96,0.398,0.062,0.34
125-3,1.00,0.342,0.42,1.00,0.356,0.052,0.41
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.93,0.536,0.67,0.93,0.550,0.046,0.69
127-2,0.93,0.648,0.89,0.93,0.646,0.049,0.89
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.61,0.387,0.04,0.61,0.399,0.057,0.09
129-1,1.00,0.556,0.68,1.00,0.564,0.046,0.68
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.556,0.68,1.00,0.564,0.046,0.68
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.68,0.413,0.75,0.68,0.409,0.088,0.84
131-2,0.75,0.469,0.67,0.75,0.469,0.086,0.72
