ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
86-2,1.00,3.155,1.00,1.00,3.192,0.374,1.00
86-3,0.93,3.275,1.00,0.93,3.122,0.387,0.85
87-1,0.00,3.273,1.00,0.00,3.274,0.505,1.00
87-2,0.00,3.273,1.00,0.00,3.274,0.505,1.00
87-3,0.75,3.105,0.78,0.75,3.118,0.468,0.80
88-1,0.00,3.273,1.00,0.00,3.274,0.505,1.00
89-1,0.00,3.273,1.00,0.00,3.274,0.505,1.00
89-2,0.00,3.273,1.00,0.00,3.274,0.505,1.00
89-3,0.00,3.273,1.00,0.00,3.274,0.505,1.00
91-1,0.00,3.273,1.00,0.00,3.274,0.505,1.00
91-2,0.00,3.273,1.00,0.00,3.274,0.505,1.00
91-3,0.00,3.273,1.00,0.00,3.274,0.505,1.00
93-1,0.00,3.273,1.00,0.00,3.274,0.505,1.00
93-2,0.00,3.273,1.00,0.00,3.274,0.505,1.00
94-1,1.00,4.972,1.00,1.00,5.005,0.622,0.98
95-1,0.00,3.273,1.00,0.00,3.274,0.505,1.00
95-2,0.00,3.273,1.00,0.00,3.274,0.505,1.00
96-1,0.00,3.273,1.00,0.00,3.274,0.505,1.00
96-2,0.00,3.273,1.00,0.00,3.274,0.505,1.00
96-3,0.00,3.273,1.00,0.00,3.274,0.505,1.00
97-1,1.00,3.162,0.77,1.00,3.144,0.449,0.74
97-2,0.00,3.273,1.00,0.00,3.274,0.505,1.00
97-3,0.00,3.273,1.00,0.00,3.274,0.505,1.00
98-1,1.00,3.133,0.62,1.00,3.101,0.447,0.62
99-1,1.00,2.512,0.67,1.00,2.502,0.335,0.70
